RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,LWAP,
7/3/2026,DIPC,7/3/2026 12:05:00 AM,CLUZ,3204.7648,
7/3/2026,DIPC,7/3/2026 12:05:00 AM,CMIN,3204.7648,
7/3/2026,DIPC,7/3/2026 12:05:00 AM,CVIS,3204.7648,
7/3/2026,DIPC,7/3/2026 12:05:00 AM,SYSTEM,3204.7648,
7/3/2026 12:05:00 AM,DIPC,7/3/2026 12:10:00 AM,CLUZ,2957.1562,
7/3/2026 12:05:00 AM,DIPC,7/3/2026 12:10:00 AM,CMIN,2957.1562,
7/3/2026 12:05:00 AM,DIPC,7/3/2026 12:10:00 AM,CVIS,2957.1562,
7/3/2026 12:05:00 AM,DIPC,7/3/2026 12:10:00 AM,SYSTEM,2957.1562,
7/3/2026 12:10:00 AM,DIPC,7/3/2026 12:15:00 AM,CLUZ,0,
7/3/2026 12:10:00 AM,DIPC,7/3/2026 12:15:00 AM,CMIN,0,
7/3/2026 12:10:00 AM,DIPC,7/3/2026 12:15:00 AM,CVIS,0,
7/3/2026 12:10:00 AM,DIPC,7/3/2026 12:15:00 AM,SYSTEM,0,
7/3/2026 12:15:00 AM,DIPC,7/3/2026 12:20:00 AM,CLUZ,2763.7697,
7/3/2026 12:15:00 AM,DIPC,7/3/2026 12:20:00 AM,CMIN,2763.7697,
7/3/2026 12:15:00 AM,DIPC,7/3/2026 12:20:00 AM,CVIS,2763.7697,
7/3/2026 12:15:00 AM,DIPC,7/3/2026 12:20:00 AM,SYSTEM,2763.7697,
7/3/2026 12:20:00 AM,DIPC,7/3/2026 12:25:00 AM,CLUZ,0,
7/3/2026 12:20:00 AM,DIPC,7/3/2026 12:25:00 AM,CMIN,0,
7/3/2026 12:20:00 AM,DIPC,7/3/2026 12:25:00 AM,CVIS,0,
7/3/2026 12:20:00 AM,DIPC,7/3/2026 12:25:00 AM,SYSTEM,0,
7/3/2026 12:25:00 AM,DIPC,7/3/2026 12:30:00 AM,CLUZ,14528.2995,
7/3/2026 12:25:00 AM,DIPC,7/3/2026 12:30:00 AM,CMIN,14490.6163,
7/3/2026 12:25:00 AM,DIPC,7/3/2026 12:30:00 AM,CVIS,14398.3215,
7/3/2026 12:25:00 AM,DIPC,7/3/2026 12:30:00 AM,SYSTEM,14505.9379,
7/3/2026 12:30:00 AM,DIPC,7/3/2026 12:35:00 AM,CLUZ,8703.1454,
7/3/2026 12:30:00 AM,DIPC,7/3/2026 12:35:00 AM,CMIN,8671.1262,
7/3/2026 12:30:00 AM,DIPC,7/3/2026 12:35:00 AM,CVIS,8632.6221,
7/3/2026 12:30:00 AM,DIPC,7/3/2026 12:35:00 AM,SYSTEM,8689.4887,
7/3/2026 12:35:00 AM,DIPC,7/3/2026 12:40:00 AM,CLUZ,3298.1783,
7/3/2026 12:35:00 AM,DIPC,7/3/2026 12:40:00 AM,CMIN,3301.4577,
7/3/2026 12:35:00 AM,DIPC,7/3/2026 12:40:00 AM,CVIS,3274.3957,
7/3/2026 12:35:00 AM,DIPC,7/3/2026 12:40:00 AM,SYSTEM,3295.4255,
7/3/2026 12:40:00 AM,DIPC,7/3/2026 12:45:00 AM,CLUZ,3643.5283,
7/3/2026 12:40:00 AM,DIPC,7/3/2026 12:45:00 AM,CMIN,3646.6541,
7/3/2026 12:40:00 AM,DIPC,7/3/2026 12:45:00 AM,CVIS,3619.3647,
7/3/2026 12:40:00 AM,DIPC,7/3/2026 12:45:00 AM,SYSTEM,3640.7065,
7/3/2026 12:45:00 AM,DIPC,7/3/2026 12:50:00 AM,CLUZ,3191.7858,
7/3/2026 12:45:00 AM,DIPC,7/3/2026 12:50:00 AM,CMIN,3205.5147,
7/3/2026 12:45:00 AM,DIPC,7/3/2026 12:50:00 AM,CVIS,3169.3315,
7/3/2026 12:45:00 AM,DIPC,7/3/2026 12:50:00 AM,SYSTEM,3190.6038,
7/3/2026 12:50:00 AM,DIPC,7/3/2026 12:55:00 AM,CLUZ,3191.9729,
7/3/2026 12:50:00 AM,DIPC,7/3/2026 12:55:00 AM,CMIN,3211.7453,
7/3/2026 12:50:00 AM,DIPC,7/3/2026 12:55:00 AM,CVIS,3167.8096,
7/3/2026 12:50:00 AM,DIPC,7/3/2026 12:55:00 AM,SYSTEM,3191.3385,
7/3/2026 12:55:00 AM,DIPC,7/3/2026 1:00:00 AM,CLUZ,2826.1964,
7/3/2026 12:55:00 AM,DIPC,7/3/2026 1:00:00 AM,CMIN,2847.1105,
7/3/2026 12:55:00 AM,DIPC,7/3/2026 1:00:00 AM,CVIS,2804.5748,
7/3/2026 12:55:00 AM,DIPC,7/3/2026 1:00:00 AM,SYSTEM,2826.0532,
7/3/2026 1:00:00 AM,DIPC,7/3/2026 1:05:00 AM,CLUZ,8661.5061,
7/3/2026 1:00:00 AM,DIPC,7/3/2026 1:05:00 AM,CMIN,8674.9506,
7/3/2026 1:00:00 AM,DIPC,7/3/2026 1:05:00 AM,CVIS,8634.2480,
7/3/2026 1:00:00 AM,DIPC,7/3/2026 1:05:00 AM,SYSTEM,8659.6206,
7/3/2026 1:05:00 AM,DIPC,7/3/2026 1:10:00 AM,CLUZ,0,
7/3/2026 1:05:00 AM,DIPC,7/3/2026 1:10:00 AM,CMIN,0,
7/3/2026 1:05:00 AM,DIPC,7/3/2026 1:10:00 AM,CVIS,0,
7/3/2026 1:05:00 AM,DIPC,7/3/2026 1:10:00 AM,SYSTEM,0,
7/3/2026 1:10:00 AM,DIPC,7/3/2026 1:15:00 AM,CLUZ,-9415.5653,
7/3/2026 1:10:00 AM,DIPC,7/3/2026 1:15:00 AM,CMIN,-9871.9416,
7/3/2026 1:10:00 AM,DIPC,7/3/2026 1:15:00 AM,CVIS,-9648.8689,
7/3/2026 1:10:00 AM,DIPC,7/3/2026 1:15:00 AM,SYSTEM,-9505.2905,
7/3/2026 1:15:00 AM,DIPC,7/3/2026 1:20:00 AM,CLUZ,-9416.5021,
7/3/2026 1:15:00 AM,DIPC,7/3/2026 1:20:00 AM,CMIN,-1.0332,
7/3/2026 1:15:00 AM,DIPC,7/3/2026 1:20:00 AM,CVIS,-1.0126,
7/3/2026 1:15:00 AM,DIPC,7/3/2026 1:20:00 AM,SYSTEM,-6962.8607,
7/3/2026 1:20:00 AM,DIPC,7/3/2026 1:25:00 AM,CLUZ,-9467.2178,
7/3/2026 1:20:00 AM,DIPC,7/3/2026 1:25:00 AM,CMIN,-1.0319,
7/3/2026 1:20:00 AM,DIPC,7/3/2026 1:25:00 AM,CVIS,-1.0099,
7/3/2026 1:20:00 AM,DIPC,7/3/2026 1:25:00 AM,SYSTEM,-7014.7259,
7/3/2026 1:25:00 AM,DIPC,7/3/2026 1:30:00 AM,CLUZ,-404.24,
7/3/2026 1:25:00 AM,DIPC,7/3/2026 1:30:00 AM,CMIN,0,
7/3/2026 1:25:00 AM,DIPC,7/3/2026 1:30:00 AM,CVIS,0,
7/3/2026 1:25:00 AM,DIPC,7/3/2026 1:30:00 AM,SYSTEM,-299.2363,
7/3/2026 1:30:00 AM,DIPC,7/3/2026 1:35:00 AM,CLUZ,-397.0554,
7/3/2026 1:30:00 AM,DIPC,7/3/2026 1:35:00 AM,CMIN,3594.2633,
7/3/2026 1:30:00 AM,DIPC,7/3/2026 1:35:00 AM,CVIS,3491.5789,
7/3/2026 1:30:00 AM,DIPC,7/3/2026 1:35:00 AM,SYSTEM,640.5621,
7/3/2026 1:35:00 AM,DIPC,7/3/2026 1:40:00 AM,CLUZ,596.8672,
7/3/2026 1:35:00 AM,DIPC,7/3/2026 1:40:00 AM,CMIN,2843.5263,
7/3/2026 1:35:00 AM,DIPC,7/3/2026 1:40:00 AM,CVIS,2761.9312,
7/3/2026 1:35:00 AM,DIPC,7/3/2026 1:40:00 AM,SYSTEM,1176.5437,
7/3/2026 1:40:00 AM,DIPC,7/3/2026 1:45:00 AM,CLUZ,118.0190,
7/3/2026 1:40:00 AM,DIPC,7/3/2026 1:45:00 AM,CMIN,3294.2093,
7/3/2026 1:40:00 AM,DIPC,7/3/2026 1:45:00 AM,CVIS,3201.1943,
7/3/2026 1:40:00 AM,DIPC,7/3/2026 1:45:00 AM,SYSTEM,949.6414,
7/3/2026 1:45:00 AM,DIPC,7/3/2026 1:50:00 AM,CLUZ,0,
7/3/2026 1:45:00 AM,DIPC,7/3/2026 1:50:00 AM,CMIN,0,
7/3/2026 1:45:00 AM,DIPC,7/3/2026 1:50:00 AM,CVIS,0,
7/3/2026 1:45:00 AM,DIPC,7/3/2026 1:50:00 AM,SYSTEM,0,
7/3/2026 1:50:00 AM,DIPC,7/3/2026 1:55:00 AM,CLUZ,0.0009,
7/3/2026 1:50:00 AM,DIPC,7/3/2026 1:55:00 AM,CMIN,0.0009,
7/3/2026 1:50:00 AM,DIPC,7/3/2026 1:55:00 AM,CVIS,0.0009,
7/3/2026 1:50:00 AM,DIPC,7/3/2026 1:55:00 AM,SYSTEM,0.0009,
7/3/2026 1:55:00 AM,DIPC,7/3/2026 2:00:00 AM,CLUZ,0,
7/3/2026 1:55:00 AM,DIPC,7/3/2026 2:00:00 AM,CMIN,0,
7/3/2026 1:55:00 AM,DIPC,7/3/2026 2:00:00 AM,CVIS,0,
7/3/2026 1:55:00 AM,DIPC,7/3/2026 2:00:00 AM,SYSTEM,0,
7/3/2026 2:00:00 AM,DIPC,7/3/2026 2:05:00 AM,CLUZ,-1.0042,
7/3/2026 2:00:00 AM,DIPC,7/3/2026 2:05:00 AM,CMIN,-1.0251,
7/3/2026 2:00:00 AM,DIPC,7/3/2026 2:05:00 AM,CVIS,-0.9950,
7/3/2026 2:00:00 AM,DIPC,7/3/2026 2:05:00 AM,SYSTEM,-1.0058,
