RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,LWAP,
7/25/2026,DIPC,7/25/2026 12:05:00 AM,CLUZ,4575.3323,
7/25/2026,DIPC,7/25/2026 12:05:00 AM,CMIN,4575.3323,
7/25/2026,DIPC,7/25/2026 12:05:00 AM,CVIS,4575.3323,
7/25/2026,DIPC,7/25/2026 12:05:00 AM,SYSTEM,4575.3323,
7/25/2026 12:05:00 AM,DIPC,7/25/2026 12:10:00 AM,CLUZ,3851.6660,
7/25/2026 12:05:00 AM,DIPC,7/25/2026 12:10:00 AM,CMIN,3831.2422,
7/25/2026 12:05:00 AM,DIPC,7/25/2026 12:10:00 AM,CVIS,3748.7611,
7/25/2026 12:05:00 AM,DIPC,7/25/2026 12:10:00 AM,SYSTEM,3834.9964,
7/25/2026 12:10:00 AM,DIPC,7/25/2026 12:15:00 AM,CLUZ,4598.8508,
7/25/2026 12:10:00 AM,DIPC,7/25/2026 12:15:00 AM,CMIN,4530.7653,
7/25/2026 12:10:00 AM,DIPC,7/25/2026 12:15:00 AM,CVIS,4449.4811,
7/25/2026 12:10:00 AM,DIPC,7/25/2026 12:15:00 AM,SYSTEM,4569.4497,
7/25/2026 12:15:00 AM,DIPC,7/25/2026 12:20:00 AM,CLUZ,4015.3297,
7/25/2026 12:15:00 AM,DIPC,7/25/2026 12:20:00 AM,CMIN,3983.3686,
7/25/2026 12:15:00 AM,DIPC,7/25/2026 12:20:00 AM,CVIS,3915.9768,
7/25/2026 12:15:00 AM,DIPC,7/25/2026 12:20:00 AM,SYSTEM,3997.6111,
7/25/2026 12:20:00 AM,DIPC,7/25/2026 12:25:00 AM,CLUZ,4307.0509,
7/25/2026 12:20:00 AM,DIPC,7/25/2026 12:25:00 AM,CMIN,4244.9080,
7/25/2026 12:20:00 AM,DIPC,7/25/2026 12:25:00 AM,CVIS,4190.5209,
7/25/2026 12:20:00 AM,DIPC,7/25/2026 12:25:00 AM,SYSTEM,4282.9992,
7/25/2026 12:25:00 AM,DIPC,7/25/2026 12:30:00 AM,CLUZ,4588.7670,
7/25/2026 12:25:00 AM,DIPC,7/25/2026 12:30:00 AM,CMIN,3646.0254,
7/25/2026 12:25:00 AM,DIPC,7/25/2026 12:30:00 AM,CVIS,4457.6188,
7/25/2026 12:25:00 AM,DIPC,7/25/2026 12:30:00 AM,SYSTEM,4443.7658,
7/25/2026 12:30:00 AM,DIPC,7/25/2026 12:35:00 AM,CLUZ,4500.1104,
7/25/2026 12:30:00 AM,DIPC,7/25/2026 12:35:00 AM,CMIN,4001.3552,
7/25/2026 12:30:00 AM,DIPC,7/25/2026 12:35:00 AM,CVIS,4375.2369,
7/25/2026 12:30:00 AM,DIPC,7/25/2026 12:35:00 AM,SYSTEM,4415.5848,
7/25/2026 12:35:00 AM,DIPC,7/25/2026 12:40:00 AM,CLUZ,4291.6878,
7/25/2026 12:35:00 AM,DIPC,7/25/2026 12:40:00 AM,CMIN,3994.1568,
7/25/2026 12:35:00 AM,DIPC,7/25/2026 12:40:00 AM,CVIS,4180.7156,
7/25/2026 12:35:00 AM,DIPC,7/25/2026 12:40:00 AM,SYSTEM,4236.3588,
7/25/2026 12:40:00 AM,DIPC,7/25/2026 12:45:00 AM,CLUZ,3838.6377,
7/25/2026 12:40:00 AM,DIPC,7/25/2026 12:45:00 AM,CMIN,3806.8370,
7/25/2026 12:40:00 AM,DIPC,7/25/2026 12:45:00 AM,CVIS,3755.6482,
7/25/2026 12:40:00 AM,DIPC,7/25/2026 12:45:00 AM,SYSTEM,3823.1379,
7/25/2026 12:45:00 AM,DIPC,7/25/2026 12:50:00 AM,CLUZ,3668.6613,
7/25/2026 12:45:00 AM,DIPC,7/25/2026 12:50:00 AM,CMIN,3657.8815,
7/25/2026 12:45:00 AM,DIPC,7/25/2026 12:50:00 AM,CVIS,3596.3749,
7/25/2026 12:45:00 AM,DIPC,7/25/2026 12:50:00 AM,SYSTEM,3657.4460,
7/25/2026 12:50:00 AM,DIPC,7/25/2026 12:55:00 AM,CLUZ,3669.0588,
7/25/2026 12:50:00 AM,DIPC,7/25/2026 12:55:00 AM,CMIN,3658.9049,
7/25/2026 12:50:00 AM,DIPC,7/25/2026 12:55:00 AM,CVIS,3596.8453,
