RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,LWAP,
6/30/2026,DIPC,6/30/2026 12:05:00 AM,CLUZ,4099.0938,
6/30/2026,DIPC,6/30/2026 12:05:00 AM,CMIN,4099.0938,
6/30/2026,DIPC,6/30/2026 12:05:00 AM,CVIS,4099.0938,
6/30/2026,DIPC,6/30/2026 12:05:00 AM,SYSTEM,4099.0938,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CLUZ,4131.2233,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CMIN,3920.8955,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CVIS,4111.2702,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,SYSTEM,4099.5586,
6/30/2026 12:10:00 AM,DIPC,6/30/2026 12:15:00 AM,CLUZ,4129.9557,
6/30/2026 12:10:00 AM,DIPC,6/30/2026 12:15:00 AM,CMIN,3922.0555,
6/30/2026 12:10:00 AM,DIPC,6/30/2026 12:15:00 AM,CVIS,4111.1898,
6/30/2026 12:10:00 AM,DIPC,6/30/2026 12:15:00 AM,SYSTEM,4098.7803,
6/30/2026 12:15:00 AM,DIPC,6/30/2026 12:20:00 AM,CLUZ,4463.8093,
6/30/2026 12:15:00 AM,DIPC,6/30/2026 12:20:00 AM,CMIN,3723.5193,
6/30/2026 12:15:00 AM,DIPC,6/30/2026 12:20:00 AM,CVIS,4442.4599,
6/30/2026 12:15:00 AM,DIPC,6/30/2026 12:20:00 AM,SYSTEM,4359.4201,
6/30/2026 12:20:00 AM,DIPC,6/30/2026 12:25:00 AM,CLUZ,-10100.2858,
6/30/2026 12:20:00 AM,DIPC,6/30/2026 12:25:00 AM,CMIN,-10189.1362,
6/30/2026 12:20:00 AM,DIPC,6/30/2026 12:25:00 AM,CVIS,-10044.6516,
6/30/2026 12:20:00 AM,DIPC,6/30/2026 12:25:00 AM,SYSTEM,-10105.5476,
6/30/2026 12:25:00 AM,DIPC,6/30/2026 12:30:00 AM,CLUZ,0,
6/30/2026 12:25:00 AM,DIPC,6/30/2026 12:30:00 AM,CMIN,0,
6/30/2026 12:25:00 AM,DIPC,6/30/2026 12:30:00 AM,CVIS,0,
6/30/2026 12:25:00 AM,DIPC,6/30/2026 12:30:00 AM,SYSTEM,0,
6/30/2026 12:30:00 AM,DIPC,6/30/2026 12:35:00 AM,CLUZ,9014.3502,
6/30/2026 12:30:00 AM,DIPC,6/30/2026 12:35:00 AM,CMIN,9068.1035,
6/30/2026 12:30:00 AM,DIPC,6/30/2026 12:35:00 AM,CVIS,8975.1004,
6/30/2026 12:30:00 AM,DIPC,6/30/2026 12:35:00 AM,SYSTEM,9016.7490,
6/30/2026 12:35:00 AM,DIPC,6/30/2026 12:40:00 AM,CLUZ,3901.7183,
6/30/2026 12:35:00 AM,DIPC,6/30/2026 12:40:00 AM,CMIN,3916.7736,
6/30/2026 12:35:00 AM,DIPC,6/30/2026 12:40:00 AM,CVIS,3890.4360,
6/30/2026 12:35:00 AM,DIPC,6/30/2026 12:40:00 AM,SYSTEM,3902.3493,
6/30/2026 12:40:00 AM,DIPC,6/30/2026 12:45:00 AM,CLUZ,3683.9865,
6/30/2026 12:40:00 AM,DIPC,6/30/2026 12:45:00 AM,CMIN,3703.5724,
6/30/2026 12:40:00 AM,DIPC,6/30/2026 12:45:00 AM,CVIS,3671.9769,
6/30/2026 12:40:00 AM,DIPC,6/30/2026 12:45:00 AM,SYSTEM,3685.1428,
6/30/2026 12:45:00 AM,DIPC,6/30/2026 12:50:00 AM,CLUZ,3896.3918,
6/30/2026 12:45:00 AM,DIPC,6/30/2026 12:50:00 AM,CMIN,3910.3626,
6/30/2026 12:45:00 AM,DIPC,6/30/2026 12:50:00 AM,CVIS,3881.5639,
6/30/2026 12:45:00 AM,DIPC,6/30/2026 12:50:00 AM,SYSTEM,3896.4149,
6/30/2026 12:50:00 AM,DIPC,6/30/2026 12:55:00 AM,CLUZ,3621.5226,
6/30/2026 12:50:00 AM,DIPC,6/30/2026 12:55:00 AM,CMIN,3669.3825,
6/30/2026 12:50:00 AM,DIPC,6/30/2026 12:55:00 AM,CVIS,3602.9771,
6/30/2026 12:50:00 AM,DIPC,6/30/2026 12:55:00 AM,SYSTEM,3625.7412,
6/30/2026 12:55:00 AM,DIPC,6/30/2026 1:00:00 AM,CLUZ,3579.2026,
6/30/2026 12:55:00 AM,DIPC,6/30/2026 1:00:00 AM,CMIN,3653.5214,
6/30/2026 12:55:00 AM,DIPC,6/30/2026 1:00:00 AM,CVIS,3557.0859,
6/30/2026 12:55:00 AM,DIPC,6/30/2026 1:00:00 AM,SYSTEM,3586.6007,
6/30/2026 1:00:00 AM,DIPC,6/30/2026 1:05:00 AM,CLUZ,4459.8052,
6/30/2026 1:00:00 AM,DIPC,6/30/2026 1:05:00 AM,CMIN,4515.6872,
6/30/2026 1:00:00 AM,DIPC,6/30/2026 1:05:00 AM,CVIS,4436.7087,
6/30/2026 1:00:00 AM,DIPC,6/30/2026 1:05:00 AM,SYSTEM,4464.5497,
6/30/2026 1:05:00 AM,DIPC,6/30/2026 1:10:00 AM,CLUZ,3888.3829,
6/30/2026 1:05:00 AM,DIPC,6/30/2026 1:10:00 AM,CMIN,3919.0343,
6/30/2026 1:05:00 AM,DIPC,6/30/2026 1:10:00 AM,CVIS,3870.5485,
6/30/2026 1:05:00 AM,DIPC,6/30/2026 1:10:00 AM,SYSTEM,3890.3229,
6/30/2026 1:10:00 AM,DIPC,6/30/2026 1:15:00 AM,CLUZ,3900.4201,
6/30/2026 1:10:00 AM,DIPC,6/30/2026 1:15:00 AM,CMIN,3921.4330,
6/30/2026 1:10:00 AM,DIPC,6/30/2026 1:15:00 AM,CVIS,3882.3776,
6/30/2026 1:10:00 AM,DIPC,6/30/2026 1:15:00 AM,SYSTEM,3901.0003,
6/30/2026 1:15:00 AM,DIPC,6/30/2026 1:20:00 AM,CLUZ,3909.2030,
6/30/2026 1:15:00 AM,DIPC,6/30/2026 1:20:00 AM,CMIN,3918.4568,
6/30/2026 1:15:00 AM,DIPC,6/30/2026 1:20:00 AM,CVIS,3891.6069,
6/30/2026 1:15:00 AM,DIPC,6/30/2026 1:20:00 AM,SYSTEM,3908.2436,
6/30/2026 1:20:00 AM,DIPC,6/30/2026 1:25:00 AM,CLUZ,3346.0254,
6/30/2026 1:20:00 AM,DIPC,6/30/2026 1:25:00 AM,CMIN,3371.5602,
6/30/2026 1:20:00 AM,DIPC,6/30/2026 1:25:00 AM,CVIS,3327.2208,
6/30/2026 1:20:00 AM,DIPC,6/30/2026 1:25:00 AM,SYSTEM,3347.1554,
6/30/2026 1:25:00 AM,DIPC,6/30/2026 1:30:00 AM,CLUZ,3631.6999,
6/30/2026 1:25:00 AM,DIPC,6/30/2026 1:30:00 AM,CMIN,3673.1029,
6/30/2026 1:25:00 AM,DIPC,6/30/2026 1:30:00 AM,CVIS,3611.3928,
6/30/2026 1:25:00 AM,DIPC,6/30/2026 1:30:00 AM,SYSTEM,3634.8504,
6/30/2026 1:30:00 AM,DIPC,6/30/2026 1:35:00 AM,CLUZ,4669.9849,
6/30/2026 1:30:00 AM,DIPC,6/30/2026 1:35:00 AM,CMIN,4680.6388,
6/30/2026 1:30:00 AM,DIPC,6/30/2026 1:35:00 AM,CVIS,4653.0747,
6/30/2026 1:30:00 AM,DIPC,6/30/2026 1:35:00 AM,SYSTEM,4669.3087,
6/30/2026 1:35:00 AM,DIPC,6/30/2026 1:40:00 AM,CLUZ,4081.4119,
6/30/2026 1:35:00 AM,DIPC,6/30/2026 1:40:00 AM,CMIN,3928.2801,
6/30/2026 1:35:00 AM,DIPC,6/30/2026 1:40:00 AM,CVIS,4067.8244,
6/30/2026 1:35:00 AM,DIPC,6/30/2026 1:40:00 AM,SYSTEM,4058.6678,
6/30/2026 1:40:00 AM,DIPC,6/30/2026 1:45:00 AM,CLUZ,4119.7577,
6/30/2026 1:40:00 AM,DIPC,6/30/2026 1:45:00 AM,CMIN,3915.6511,
6/30/2026 1:40:00 AM,DIPC,6/30/2026 1:45:00 AM,CVIS,4106.8361,
6/30/2026 1:40:00 AM,DIPC,6/30/2026 1:45:00 AM,SYSTEM,4090.0578,
6/30/2026 1:45:00 AM,DIPC,6/30/2026 1:50:00 AM,CLUZ,3913.9676,
6/30/2026 1:45:00 AM,DIPC,6/30/2026 1:50:00 AM,CMIN,3914.3554,
6/30/2026 1:45:00 AM,DIPC,6/30/2026 1:50:00 AM,CVIS,3899.9932,
6/30/2026 1:45:00 AM,DIPC,6/30/2026 1:50:00 AM,SYSTEM,3912.2544,
6/30/2026 1:50:00 AM,DIPC,6/30/2026 1:55:00 AM,CLUZ,3660.6698,
6/30/2026 1:50:00 AM,DIPC,6/30/2026 1:55:00 AM,CMIN,3681.0990,
6/30/2026 1:50:00 AM,DIPC,6/30/2026 1:55:00 AM,CVIS,3644.8794,
6/30/2026 1:50:00 AM,DIPC,6/30/2026 1:55:00 AM,SYSTEM,3661.4835,
6/30/2026 1:55:00 AM,DIPC,6/30/2026 2:00:00 AM,CLUZ,4079.3451,
6/30/2026 1:55:00 AM,DIPC,6/30/2026 2:00:00 AM,CMIN,4093.0005,
6/30/2026 1:55:00 AM,DIPC,6/30/2026 2:00:00 AM,CVIS,4062.0242,
6/30/2026 1:55:00 AM,DIPC,6/30/2026 2:00:00 AM,SYSTEM,4079.0240,
6/30/2026 2:00:00 AM,DIPC,6/30/2026 2:05:00 AM,CLUZ,8669.9780,
6/30/2026 2:00:00 AM,DIPC,6/30/2026 2:05:00 AM,CMIN,3916.0869,
6/30/2026 2:00:00 AM,DIPC,6/30/2026 2:05:00 AM,CVIS,8654.4370,
6/30/2026 2:00:00 AM,DIPC,6/30/2026 2:05:00 AM,SYSTEM,8018.1345,
6/30/2026 2:05:00 AM,DIPC,6/30/2026 2:10:00 AM,CLUZ,4471.6943,
6/30/2026 2:05:00 AM,DIPC,6/30/2026 2:10:00 AM,CMIN,3916.6911,
6/30/2026 2:05:00 AM,DIPC,6/30/2026 2:10:00 AM,CVIS,4464.9418,
6/30/2026 2:05:00 AM,DIPC,6/30/2026 2:10:00 AM,SYSTEM,4394.8263,
6/30/2026 2:10:00 AM,DIPC,6/30/2026 2:15:00 AM,CLUZ,4076.8393,
6/30/2026 2:10:00 AM,DIPC,6/30/2026 2:15:00 AM,CMIN,3911.4293,
6/30/2026 2:10:00 AM,DIPC,6/30/2026 2:15:00 AM,CVIS,4073.0958,
6/30/2026 2:10:00 AM,DIPC,6/30/2026 2:15:00 AM,SYSTEM,4053.7514,
6/30/2026 2:15:00 AM,DIPC,6/30/2026 2:20:00 AM,CLUZ,3652.4544,
6/30/2026 2:15:00 AM,DIPC,6/30/2026 2:20:00 AM,CMIN,3673.4511,
6/30/2026 2:15:00 AM,DIPC,6/30/2026 2:20:00 AM,CVIS,3645.3983,
6/30/2026 2:15:00 AM,DIPC,6/30/2026 2:20:00 AM,SYSTEM,3654.4372,
6/30/2026 2:20:00 AM,DIPC,6/30/2026 2:25:00 AM,CLUZ,3642.5368,
6/30/2026 2:20:00 AM,DIPC,6/30/2026 2:25:00 AM,CMIN,3670.4019,
6/30/2026 2:20:00 AM,DIPC,6/30/2026 2:25:00 AM,CVIS,3632.6322,
6/30/2026 2:20:00 AM,DIPC,6/30/2026 2:25:00 AM,SYSTEM,3645.0913,
6/30/2026 2:25:00 AM,DIPC,6/30/2026 2:30:00 AM,CLUZ,3622.8247,
6/30/2026 2:25:00 AM,DIPC,6/30/2026 2:30:00 AM,CMIN,3663.9114,
6/30/2026 2:25:00 AM,DIPC,6/30/2026 2:30:00 AM,CVIS,3610.6486,
6/30/2026 2:25:00 AM,DIPC,6/30/2026 2:30:00 AM,SYSTEM,3626.9356,
6/30/2026 2:30:00 AM,DIPC,6/30/2026 2:35:00 AM,CLUZ,8652.4675,
6/30/2026 2:30:00 AM,DIPC,6/30/2026 2:35:00 AM,CMIN,8742.9762,
