RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,LWAP,
7/28/2026,DIPC,7/28/2026 12:05:00 AM,CLUZ,4100.9305,
7/28/2026,DIPC,7/28/2026 12:05:00 AM,CMIN,4095.5890,
7/28/2026,DIPC,7/28/2026 12:05:00 AM,CVIS,4083.0960,
7/28/2026,DIPC,7/28/2026 12:05:00 AM,SYSTEM,4097.7613,
7/28/2026 12:05:00 AM,DIPC,7/28/2026 12:10:00 AM,CLUZ,-9798.1286,
7/28/2026 12:05:00 AM,DIPC,7/28/2026 12:10:00 AM,CMIN,-9859.6796,
7/28/2026 12:05:00 AM,DIPC,7/28/2026 12:10:00 AM,CVIS,-9724.5610,
7/28/2026 12:05:00 AM,DIPC,7/28/2026 12:10:00 AM,SYSTEM,-9796.5754,
7/28/2026 12:10:00 AM,DIPC,7/28/2026 12:15:00 AM,CLUZ,-10091.3590,
7/28/2026 12:10:00 AM,DIPC,7/28/2026 12:15:00 AM,CMIN,-10167.7194,
7/28/2026 12:10:00 AM,DIPC,7/28/2026 12:15:00 AM,CVIS,-10016.8051,
7/28/2026 12:10:00 AM,DIPC,7/28/2026 12:15:00 AM,SYSTEM,-10091.5141,
7/28/2026 12:15:00 AM,DIPC,7/28/2026 12:20:00 AM,CLUZ,2746.2750,
7/28/2026 12:15:00 AM,DIPC,7/28/2026 12:20:00 AM,CMIN,4026.8466,
7/28/2026 12:15:00 AM,DIPC,7/28/2026 12:20:00 AM,CVIS,4000.6359,
7/28/2026 12:15:00 AM,DIPC,7/28/2026 12:20:00 AM,SYSTEM,3094.2337,
7/28/2026 12:20:00 AM,DIPC,7/28/2026 12:25:00 AM,CLUZ,3367.4758,
7/28/2026 12:20:00 AM,DIPC,7/28/2026 12:25:00 AM,CMIN,3539.8915,
7/28/2026 12:20:00 AM,DIPC,7/28/2026 12:25:00 AM,CVIS,3507.2937,
7/28/2026 12:20:00 AM,DIPC,7/28/2026 12:25:00 AM,SYSTEM,3410.0968,
7/28/2026 12:25:00 AM,DIPC,7/28/2026 12:30:00 AM,CLUZ,3481.3069,
7/28/2026 12:25:00 AM,DIPC,7/28/2026 12:30:00 AM,CMIN,4005.2997,
7/28/2026 12:25:00 AM,DIPC,7/28/2026 12:30:00 AM,CVIS,3962.1123,
7/28/2026 12:25:00 AM,DIPC,7/28/2026 12:30:00 AM,SYSTEM,3618.4817,
7/28/2026 12:30:00 AM,DIPC,7/28/2026 12:35:00 AM,CLUZ,0,
7/28/2026 12:30:00 AM,DIPC,7/28/2026 12:35:00 AM,CMIN,3551.0004,
7/28/2026 12:30:00 AM,DIPC,7/28/2026 12:35:00 AM,CVIS,3499.1519,
7/28/2026 12:30:00 AM,DIPC,7/28/2026 12:35:00 AM,SYSTEM,966.5756,
7/28/2026 12:35:00 AM,DIPC,7/28/2026 12:40:00 AM,CLUZ,99.4484,
7/28/2026 12:35:00 AM,DIPC,7/28/2026 12:40:00 AM,CMIN,3539.2588,
7/28/2026 12:35:00 AM,DIPC,7/28/2026 12:40:00 AM,CVIS,3481.2447,
7/28/2026 12:35:00 AM,DIPC,7/28/2026 12:40:00 AM,SYSTEM,1035.1635,
7/28/2026 12:40:00 AM,DIPC,7/28/2026 12:45:00 AM,CLUZ,0,
7/28/2026 12:40:00 AM,DIPC,7/28/2026 12:45:00 AM,CMIN,3534.1284,
7/28/2026 12:40:00 AM,DIPC,7/28/2026 12:45:00 AM,CVIS,3471.3523,
7/28/2026 12:40:00 AM,DIPC,7/28/2026 12:45:00 AM,SYSTEM,959.8474,
7/28/2026 12:45:00 AM,DIPC,7/28/2026 12:50:00 AM,CLUZ,3368.4017,
7/28/2026 12:45:00 AM,DIPC,7/28/2026 12:50:00 AM,CMIN,3451.3509,
7/28/2026 12:45:00 AM,DIPC,7/28/2026 12:50:00 AM,CVIS,3382.2509,
7/28/2026 12:45:00 AM,DIPC,7/28/2026 12:50:00 AM,SYSTEM,3381.5840,
7/28/2026 12:50:00 AM,DIPC,7/28/2026 12:55:00 AM,CLUZ,2743.7604,
7/28/2026 12:50:00 AM,DIPC,7/28/2026 12:55:00 AM,CMIN,3531.2907,
7/28/2026 12:50:00 AM,DIPC,7/28/2026 12:55:00 AM,CVIS,3455.4192,
7/28/2026 12:50:00 AM,DIPC,7/28/2026 12:55:00 AM,SYSTEM,2948.9428,
7/28/2026 12:55:00 AM,DIPC,7/28/2026 1:00:00 AM,CLUZ,2741.7472,
7/28/2026 12:55:00 AM,DIPC,7/28/2026 1:00:00 AM,CMIN,3456.4295,
7/28/2026 12:55:00 AM,DIPC,7/28/2026 1:00:00 AM,CVIS,3378.4277,
7/28/2026 12:55:00 AM,DIPC,7/28/2026 1:00:00 AM,SYSTEM,2926.6609,
7/28/2026 1:00:00 AM,DIPC,7/28/2026 1:05:00 AM,CLUZ,4138.9523,
7/28/2026 1:00:00 AM,DIPC,7/28/2026 1:05:00 AM,CMIN,4205.0693,
7/28/2026 1:00:00 AM,DIPC,7/28/2026 1:05:00 AM,CVIS,4133.2281,
7/28/2026 1:00:00 AM,DIPC,7/28/2026 1:05:00 AM,SYSTEM,4147.1644,
7/28/2026 1:05:00 AM,DIPC,7/28/2026 1:10:00 AM,CLUZ,3367.6887,
7/28/2026 1:05:00 AM,DIPC,7/28/2026 1:10:00 AM,CMIN,3518.0728,
7/28/2026 1:05:00 AM,DIPC,7/28/2026 1:10:00 AM,CVIS,3444.6470,
7/28/2026 1:05:00 AM,DIPC,7/28/2026 1:10:00 AM,SYSTEM,3398.5592,
7/28/2026 1:10:00 AM,DIPC,7/28/2026 1:15:00 AM,CLUZ,2746.3306,
7/28/2026 1:10:00 AM,DIPC,7/28/2026 1:15:00 AM,CMIN,3517.9364,
7/28/2026 1:10:00 AM,DIPC,7/28/2026 1:15:00 AM,CVIS,3440.2715,
7/28/2026 1:10:00 AM,DIPC,7/28/2026 1:15:00 AM,SYSTEM,2945.4919,
7/28/2026 1:15:00 AM,DIPC,7/28/2026 1:20:00 AM,CLUZ,2744.0845,
7/28/2026 1:15:00 AM,DIPC,7/28/2026 1:20:00 AM,CMIN,3516.0471,
7/28/2026 1:15:00 AM,DIPC,7/28/2026 1:20:00 AM,CVIS,3435.1324,
7/28/2026 1:15:00 AM,DIPC,7/28/2026 1:20:00 AM,SYSTEM,2942.7011,
7/28/2026 1:20:00 AM,DIPC,7/28/2026 1:25:00 AM,CLUZ,2742.1955,
7/28/2026 1:20:00 AM,DIPC,7/28/2026 1:25:00 AM,CMIN,3501.9590,
7/28/2026 1:20:00 AM,DIPC,7/28/2026 1:25:00 AM,CVIS,3418.0920,
7/28/2026 1:20:00 AM,DIPC,7/28/2026 1:25:00 AM,SYSTEM,2936.9352,
7/28/2026 1:25:00 AM,DIPC,7/28/2026 1:30:00 AM,CLUZ,499.1171,
7/28/2026 1:25:00 AM,DIPC,7/28/2026 1:30:00 AM,CMIN,3500.9826,
7/28/2026 1:25:00 AM,DIPC,7/28/2026 1:30:00 AM,CVIS,3413.3743,
7/28/2026 1:25:00 AM,DIPC,7/28/2026 1:30:00 AM,SYSTEM,1301.6863,
7/28/2026 1:30:00 AM,DIPC,7/28/2026 1:35:00 AM,CLUZ,3255.2181,
7/28/2026 1:30:00 AM,DIPC,7/28/2026 1:35:00 AM,CMIN,3495.5986,
7/28/2026 1:30:00 AM,DIPC,7/28/2026 1:35:00 AM,CVIS,3401.2651,
7/28/2026 1:30:00 AM,DIPC,7/28/2026 1:35:00 AM,SYSTEM,3307.2056,
7/28/2026 1:35:00 AM,DIPC,7/28/2026 1:40:00 AM,CLUZ,2742.0839,
7/28/2026 1:35:00 AM,DIPC,7/28/2026 1:40:00 AM,CMIN,3493.5584,
7/28/2026 1:35:00 AM,DIPC,7/28/2026 1:40:00 AM,CVIS,3407.5612,
7/28/2026 1:35:00 AM,DIPC,7/28/2026 1:40:00 AM,SYSTEM,2932.9411,
7/28/2026 1:40:00 AM,DIPC,7/28/2026 1:45:00 AM,CLUZ,99.7242,
7/28/2026 1:40:00 AM,DIPC,7/28/2026 1:45:00 AM,CMIN,3496.8433,
7/28/2026 1:40:00 AM,DIPC,7/28/2026 1:45:00 AM,CVIS,3402.5553,
7/28/2026 1:40:00 AM,DIPC,7/28/2026 1:45:00 AM,SYSTEM,1002.5446,
7/28/2026 1:45:00 AM,DIPC,7/28/2026 1:50:00 AM,CLUZ,2319.7560,
7/28/2026 1:45:00 AM,DIPC,7/28/2026 1:50:00 AM,CMIN,3458.6716,
7/28/2026 1:45:00 AM,DIPC,7/28/2026 1:50:00 AM,CVIS,3367.2042,
7/28/2026 1:45:00 AM,DIPC,7/28/2026 1:50:00 AM,SYSTEM,2614.3402,
7/28/2026 1:50:00 AM,DIPC,7/28/2026 1:55:00 AM,CLUZ,86.8212,
