RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
8/29/2026,RTD,8/29/2026 12:05:00 AM,MINVIS1,N,381.56,-381.56,,
8/29/2026,RTD,8/29/2026 12:05:00 AM,VISLUZ1,Y,-100,100,,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,MINVIS1,N,366.73,-366.73,,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,VISLUZ1,Y,-100,100,,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,MINVIS1,N,355.42,-355.42,,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,VISLUZ1,Y,-100,100,,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,MINVIS1,N,340.70,-340.70,,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,VISLUZ1,Y,-100,100,,
8/29/2026 12:20:00 AM,RTD,8/29/2026 12:25:00 AM,MINVIS1,N,334.29,-334.29,,
8/29/2026 12:20:00 AM,RTD,8/29/2026 12:25:00 AM,VISLUZ1,Y,-100,100,,
8/29/2026 12:25:00 AM,RTD,8/29/2026 12:30:00 AM,MINVIS1,N,363.74,-363.74,,
8/29/2026 12:25:00 AM,RTD,8/29/2026 12:30:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 12:30:00 AM,RTD,8/29/2026 12:35:00 AM,MINVIS1,N,355.67,-355.67,,
8/29/2026 12:30:00 AM,RTD,8/29/2026 12:35:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 12:35:00 AM,RTD,8/29/2026 12:40:00 AM,MINVIS1,N,378.01,-378.01,,
8/29/2026 12:35:00 AM,RTD,8/29/2026 12:40:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 12:40:00 AM,RTD,8/29/2026 12:45:00 AM,MINVIS1,N,386.49,-386.49,,
8/29/2026 12:40:00 AM,RTD,8/29/2026 12:45:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 12:45:00 AM,RTD,8/29/2026 12:50:00 AM,MINVIS1,N,397.45,-397.45,,
8/29/2026 12:45:00 AM,RTD,8/29/2026 12:50:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 12:50:00 AM,RTD,8/29/2026 12:55:00 AM,MINVIS1,N,400.41,-400.41,,
8/29/2026 12:50:00 AM,RTD,8/29/2026 12:55:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 12:55:00 AM,RTD,8/29/2026 1:00:00 AM,MINVIS1,N,444.45,-444.45,,
8/29/2026 12:55:00 AM,RTD,8/29/2026 1:00:00 AM,VISLUZ1,Y,-50,50,,
8/29/2026 1:00:00 AM,RTD,8/29/2026 1:05:00 AM,MINVIS1,N,436.20,-436.20,,
