RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
7/29/2026,RTD,7/29/2026 12:05:00 AM,MINVIS1,N,428.60,-428.60,,
7/29/2026,RTD,7/29/2026 12:05:00 AM,VISLUZ1,N,158.60,-158.60,,
7/29/2026 12:05:00 AM,RTD,7/29/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:05:00 AM,RTD,7/29/2026 12:10:00 AM,VISLUZ1,N,197.57,-197.57,,
7/29/2026 12:10:00 AM,RTD,7/29/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:10:00 AM,RTD,7/29/2026 12:15:00 AM,VISLUZ1,N,201.23,-201.23,,
7/29/2026 12:15:00 AM,RTD,7/29/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:15:00 AM,RTD,7/29/2026 12:20:00 AM,VISLUZ1,N,198.76,-198.76,,
7/29/2026 12:20:00 AM,RTD,7/29/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:20:00 AM,RTD,7/29/2026 12:25:00 AM,VISLUZ1,N,197.48,-197.48,,
7/29/2026 12:25:00 AM,RTD,7/29/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:25:00 AM,RTD,7/29/2026 12:30:00 AM,VISLUZ1,N,199.74,-199.74,,
7/29/2026 12:30:00 AM,RTD,7/29/2026 12:35:00 AM,MINVIS1,N,449.41,-449.41,,
7/29/2026 12:30:00 AM,RTD,7/29/2026 12:35:00 AM,VISLUZ1,N,195.81,-195.81,,
7/29/2026 12:35:00 AM,RTD,7/29/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:35:00 AM,RTD,7/29/2026 12:40:00 AM,VISLUZ1,N,207.02,-207.02,,
7/29/2026 12:40:00 AM,RTD,7/29/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:40:00 AM,RTD,7/29/2026 12:45:00 AM,VISLUZ1,N,216.42,-216.42,,
7/29/2026 12:45:00 AM,RTD,7/29/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
7/29/2026 12:45:00 AM,RTD,7/29/2026 12:50:00 AM,VISLUZ1,N,239.20,-239.20,,
7/29/2026 12:50:00 AM,RTD,7/29/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
