RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
8/19/2026,RTD,8/19/2026 12:05:00 AM,MINVIS1,N,309.72,-309.72,,
8/19/2026,RTD,8/19/2026 12:05:00 AM,VISLUZ1,N,-198.63,198.63,,
8/19/2026 12:05:00 AM,RTD,8/19/2026 12:10:00 AM,MINVIS1,N,337.63,-337.63,,
8/19/2026 12:05:00 AM,RTD,8/19/2026 12:10:00 AM,VISLUZ1,N,-141.98,141.98,,
8/19/2026 12:10:00 AM,RTD,8/19/2026 12:15:00 AM,MINVIS1,N,321.20,-321.20,,
8/19/2026 12:10:00 AM,RTD,8/19/2026 12:15:00 AM,VISLUZ1,N,-144.73,144.73,,
8/19/2026 12:15:00 AM,RTD,8/19/2026 12:20:00 AM,MINVIS1,N,321.33,-321.33,,
8/19/2026 12:15:00 AM,RTD,8/19/2026 12:20:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:20:00 AM,RTD,8/19/2026 12:25:00 AM,MINVIS1,N,308.99,-308.99,,
8/19/2026 12:20:00 AM,RTD,8/19/2026 12:25:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:25:00 AM,RTD,8/19/2026 12:30:00 AM,MINVIS1,N,317.46,-317.46,,
8/19/2026 12:25:00 AM,RTD,8/19/2026 12:30:00 AM,VISLUZ1,N,-138.02,138.02,,
8/19/2026 12:30:00 AM,RTD,8/19/2026 12:35:00 AM,MINVIS1,N,326.61,-326.61,,
8/19/2026 12:30:00 AM,RTD,8/19/2026 12:35:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:35:00 AM,RTD,8/19/2026 12:40:00 AM,MINVIS1,N,304.67,-304.67,,
8/19/2026 12:35:00 AM,RTD,8/19/2026 12:40:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:40:00 AM,RTD,8/19/2026 12:45:00 AM,MINVIS1,N,289.62,-289.62,,
8/19/2026 12:40:00 AM,RTD,8/19/2026 12:45:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:45:00 AM,RTD,8/19/2026 12:50:00 AM,MINVIS1,N,292.66,-292.66,,
8/19/2026 12:45:00 AM,RTD,8/19/2026 12:50:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:50:00 AM,RTD,8/19/2026 12:55:00 AM,MINVIS1,N,299.33,-299.33,,
8/19/2026 12:50:00 AM,RTD,8/19/2026 12:55:00 AM,VISLUZ1,Y,-150,150,,
8/19/2026 12:55:00 AM,RTD,8/19/2026 1:00:00 AM,MINVIS1,N,306.84,-306.84,,
