RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
5/1/2026,RTD,5/1/2026 12:05:00 AM,MINVIS1,N,449.67,-449.67,,
5/1/2026,RTD,5/1/2026 12:05:00 AM,VISLUZ1,Y,100,-100,,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:05:00 AM,RTD,5/1/2026 12:10:00 AM,VISLUZ1,Y,100,-100,,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:10:00 AM,RTD,5/1/2026 12:15:00 AM,VISLUZ1,Y,100,-100,,
5/1/2026 12:15:00 AM,RTD,5/1/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:15:00 AM,RTD,5/1/2026 12:20:00 AM,VISLUZ1,Y,100,-100,,
5/1/2026 12:20:00 AM,RTD,5/1/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:20:00 AM,RTD,5/1/2026 12:25:00 AM,VISLUZ1,N,141.22,-141.22,,
5/1/2026 12:25:00 AM,RTD,5/1/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:25:00 AM,RTD,5/1/2026 12:30:00 AM,VISLUZ1,N,177.29,-177.29,,
5/1/2026 12:30:00 AM,RTD,5/1/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:30:00 AM,RTD,5/1/2026 12:35:00 AM,VISLUZ1,N,178.71,-178.71,,
5/1/2026 12:35:00 AM,RTD,5/1/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:35:00 AM,RTD,5/1/2026 12:40:00 AM,VISLUZ1,N,186.92,-186.92,,
5/1/2026 12:40:00 AM,RTD,5/1/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:40:00 AM,RTD,5/1/2026 12:45:00 AM,VISLUZ1,N,198.08,-198.08,,
5/1/2026 12:45:00 AM,RTD,5/1/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:45:00 AM,RTD,5/1/2026 12:50:00 AM,VISLUZ1,N,210.91,-210.91,,
5/1/2026 12:50:00 AM,RTD,5/1/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:50:00 AM,RTD,5/1/2026 12:55:00 AM,VISLUZ1,N,219.52,-219.52,,
5/1/2026 12:55:00 AM,RTD,5/1/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 12:55:00 AM,RTD,5/1/2026 1:00:00 AM,VISLUZ1,N,219.19,-219.19,,
5/1/2026 1:00:00 AM,RTD,5/1/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:00:00 AM,RTD,5/1/2026 1:05:00 AM,VISLUZ1,N,228.49,-228.49,,
5/1/2026 1:05:00 AM,RTD,5/1/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:05:00 AM,RTD,5/1/2026 1:10:00 AM,VISLUZ1,N,238.12,-238.12,,
5/1/2026 1:10:00 AM,RTD,5/1/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:10:00 AM,RTD,5/1/2026 1:15:00 AM,VISLUZ1,N,246.69,-246.69,,
5/1/2026 1:15:00 AM,RTD,5/1/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:15:00 AM,RTD,5/1/2026 1:20:00 AM,VISLUZ1,N,253.31,-253.31,,
5/1/2026 1:20:00 AM,RTD,5/1/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:20:00 AM,RTD,5/1/2026 1:25:00 AM,VISLUZ1,N,260.29,-260.29,,
5/1/2026 1:25:00 AM,RTD,5/1/2026 1:30:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:25:00 AM,RTD,5/1/2026 1:30:00 AM,VISLUZ1,N,268.57,-268.57,,
5/1/2026 1:30:00 AM,RTD,5/1/2026 1:35:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:30:00 AM,RTD,5/1/2026 1:35:00 AM,VISLUZ1,N,272.01,-272.01,,
5/1/2026 1:35:00 AM,RTD,5/1/2026 1:40:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:35:00 AM,RTD,5/1/2026 1:40:00 AM,VISLUZ1,N,276.22,-276.22,,
5/1/2026 1:40:00 AM,RTD,5/1/2026 1:45:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:40:00 AM,RTD,5/1/2026 1:45:00 AM,VISLUZ1,N,255.23,-255.23,,
5/1/2026 1:45:00 AM,RTD,5/1/2026 1:50:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:45:00 AM,RTD,5/1/2026 1:50:00 AM,VISLUZ1,N,254.85,-254.85,,
5/1/2026 1:50:00 AM,RTD,5/1/2026 1:55:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:50:00 AM,RTD,5/1/2026 1:55:00 AM,VISLUZ1,N,268.03,-268.03,,
5/1/2026 1:55:00 AM,RTD,5/1/2026 2:00:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 1:55:00 AM,RTD,5/1/2026 2:00:00 AM,VISLUZ1,N,264.46,-264.46,,
5/1/2026 2:00:00 AM,RTD,5/1/2026 2:05:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:00:00 AM,RTD,5/1/2026 2:05:00 AM,VISLUZ1,N,286.76,-286.76,,
5/1/2026 2:05:00 AM,RTD,5/1/2026 2:10:00 AM,MINVIS1,N,449.51,-449.51,,
5/1/2026 2:05:00 AM,RTD,5/1/2026 2:10:00 AM,VISLUZ1,N,296.94,-296.94,,
5/1/2026 2:10:00 AM,RTD,5/1/2026 2:15:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:10:00 AM,RTD,5/1/2026 2:15:00 AM,VISLUZ1,N,303.23,-303.23,,
5/1/2026 2:15:00 AM,RTD,5/1/2026 2:20:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:15:00 AM,RTD,5/1/2026 2:20:00 AM,VISLUZ1,N,295.89,-295.89,,
5/1/2026 2:20:00 AM,RTD,5/1/2026 2:25:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:20:00 AM,RTD,5/1/2026 2:25:00 AM,VISLUZ1,N,300.90,-300.90,,
5/1/2026 2:25:00 AM,RTD,5/1/2026 2:30:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:25:00 AM,RTD,5/1/2026 2:30:00 AM,VISLUZ1,N,286.25,-286.25,,
5/1/2026 2:30:00 AM,RTD,5/1/2026 2:35:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:30:00 AM,RTD,5/1/2026 2:35:00 AM,VISLUZ1,N,292.85,-292.85,,
5/1/2026 2:35:00 AM,RTD,5/1/2026 2:40:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:35:00 AM,RTD,5/1/2026 2:40:00 AM,VISLUZ1,N,298.39,-298.39,,
5/1/2026 2:40:00 AM,RTD,5/1/2026 2:45:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:40:00 AM,RTD,5/1/2026 2:45:00 AM,VISLUZ1,N,309.48,-309.48,,
5/1/2026 2:45:00 AM,RTD,5/1/2026 2:50:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:45:00 AM,RTD,5/1/2026 2:50:00 AM,VISLUZ1,N,305.19,-305.19,,
5/1/2026 2:50:00 AM,RTD,5/1/2026 2:55:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:50:00 AM,RTD,5/1/2026 2:55:00 AM,VISLUZ1,N,296.15,-296.15,,
5/1/2026 2:55:00 AM,RTD,5/1/2026 3:00:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 2:55:00 AM,RTD,5/1/2026 3:00:00 AM,VISLUZ1,N,283.73,-283.73,,
5/1/2026 3:00:00 AM,RTD,5/1/2026 3:05:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:00:00 AM,RTD,5/1/2026 3:05:00 AM,VISLUZ1,N,315.34,-315.34,,
5/1/2026 3:05:00 AM,RTD,5/1/2026 3:10:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:05:00 AM,RTD,5/1/2026 3:10:00 AM,VISLUZ1,N,302.77,-302.77,,
5/1/2026 3:10:00 AM,RTD,5/1/2026 3:15:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:10:00 AM,RTD,5/1/2026 3:15:00 AM,VISLUZ1,N,322.77,-322.77,,
5/1/2026 3:15:00 AM,RTD,5/1/2026 3:20:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:15:00 AM,RTD,5/1/2026 3:20:00 AM,VISLUZ1,N,340.10,-340.10,,
5/1/2026 3:20:00 AM,RTD,5/1/2026 3:25:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:20:00 AM,RTD,5/1/2026 3:25:00 AM,VISLUZ1,N,317.48,-317.48,,
5/1/2026 3:25:00 AM,RTD,5/1/2026 3:30:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:25:00 AM,RTD,5/1/2026 3:30:00 AM,VISLUZ1,N,315.90,-315.90,,
5/1/2026 3:30:00 AM,RTD,5/1/2026 3:35:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:30:00 AM,RTD,5/1/2026 3:35:00 AM,VISLUZ1,N,322.03,-322.03,,
5/1/2026 3:35:00 AM,RTD,5/1/2026 3:40:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:35:00 AM,RTD,5/1/2026 3:40:00 AM,VISLUZ1,N,294.17,-294.17,,
5/1/2026 3:40:00 AM,RTD,5/1/2026 3:45:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:40:00 AM,RTD,5/1/2026 3:45:00 AM,VISLUZ1,N,277.10,-277.10,,
5/1/2026 3:45:00 AM,RTD,5/1/2026 3:50:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:45:00 AM,RTD,5/1/2026 3:50:00 AM,VISLUZ1,N,265.55,-265.55,,
5/1/2026 3:50:00 AM,RTD,5/1/2026 3:55:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:50:00 AM,RTD,5/1/2026 3:55:00 AM,VISLUZ1,N,235.65,-235.65,,
5/1/2026 3:55:00 AM,RTD,5/1/2026 4:00:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 3:55:00 AM,RTD,5/1/2026 4:00:00 AM,VISLUZ1,N,233.51,-233.51,,
5/1/2026 4:00:00 AM,RTD,5/1/2026 4:05:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:00:00 AM,RTD,5/1/2026 4:05:00 AM,VISLUZ1,N,218.89,-218.89,,
5/1/2026 4:05:00 AM,RTD,5/1/2026 4:10:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:05:00 AM,RTD,5/1/2026 4:10:00 AM,VISLUZ1,N,213.05,-213.05,,
5/1/2026 4:10:00 AM,RTD,5/1/2026 4:15:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:10:00 AM,RTD,5/1/2026 4:15:00 AM,VISLUZ1,N,199.78,-199.78,,
5/1/2026 4:15:00 AM,RTD,5/1/2026 4:20:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:15:00 AM,RTD,5/1/2026 4:20:00 AM,VISLUZ1,N,202.08,-202.08,,
5/1/2026 4:20:00 AM,RTD,5/1/2026 4:25:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:20:00 AM,RTD,5/1/2026 4:25:00 AM,VISLUZ1,N,198.05,-198.05,,
5/1/2026 4:25:00 AM,RTD,5/1/2026 4:30:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:25:00 AM,RTD,5/1/2026 4:30:00 AM,VISLUZ1,N,198.69,-198.69,,
5/1/2026 4:30:00 AM,RTD,5/1/2026 4:35:00 AM,MINVIS1,Y,450,-450,,
5/1/2026 4:30:00 AM,RTD,5/1/2026 4:35:00 AM,VISLUZ1,N,192.05,-192.05,,
5/1/2026 4:35:00 AM,RTD,5/1/2026 4:40:00 AM,MINVIS1,N,434.92,-434.92,,
5/1/2026 4:35:00 AM,RTD,5/1/2026 4:40:00 AM,VISLUZ1,N,181.78,-181.78,,
5/1/2026 4:40:00 AM,RTD,5/1/2026 4:45:00 AM,MINVIS1,N,438,-438,,
5/1/2026 4:40:00 AM,RTD,5/1/2026 4:45:00 AM,VISLUZ1,N,190.05,-190.05,,
5/1/2026 4:45:00 AM,RTD,5/1/2026 4:50:00 AM,MINVIS1,N,441.15,-441.15,,
5/1/2026 4:45:00 AM,RTD,5/1/2026 4:50:00 AM,VISLUZ1,N,193.84,-193.84,,
5/1/2026 4:50:00 AM,RTD,5/1/2026 4:55:00 AM,MINVIS1,N,405.12,-405.12,,
5/1/2026 4:50:00 AM,RTD,5/1/2026 4:55:00 AM,VISLUZ1,N,160.30,-160.30,,
5/1/2026 4:55:00 AM,RTD,5/1/2026 5:00:00 AM,MINVIS1,N,429.19,-429.19,,
5/1/2026 4:55:00 AM,RTD,5/1/2026 5:00:00 AM,VISLUZ1,N,185.71,-185.71,,
5/1/2026 5:00:00 AM,RTD,5/1/2026 5:05:00 AM,MINVIS1,N,398.19,-398.19,,
5/1/2026 5:00:00 AM,RTD,5/1/2026 5:05:00 AM,VISLUZ1,Y,150,-150,,
5/1/2026 5:05:00 AM,RTD,5/1/2026 5:10:00 AM,MINVIS1,N,391.90,-391.90,,
5/1/2026 5:05:00 AM,RTD,5/1/2026 5:10:00 AM,VISLUZ1,Y,150,-150,,
5/1/2026 5:10:00 AM,RTD,5/1/2026 5:15:00 AM,MINVIS1,N,395.95,-395.95,,
5/1/2026 5:10:00 AM,RTD,5/1/2026 5:15:00 AM,VISLUZ1,Y,150,-150,,
5/1/2026 5:15:00 AM,RTD,5/1/2026 5:20:00 AM,MINVIS1,N,349.65,-349.65,,
