RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
4/21/2026,RTD,4/21/2026 12:05:00 AM,MINVIS1,Y,450,-450,,
4/21/2026,RTD,4/21/2026 12:05:00 AM,VISLUZ1,N,291.82,-291.82,,
4/21/2026 12:05:00 AM,RTD,4/21/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:05:00 AM,RTD,4/21/2026 12:10:00 AM,VISLUZ1,N,299.08,-299.08,,
4/21/2026 12:10:00 AM,RTD,4/21/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:10:00 AM,RTD,4/21/2026 12:15:00 AM,VISLUZ1,N,298.86,-298.86,,
4/21/2026 12:15:00 AM,RTD,4/21/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:15:00 AM,RTD,4/21/2026 12:20:00 AM,VISLUZ1,N,306.34,-306.34,,
4/21/2026 12:20:00 AM,RTD,4/21/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:20:00 AM,RTD,4/21/2026 12:25:00 AM,VISLUZ1,N,291.62,-291.62,,
4/21/2026 12:25:00 AM,RTD,4/21/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:25:00 AM,RTD,4/21/2026 12:30:00 AM,VISLUZ1,N,290.15,-290.15,,
4/21/2026 12:30:00 AM,RTD,4/21/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:30:00 AM,RTD,4/21/2026 12:35:00 AM,VISLUZ1,N,330.84,-330.84,,
4/21/2026 12:35:00 AM,RTD,4/21/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:35:00 AM,RTD,4/21/2026 12:40:00 AM,VISLUZ1,N,357.42,-357.42,,
4/21/2026 12:40:00 AM,RTD,4/21/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:40:00 AM,RTD,4/21/2026 12:45:00 AM,VISLUZ1,N,363.41,-363.41,,
4/21/2026 12:45:00 AM,RTD,4/21/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:45:00 AM,RTD,4/21/2026 12:50:00 AM,VISLUZ1,N,368.14,-368.14,,
4/21/2026 12:50:00 AM,RTD,4/21/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:50:00 AM,RTD,4/21/2026 12:55:00 AM,VISLUZ1,N,374.36,-374.36,,
4/21/2026 12:55:00 AM,RTD,4/21/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 12:55:00 AM,RTD,4/21/2026 1:00:00 AM,VISLUZ1,N,367.98,-367.98,,
4/21/2026 1:00:00 AM,RTD,4/21/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:00:00 AM,RTD,4/21/2026 1:05:00 AM,VISLUZ1,N,375.03,-375.03,,
4/21/2026 1:05:00 AM,RTD,4/21/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:05:00 AM,RTD,4/21/2026 1:10:00 AM,VISLUZ1,N,382.16,-382.16,,
4/21/2026 1:10:00 AM,RTD,4/21/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:10:00 AM,RTD,4/21/2026 1:15:00 AM,VISLUZ1,N,388.91,-388.91,,
4/21/2026 1:15:00 AM,RTD,4/21/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:15:00 AM,RTD,4/21/2026 1:20:00 AM,VISLUZ1,N,393.12,-393.12,,
4/21/2026 1:20:00 AM,RTD,4/21/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:20:00 AM,RTD,4/21/2026 1:25:00 AM,VISLUZ1,N,388.87,-388.87,,
4/21/2026 1:25:00 AM,RTD,4/21/2026 1:30:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:25:00 AM,RTD,4/21/2026 1:30:00 AM,VISLUZ1,N,385.64,-385.64,,
4/21/2026 1:30:00 AM,RTD,4/21/2026 1:35:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:30:00 AM,RTD,4/21/2026 1:35:00 AM,VISLUZ1,N,335.13,-335.13,,
4/21/2026 1:35:00 AM,RTD,4/21/2026 1:40:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:35:00 AM,RTD,4/21/2026 1:40:00 AM,VISLUZ1,N,322.31,-322.31,,
4/21/2026 1:40:00 AM,RTD,4/21/2026 1:45:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:40:00 AM,RTD,4/21/2026 1:45:00 AM,VISLUZ1,N,306.77,-306.77,,
4/21/2026 1:45:00 AM,RTD,4/21/2026 1:50:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:45:00 AM,RTD,4/21/2026 1:50:00 AM,VISLUZ1,N,303.78,-303.78,,
4/21/2026 1:50:00 AM,RTD,4/21/2026 1:55:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:50:00 AM,RTD,4/21/2026 1:55:00 AM,VISLUZ1,N,299.23,-299.23,,
4/21/2026 1:55:00 AM,RTD,4/21/2026 2:00:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 1:55:00 AM,RTD,4/21/2026 2:00:00 AM,VISLUZ1,N,272.23,-272.23,,
4/21/2026 2:00:00 AM,RTD,4/21/2026 2:05:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:00:00 AM,RTD,4/21/2026 2:05:00 AM,VISLUZ1,N,293.56,-293.56,,
4/21/2026 2:05:00 AM,RTD,4/21/2026 2:10:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:05:00 AM,RTD,4/21/2026 2:10:00 AM,VISLUZ1,N,305.59,-305.59,,
4/21/2026 2:10:00 AM,RTD,4/21/2026 2:15:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:10:00 AM,RTD,4/21/2026 2:15:00 AM,VISLUZ1,N,316.83,-316.83,,
4/21/2026 2:15:00 AM,RTD,4/21/2026 2:20:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:15:00 AM,RTD,4/21/2026 2:20:00 AM,VISLUZ1,N,293.35,-293.35,,
4/21/2026 2:20:00 AM,RTD,4/21/2026 2:25:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:20:00 AM,RTD,4/21/2026 2:25:00 AM,VISLUZ1,N,293.12,-293.12,,
4/21/2026 2:25:00 AM,RTD,4/21/2026 2:30:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:25:00 AM,RTD,4/21/2026 2:30:00 AM,VISLUZ1,N,266.13,-266.13,,
4/21/2026 2:30:00 AM,RTD,4/21/2026 2:35:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:30:00 AM,RTD,4/21/2026 2:35:00 AM,VISLUZ1,N,279.32,-279.32,,
4/21/2026 2:35:00 AM,RTD,4/21/2026 2:40:00 AM,MINVIS1,Y,450,-450,,
4/21/2026 2:35:00 AM,RTD,4/21/2026 2:40:00 AM,VISLUZ1,N,254.71,-254.71,,
