RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
4/29/2026,RTD,4/29/2026 12:05:00 AM,MINVIS1,Y,450,-450,,
4/29/2026,RTD,4/29/2026 12:05:00 AM,VISLUZ1,N,89.83,-89.83,,
4/29/2026 12:05:00 AM,RTD,4/29/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:05:00 AM,RTD,4/29/2026 12:10:00 AM,VISLUZ1,N,96.52,-96.52,,
4/29/2026 12:10:00 AM,RTD,4/29/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:10:00 AM,RTD,4/29/2026 12:15:00 AM,VISLUZ1,N,103.19,-103.19,,
4/29/2026 12:15:00 AM,RTD,4/29/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:15:00 AM,RTD,4/29/2026 12:20:00 AM,VISLUZ1,N,102.35,-102.35,,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:20:00 AM,RTD,4/29/2026 12:25:00 AM,VISLUZ1,N,103.53,-103.53,,
4/29/2026 12:25:00 AM,RTD,4/29/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:25:00 AM,RTD,4/29/2026 12:30:00 AM,VISLUZ1,N,127.39,-127.39,,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:30:00 AM,RTD,4/29/2026 12:35:00 AM,VISLUZ1,N,115.05,-115.05,,
4/29/2026 12:35:00 AM,RTD,4/29/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:35:00 AM,RTD,4/29/2026 12:40:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:40:00 AM,RTD,4/29/2026 12:45:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:45:00 AM,RTD,4/29/2026 12:50:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:50:00 AM,RTD,4/29/2026 12:55:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 12:55:00 AM,RTD,4/29/2026 1:00:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 1:00:00 AM,RTD,4/29/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:00:00 AM,RTD,4/29/2026 1:05:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:05:00 AM,RTD,4/29/2026 1:10:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:10:00 AM,RTD,4/29/2026 1:15:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:15:00 AM,RTD,4/29/2026 1:20:00 AM,VISLUZ1,Y,100,-100,,
4/29/2026 1:20:00 AM,RTD,4/29/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:20:00 AM,RTD,4/29/2026 1:25:00 AM,VISLUZ1,N,183.87,-183.87,,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:25:00 AM,RTD,4/29/2026 1:30:00 AM,VISLUZ1,N,226.96,-226.96,,
4/29/2026 1:30:00 AM,RTD,4/29/2026 1:35:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:30:00 AM,RTD,4/29/2026 1:35:00 AM,VISLUZ1,N,254.26,-254.26,,
4/29/2026 1:35:00 AM,RTD,4/29/2026 1:40:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:35:00 AM,RTD,4/29/2026 1:40:00 AM,VISLUZ1,N,232.56,-232.56,,
4/29/2026 1:40:00 AM,RTD,4/29/2026 1:45:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:40:00 AM,RTD,4/29/2026 1:45:00 AM,VISLUZ1,N,206.45,-206.45,,
4/29/2026 1:45:00 AM,RTD,4/29/2026 1:50:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:45:00 AM,RTD,4/29/2026 1:50:00 AM,VISLUZ1,N,204.19,-204.19,,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:50:00 AM,RTD,4/29/2026 1:55:00 AM,VISLUZ1,N,205.77,-205.77,,
4/29/2026 1:55:00 AM,RTD,4/29/2026 2:00:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 1:55:00 AM,RTD,4/29/2026 2:00:00 AM,VISLUZ1,N,208.40,-208.40,,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:00:00 AM,RTD,4/29/2026 2:05:00 AM,VISLUZ1,N,226.78,-226.78,,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:05:00 AM,RTD,4/29/2026 2:10:00 AM,VISLUZ1,N,237.22,-237.22,,
4/29/2026 2:10:00 AM,RTD,4/29/2026 2:15:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:10:00 AM,RTD,4/29/2026 2:15:00 AM,VISLUZ1,N,245.27,-245.27,,
4/29/2026 2:15:00 AM,RTD,4/29/2026 2:20:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:15:00 AM,RTD,4/29/2026 2:20:00 AM,VISLUZ1,N,249.60,-249.60,,
4/29/2026 2:20:00 AM,RTD,4/29/2026 2:25:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:20:00 AM,RTD,4/29/2026 2:25:00 AM,VISLUZ1,N,253.79,-253.79,,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:25:00 AM,RTD,4/29/2026 2:30:00 AM,VISLUZ1,N,257.74,-257.74,,
4/29/2026 2:30:00 AM,RTD,4/29/2026 2:35:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:30:00 AM,RTD,4/29/2026 2:35:00 AM,VISLUZ1,N,259.50,-259.50,,
4/29/2026 2:35:00 AM,RTD,4/29/2026 2:40:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:35:00 AM,RTD,4/29/2026 2:40:00 AM,VISLUZ1,N,266.15,-266.15,,
4/29/2026 2:40:00 AM,RTD,4/29/2026 2:45:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:40:00 AM,RTD,4/29/2026 2:45:00 AM,VISLUZ1,N,252.94,-252.94,,
4/29/2026 2:45:00 AM,RTD,4/29/2026 2:50:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:45:00 AM,RTD,4/29/2026 2:50:00 AM,VISLUZ1,N,252.66,-252.66,,
4/29/2026 2:50:00 AM,RTD,4/29/2026 2:55:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:50:00 AM,RTD,4/29/2026 2:55:00 AM,VISLUZ1,N,259.63,-259.63,,
4/29/2026 2:55:00 AM,RTD,4/29/2026 3:00:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 2:55:00 AM,RTD,4/29/2026 3:00:00 AM,VISLUZ1,N,260.83,-260.83,,
4/29/2026 3:00:00 AM,RTD,4/29/2026 3:05:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 3:00:00 AM,RTD,4/29/2026 3:05:00 AM,VISLUZ1,N,265.88,-265.88,,
4/29/2026 3:05:00 AM,RTD,4/29/2026 3:10:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 3:05:00 AM,RTD,4/29/2026 3:10:00 AM,VISLUZ1,N,274.05,-274.05,,
4/29/2026 3:10:00 AM,RTD,4/29/2026 3:15:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 3:10:00 AM,RTD,4/29/2026 3:15:00 AM,VISLUZ1,N,285.90,-285.90,,
4/29/2026 3:15:00 AM,RTD,4/29/2026 3:20:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 3:15:00 AM,RTD,4/29/2026 3:20:00 AM,VISLUZ1,N,295,-295,,
4/29/2026 3:20:00 AM,RTD,4/29/2026 3:25:00 AM,MINVIS1,Y,450,-450,,
4/29/2026 3:20:00 AM,RTD,4/29/2026 3:25:00 AM,VISLUZ1,Y,250,-250,,
4/29/2026 3:25:00 AM,RTD,4/29/2026 3:30:00 AM,MINVIS1,Y,450,-450,,
