RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
7/9/2026,RTD,7/9/2026 12:05:00 AM,MINVIS1,Y,450,-450,,
7/9/2026,RTD,7/9/2026 12:05:00 AM,VISLUZ1,N,-88.33,88.33,,
7/9/2026 12:05:00 AM,RTD,7/9/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:05:00 AM,RTD,7/9/2026 12:10:00 AM,VISLUZ1,N,-91.23,91.23,,
7/9/2026 12:10:00 AM,RTD,7/9/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:10:00 AM,RTD,7/9/2026 12:15:00 AM,VISLUZ1,N,-109.99,109.99,,
7/9/2026 12:15:00 AM,RTD,7/9/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:15:00 AM,RTD,7/9/2026 12:20:00 AM,VISLUZ1,N,-65.10,65.10,,
7/9/2026 12:20:00 AM,RTD,7/9/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:20:00 AM,RTD,7/9/2026 12:25:00 AM,VISLUZ1,N,-81.67,81.67,,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:25:00 AM,RTD,7/9/2026 12:30:00 AM,VISLUZ1,N,-89.60,89.60,,
7/9/2026 12:30:00 AM,RTD,7/9/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:30:00 AM,RTD,7/9/2026 12:35:00 AM,VISLUZ1,N,-68.31,68.31,,
7/9/2026 12:35:00 AM,RTD,7/9/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:35:00 AM,RTD,7/9/2026 12:40:00 AM,VISLUZ1,N,-64.11,64.11,,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:40:00 AM,RTD,7/9/2026 12:45:00 AM,VISLUZ1,N,-58.14,58.14,,
7/9/2026 12:45:00 AM,RTD,7/9/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:45:00 AM,RTD,7/9/2026 12:50:00 AM,VISLUZ1,N,-60.67,60.67,,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:50:00 AM,RTD,7/9/2026 12:55:00 AM,VISLUZ1,N,-44.28,44.28,,
7/9/2026 12:55:00 AM,RTD,7/9/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 12:55:00 AM,RTD,7/9/2026 1:00:00 AM,VISLUZ1,N,-27.42,27.42,,
7/9/2026 1:00:00 AM,RTD,7/9/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:00:00 AM,RTD,7/9/2026 1:05:00 AM,VISLUZ1,N,-12.17,12.17,,
7/9/2026 1:05:00 AM,RTD,7/9/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:05:00 AM,RTD,7/9/2026 1:10:00 AM,VISLUZ1,N,-4.34,4.34,,
7/9/2026 1:10:00 AM,RTD,7/9/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:10:00 AM,RTD,7/9/2026 1:15:00 AM,VISLUZ1,N,4.68,-4.68,,
7/9/2026 1:15:00 AM,RTD,7/9/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:15:00 AM,RTD,7/9/2026 1:20:00 AM,VISLUZ1,N,13.13,-13.13,,
7/9/2026 1:20:00 AM,RTD,7/9/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:20:00 AM,RTD,7/9/2026 1:25:00 AM,VISLUZ1,N,14.07,-14.07,,
7/9/2026 1:25:00 AM,RTD,7/9/2026 1:30:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:25:00 AM,RTD,7/9/2026 1:30:00 AM,VISLUZ1,N,19.87,-19.87,,
7/9/2026 1:30:00 AM,RTD,7/9/2026 1:35:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:30:00 AM,RTD,7/9/2026 1:35:00 AM,VISLUZ1,N,23.87,-23.87,,
7/9/2026 1:35:00 AM,RTD,7/9/2026 1:40:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:35:00 AM,RTD,7/9/2026 1:40:00 AM,VISLUZ1,N,18.80,-18.80,,
7/9/2026 1:40:00 AM,RTD,7/9/2026 1:45:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:40:00 AM,RTD,7/9/2026 1:45:00 AM,VISLUZ1,N,22.91,-22.91,,
7/9/2026 1:45:00 AM,RTD,7/9/2026 1:50:00 AM,MINVIS1,Y,450,-450,,
7/9/2026 1:45:00 AM,RTD,7/9/2026 1:50:00 AM,VISLUZ1,N,20.99,-20.99,,
7/9/2026 1:50:00 AM,RTD,7/9/2026 1:55:00 AM,MINVIS1,Y,450,-450,,
