RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
9/2/2026,RTD,9/2/2026 12:05:00 AM,MINVIS1,N,220.63,-220.63,,
9/2/2026,RTD,9/2/2026 12:05:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:05:00 AM,RTD,9/2/2026 12:10:00 AM,MINVIS1,N,238.29,-238.29,,
9/2/2026 12:05:00 AM,RTD,9/2/2026 12:10:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:10:00 AM,RTD,9/2/2026 12:15:00 AM,MINVIS1,N,227.96,-227.96,,
9/2/2026 12:10:00 AM,RTD,9/2/2026 12:15:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:15:00 AM,RTD,9/2/2026 12:20:00 AM,MINVIS1,N,224.32,-224.32,,
9/2/2026 12:15:00 AM,RTD,9/2/2026 12:20:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:20:00 AM,RTD,9/2/2026 12:25:00 AM,MINVIS1,N,219.01,-219.01,,
9/2/2026 12:20:00 AM,RTD,9/2/2026 12:25:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:25:00 AM,RTD,9/2/2026 12:30:00 AM,MINVIS1,N,212.78,-212.78,,
9/2/2026 12:25:00 AM,RTD,9/2/2026 12:30:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:30:00 AM,RTD,9/2/2026 12:35:00 AM,MINVIS1,N,207.08,-207.08,,
9/2/2026 12:30:00 AM,RTD,9/2/2026 12:35:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:35:00 AM,RTD,9/2/2026 12:40:00 AM,MINVIS1,N,202.41,-202.41,,
9/2/2026 12:35:00 AM,RTD,9/2/2026 12:40:00 AM,VISLUZ1,Y,-100,100,,
9/2/2026 12:40:00 AM,RTD,9/2/2026 12:45:00 AM,MINVIS1,N,195.79,-195.79,,
