RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
5/30/2026,RTD,5/30/2026 12:05:00 AM,MINVIS1,Y,450,-450,,
5/30/2026,RTD,5/30/2026 12:05:00 AM,VISLUZ1,N,-230.11,230.11,,
5/30/2026 12:05:00 AM,RTD,5/30/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:05:00 AM,RTD,5/30/2026 12:10:00 AM,VISLUZ1,N,-241.88,241.88,,
5/30/2026 12:10:00 AM,RTD,5/30/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:10:00 AM,RTD,5/30/2026 12:15:00 AM,VISLUZ1,N,-245.39,245.39,,
5/30/2026 12:15:00 AM,RTD,5/30/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:15:00 AM,RTD,5/30/2026 12:20:00 AM,VISLUZ1,N,-242.53,242.53,,
5/30/2026 12:20:00 AM,RTD,5/30/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:20:00 AM,RTD,5/30/2026 12:25:00 AM,VISLUZ1,N,-231.17,231.17,,
5/30/2026 12:25:00 AM,RTD,5/30/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:25:00 AM,RTD,5/30/2026 12:30:00 AM,VISLUZ1,N,-220.43,220.43,,
5/30/2026 12:30:00 AM,RTD,5/30/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:30:00 AM,RTD,5/30/2026 12:35:00 AM,VISLUZ1,N,-209.23,209.23,,
5/30/2026 12:35:00 AM,RTD,5/30/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:35:00 AM,RTD,5/30/2026 12:40:00 AM,VISLUZ1,N,-185.13,185.13,,
5/30/2026 12:40:00 AM,RTD,5/30/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:40:00 AM,RTD,5/30/2026 12:45:00 AM,VISLUZ1,N,-182.99,182.99,,
5/30/2026 12:45:00 AM,RTD,5/30/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:45:00 AM,RTD,5/30/2026 12:50:00 AM,VISLUZ1,N,-176.33,176.33,,
5/30/2026 12:50:00 AM,RTD,5/30/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:50:00 AM,RTD,5/30/2026 12:55:00 AM,VISLUZ1,N,-177.03,177.03,,
5/30/2026 12:55:00 AM,RTD,5/30/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 12:55:00 AM,RTD,5/30/2026 1:00:00 AM,VISLUZ1,N,-183.32,183.32,,
5/30/2026 1:00:00 AM,RTD,5/30/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 1:00:00 AM,RTD,5/30/2026 1:05:00 AM,VISLUZ1,N,-165.36,165.36,,
5/30/2026 1:05:00 AM,RTD,5/30/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
5/30/2026 1:05:00 AM,RTD,5/30/2026 1:10:00 AM,VISLUZ1,N,-148.35,148.35,,
