RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
5/13/2026,RTD,5/13/2026 12:05:00 AM,MINVIS1,N,442.18,-442.18,,
5/13/2026,RTD,5/13/2026 12:05:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:05:00 AM,RTD,5/13/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 12:05:00 AM,RTD,5/13/2026 12:10:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:10:00 AM,RTD,5/13/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 12:10:00 AM,RTD,5/13/2026 12:15:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:15:00 AM,RTD,5/13/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 12:15:00 AM,RTD,5/13/2026 12:20:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:20:00 AM,RTD,5/13/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 12:20:00 AM,RTD,5/13/2026 12:25:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:25:00 AM,RTD,5/13/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 12:25:00 AM,RTD,5/13/2026 12:30:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:30:00 AM,RTD,5/13/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 12:30:00 AM,RTD,5/13/2026 12:35:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:35:00 AM,RTD,5/13/2026 12:40:00 AM,MINVIS1,N,444.89,-444.89,,
5/13/2026 12:35:00 AM,RTD,5/13/2026 12:40:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:40:00 AM,RTD,5/13/2026 12:45:00 AM,MINVIS1,N,442.54,-442.54,,
5/13/2026 12:40:00 AM,RTD,5/13/2026 12:45:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:45:00 AM,RTD,5/13/2026 12:50:00 AM,MINVIS1,N,437.07,-437.07,,
5/13/2026 12:45:00 AM,RTD,5/13/2026 12:50:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:50:00 AM,RTD,5/13/2026 12:55:00 AM,MINVIS1,N,420.34,-420.34,,
5/13/2026 12:50:00 AM,RTD,5/13/2026 12:55:00 AM,VISLUZ1,Y,-180,180,,
5/13/2026 12:55:00 AM,RTD,5/13/2026 1:00:00 AM,MINVIS1,N,419.84,-419.84,,
5/13/2026 12:55:00 AM,RTD,5/13/2026 1:00:00 AM,VISLUZ1,N,-173.93,173.93,,
5/13/2026 1:00:00 AM,RTD,5/13/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 1:00:00 AM,RTD,5/13/2026 1:05:00 AM,VISLUZ1,Y,-100,100,,
5/13/2026 1:05:00 AM,RTD,5/13/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 1:05:00 AM,RTD,5/13/2026 1:10:00 AM,VISLUZ1,Y,-100,100,,
5/13/2026 1:10:00 AM,RTD,5/13/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 1:10:00 AM,RTD,5/13/2026 1:15:00 AM,VISLUZ1,Y,-100,100,,
5/13/2026 1:15:00 AM,RTD,5/13/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 1:15:00 AM,RTD,5/13/2026 1:20:00 AM,VISLUZ1,Y,-100,100,,
5/13/2026 1:20:00 AM,RTD,5/13/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
5/13/2026 1:20:00 AM,RTD,5/13/2026 1:25:00 AM,VISLUZ1,Y,-100,100,,
