RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
4/27/2026,RTD,4/27/2026 12:05:00 AM,MINVIS1,Y,450,-450,,
4/27/2026,RTD,4/27/2026 12:05:00 AM,VISLUZ1,N,199.19,-199.19,,
4/27/2026 12:05:00 AM,RTD,4/27/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:05:00 AM,RTD,4/27/2026 12:10:00 AM,VISLUZ1,N,239.22,-239.22,,
4/27/2026 12:10:00 AM,RTD,4/27/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:10:00 AM,RTD,4/27/2026 12:15:00 AM,VISLUZ1,N,211.74,-211.74,,
4/27/2026 12:15:00 AM,RTD,4/27/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:15:00 AM,RTD,4/27/2026 12:20:00 AM,VISLUZ1,N,214.77,-214.77,,
4/27/2026 12:20:00 AM,RTD,4/27/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:20:00 AM,RTD,4/27/2026 12:25:00 AM,VISLUZ1,N,199.22,-199.22,,
4/27/2026 12:25:00 AM,RTD,4/27/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:25:00 AM,RTD,4/27/2026 12:30:00 AM,VISLUZ1,N,203.68,-203.68,,
4/27/2026 12:30:00 AM,RTD,4/27/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:30:00 AM,RTD,4/27/2026 12:35:00 AM,VISLUZ1,N,204.43,-204.43,,
4/27/2026 12:35:00 AM,RTD,4/27/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:35:00 AM,RTD,4/27/2026 12:40:00 AM,VISLUZ1,N,214.71,-214.71,,
4/27/2026 12:40:00 AM,RTD,4/27/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:40:00 AM,RTD,4/27/2026 12:45:00 AM,VISLUZ1,N,226.25,-226.25,,
4/27/2026 12:45:00 AM,RTD,4/27/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:45:00 AM,RTD,4/27/2026 12:50:00 AM,VISLUZ1,N,214.90,-214.90,,
4/27/2026 12:50:00 AM,RTD,4/27/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:50:00 AM,RTD,4/27/2026 12:55:00 AM,VISLUZ1,N,186.36,-186.36,,
4/27/2026 12:55:00 AM,RTD,4/27/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 12:55:00 AM,RTD,4/27/2026 1:00:00 AM,VISLUZ1,N,231.80,-231.80,,
4/27/2026 1:00:00 AM,RTD,4/27/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:00:00 AM,RTD,4/27/2026 1:05:00 AM,VISLUZ1,N,228.87,-228.87,,
4/27/2026 1:05:00 AM,RTD,4/27/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:05:00 AM,RTD,4/27/2026 1:10:00 AM,VISLUZ1,N,244.78,-244.78,,
4/27/2026 1:10:00 AM,RTD,4/27/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:10:00 AM,RTD,4/27/2026 1:15:00 AM,VISLUZ1,N,242.78,-242.78,,
4/27/2026 1:15:00 AM,RTD,4/27/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:15:00 AM,RTD,4/27/2026 1:20:00 AM,VISLUZ1,N,242.65,-242.65,,
4/27/2026 1:20:00 AM,RTD,4/27/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:20:00 AM,RTD,4/27/2026 1:25:00 AM,VISLUZ1,N,242.70,-242.70,,
4/27/2026 1:25:00 AM,RTD,4/27/2026 1:30:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:25:00 AM,RTD,4/27/2026 1:30:00 AM,VISLUZ1,N,235.76,-235.76,,
4/27/2026 1:30:00 AM,RTD,4/27/2026 1:35:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:30:00 AM,RTD,4/27/2026 1:35:00 AM,VISLUZ1,N,241.34,-241.34,,
4/27/2026 1:35:00 AM,RTD,4/27/2026 1:40:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:35:00 AM,RTD,4/27/2026 1:40:00 AM,VISLUZ1,N,232.93,-232.93,,
4/27/2026 1:40:00 AM,RTD,4/27/2026 1:45:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:40:00 AM,RTD,4/27/2026 1:45:00 AM,VISLUZ1,N,226.82,-226.82,,
4/27/2026 1:45:00 AM,RTD,4/27/2026 1:50:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:45:00 AM,RTD,4/27/2026 1:50:00 AM,VISLUZ1,N,216.52,-216.52,,
4/27/2026 1:50:00 AM,RTD,4/27/2026 1:55:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:50:00 AM,RTD,4/27/2026 1:55:00 AM,VISLUZ1,N,220.18,-220.18,,
4/27/2026 1:55:00 AM,RTD,4/27/2026 2:00:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 1:55:00 AM,RTD,4/27/2026 2:00:00 AM,VISLUZ1,N,221.95,-221.95,,
4/27/2026 2:00:00 AM,RTD,4/27/2026 2:05:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:00:00 AM,RTD,4/27/2026 2:05:00 AM,VISLUZ1,N,239.37,-239.37,,
4/27/2026 2:05:00 AM,RTD,4/27/2026 2:10:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:05:00 AM,RTD,4/27/2026 2:10:00 AM,VISLUZ1,N,233.33,-233.33,,
4/27/2026 2:10:00 AM,RTD,4/27/2026 2:15:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:10:00 AM,RTD,4/27/2026 2:15:00 AM,VISLUZ1,N,230.06,-230.06,,
4/27/2026 2:15:00 AM,RTD,4/27/2026 2:20:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:15:00 AM,RTD,4/27/2026 2:20:00 AM,VISLUZ1,N,235.97,-235.97,,
4/27/2026 2:20:00 AM,RTD,4/27/2026 2:25:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:20:00 AM,RTD,4/27/2026 2:25:00 AM,VISLUZ1,N,234.75,-234.75,,
4/27/2026 2:25:00 AM,RTD,4/27/2026 2:30:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:25:00 AM,RTD,4/27/2026 2:30:00 AM,VISLUZ1,N,236.62,-236.62,,
4/27/2026 2:30:00 AM,RTD,4/27/2026 2:35:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:30:00 AM,RTD,4/27/2026 2:35:00 AM,VISLUZ1,N,245.35,-245.35,,
4/27/2026 2:35:00 AM,RTD,4/27/2026 2:40:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:35:00 AM,RTD,4/27/2026 2:40:00 AM,VISLUZ1,N,256.58,-256.58,,
4/27/2026 2:40:00 AM,RTD,4/27/2026 2:45:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:40:00 AM,RTD,4/27/2026 2:45:00 AM,VISLUZ1,N,254.17,-254.17,,
4/27/2026 2:45:00 AM,RTD,4/27/2026 2:50:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:45:00 AM,RTD,4/27/2026 2:50:00 AM,VISLUZ1,N,250.48,-250.48,,
4/27/2026 2:50:00 AM,RTD,4/27/2026 2:55:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:50:00 AM,RTD,4/27/2026 2:55:00 AM,VISLUZ1,N,258.13,-258.13,,
4/27/2026 2:55:00 AM,RTD,4/27/2026 3:00:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 2:55:00 AM,RTD,4/27/2026 3:00:00 AM,VISLUZ1,N,232.58,-232.58,,
4/27/2026 3:00:00 AM,RTD,4/27/2026 3:05:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 3:00:00 AM,RTD,4/27/2026 3:05:00 AM,VISLUZ1,N,261.44,-261.44,,
4/27/2026 3:05:00 AM,RTD,4/27/2026 3:10:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 3:05:00 AM,RTD,4/27/2026 3:10:00 AM,VISLUZ1,N,273.62,-273.62,,
4/27/2026 3:10:00 AM,RTD,4/27/2026 3:15:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 3:10:00 AM,RTD,4/27/2026 3:15:00 AM,VISLUZ1,N,279.23,-279.23,,
4/27/2026 3:15:00 AM,RTD,4/27/2026 3:20:00 AM,MINVIS1,Y,450,-450,,
4/27/2026 3:15:00 AM,RTD,4/27/2026 3:20:00 AM,VISLUZ1,N,287.42,-287.42,,
