RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
4/17/2026,RTD,4/17/2026 12:05:00 AM,MINVIS1,Y,450,-450,,
4/17/2026,RTD,4/17/2026 12:05:00 AM,VISLUZ1,N,240.55,-240.55,,
4/17/2026 12:05:00 AM,RTD,4/17/2026 12:10:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:05:00 AM,RTD,4/17/2026 12:10:00 AM,VISLUZ1,N,244.03,-244.03,,
4/17/2026 12:10:00 AM,RTD,4/17/2026 12:15:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:10:00 AM,RTD,4/17/2026 12:15:00 AM,VISLUZ1,N,249.37,-249.37,,
4/17/2026 12:15:00 AM,RTD,4/17/2026 12:20:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:15:00 AM,RTD,4/17/2026 12:20:00 AM,VISLUZ1,N,248,-248,,
4/17/2026 12:20:00 AM,RTD,4/17/2026 12:25:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:20:00 AM,RTD,4/17/2026 12:25:00 AM,VISLUZ1,N,261.59,-261.59,,
4/17/2026 12:25:00 AM,RTD,4/17/2026 12:30:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:25:00 AM,RTD,4/17/2026 12:30:00 AM,VISLUZ1,N,256.64,-256.64,,
4/17/2026 12:30:00 AM,RTD,4/17/2026 12:35:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:30:00 AM,RTD,4/17/2026 12:35:00 AM,VISLUZ1,N,279.89,-279.89,,
4/17/2026 12:35:00 AM,RTD,4/17/2026 12:40:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:35:00 AM,RTD,4/17/2026 12:40:00 AM,VISLUZ1,N,299.17,-299.17,,
4/17/2026 12:40:00 AM,RTD,4/17/2026 12:45:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:40:00 AM,RTD,4/17/2026 12:45:00 AM,VISLUZ1,N,288.89,-288.89,,
4/17/2026 12:45:00 AM,RTD,4/17/2026 12:50:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:45:00 AM,RTD,4/17/2026 12:50:00 AM,VISLUZ1,N,272.38,-272.38,,
4/17/2026 12:50:00 AM,RTD,4/17/2026 12:55:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:50:00 AM,RTD,4/17/2026 12:55:00 AM,VISLUZ1,N,276.27,-276.27,,
4/17/2026 12:55:00 AM,RTD,4/17/2026 1:00:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 12:55:00 AM,RTD,4/17/2026 1:00:00 AM,VISLUZ1,N,259.92,-259.92,,
4/17/2026 1:00:00 AM,RTD,4/17/2026 1:05:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:00:00 AM,RTD,4/17/2026 1:05:00 AM,VISLUZ1,N,248.64,-248.64,,
4/17/2026 1:05:00 AM,RTD,4/17/2026 1:10:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:05:00 AM,RTD,4/17/2026 1:10:00 AM,VISLUZ1,N,253.97,-253.97,,
4/17/2026 1:10:00 AM,RTD,4/17/2026 1:15:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:10:00 AM,RTD,4/17/2026 1:15:00 AM,VISLUZ1,N,224.46,-224.46,,
4/17/2026 1:15:00 AM,RTD,4/17/2026 1:20:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:15:00 AM,RTD,4/17/2026 1:20:00 AM,VISLUZ1,N,238.99,-238.99,,
4/17/2026 1:20:00 AM,RTD,4/17/2026 1:25:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:20:00 AM,RTD,4/17/2026 1:25:00 AM,VISLUZ1,N,241.98,-241.98,,
4/17/2026 1:25:00 AM,RTD,4/17/2026 1:30:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:25:00 AM,RTD,4/17/2026 1:30:00 AM,VISLUZ1,N,245,-245,,
4/17/2026 1:30:00 AM,RTD,4/17/2026 1:35:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:30:00 AM,RTD,4/17/2026 1:35:00 AM,VISLUZ1,N,262.84,-262.84,,
4/17/2026 1:35:00 AM,RTD,4/17/2026 1:40:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:35:00 AM,RTD,4/17/2026 1:40:00 AM,VISLUZ1,N,241.87,-241.87,,
4/17/2026 1:40:00 AM,RTD,4/17/2026 1:45:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:40:00 AM,RTD,4/17/2026 1:45:00 AM,VISLUZ1,N,256.48,-256.48,,
4/17/2026 1:45:00 AM,RTD,4/17/2026 1:50:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:45:00 AM,RTD,4/17/2026 1:50:00 AM,VISLUZ1,N,265.91,-265.91,,
4/17/2026 1:50:00 AM,RTD,4/17/2026 1:55:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:50:00 AM,RTD,4/17/2026 1:55:00 AM,VISLUZ1,N,236.10,-236.10,,
4/17/2026 1:55:00 AM,RTD,4/17/2026 2:00:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 1:55:00 AM,RTD,4/17/2026 2:00:00 AM,VISLUZ1,N,208.92,-208.92,,
4/17/2026 2:00:00 AM,RTD,4/17/2026 2:05:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:00:00 AM,RTD,4/17/2026 2:05:00 AM,VISLUZ1,N,164.88,-164.88,,
4/17/2026 2:05:00 AM,RTD,4/17/2026 2:10:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:05:00 AM,RTD,4/17/2026 2:10:00 AM,VISLUZ1,N,136.60,-136.60,,
4/17/2026 2:10:00 AM,RTD,4/17/2026 2:15:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:10:00 AM,RTD,4/17/2026 2:15:00 AM,VISLUZ1,N,127.11,-127.11,,
4/17/2026 2:15:00 AM,RTD,4/17/2026 2:20:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:15:00 AM,RTD,4/17/2026 2:20:00 AM,VISLUZ1,N,144.88,-144.88,,
4/17/2026 2:20:00 AM,RTD,4/17/2026 2:25:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:20:00 AM,RTD,4/17/2026 2:25:00 AM,VISLUZ1,N,140.74,-140.74,,
4/17/2026 2:25:00 AM,RTD,4/17/2026 2:30:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:25:00 AM,RTD,4/17/2026 2:30:00 AM,VISLUZ1,N,101.52,-101.52,,
4/17/2026 2:30:00 AM,RTD,4/17/2026 2:35:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:30:00 AM,RTD,4/17/2026 2:35:00 AM,VISLUZ1,N,76.56,-76.56,,
4/17/2026 2:35:00 AM,RTD,4/17/2026 2:40:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:35:00 AM,RTD,4/17/2026 2:40:00 AM,VISLUZ1,N,111.95,-111.95,,
4/17/2026 2:40:00 AM,RTD,4/17/2026 2:45:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:40:00 AM,RTD,4/17/2026 2:45:00 AM,VISLUZ1,N,59.80,-59.80,,
4/17/2026 2:45:00 AM,RTD,4/17/2026 2:50:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:45:00 AM,RTD,4/17/2026 2:50:00 AM,VISLUZ1,N,30.68,-30.68,,
4/17/2026 2:50:00 AM,RTD,4/17/2026 2:55:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:50:00 AM,RTD,4/17/2026 2:55:00 AM,VISLUZ1,N,58.46,-58.46,,
4/17/2026 2:55:00 AM,RTD,4/17/2026 3:00:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 2:55:00 AM,RTD,4/17/2026 3:00:00 AM,VISLUZ1,N,33.60,-33.60,,
4/17/2026 3:00:00 AM,RTD,4/17/2026 3:05:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 3:00:00 AM,RTD,4/17/2026 3:05:00 AM,VISLUZ1,N,29.25,-29.25,,
4/17/2026 3:05:00 AM,RTD,4/17/2026 3:10:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 3:05:00 AM,RTD,4/17/2026 3:10:00 AM,VISLUZ1,N,34.17,-34.17,,
4/17/2026 3:10:00 AM,RTD,4/17/2026 3:15:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 3:10:00 AM,RTD,4/17/2026 3:15:00 AM,VISLUZ1,N,69.32,-69.32,,
4/17/2026 3:15:00 AM,RTD,4/17/2026 3:20:00 AM,MINVIS1,Y,450,-450,,
4/17/2026 3:15:00 AM,RTD,4/17/2026 3:20:00 AM,VISLUZ1,N,102.53,-102.53,,
4/17/2026 3:20:00 AM,RTD,4/17/2026 3:25:00 AM,MINVIS1,Y,450,-450,,
