RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
8/2/2026,RTD,8/2/2026 12:05:00 AM,MINVIS1,N,244.30,-244.30,,
8/2/2026,RTD,8/2/2026 12:05:00 AM,VISLUZ1,N,-161.55,161.55,,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,MINVIS1,N,230.68,-230.68,,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,VISLUZ1,N,-170.69,170.69,,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,MINVIS1,N,234.28,-234.28,,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,VISLUZ1,N,-157.74,157.74,,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,MINVIS1,N,232.86,-232.86,,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,VISLUZ1,N,-151.47,151.47,,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,MINVIS1,N,240.63,-240.63,,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,VISLUZ1,N,-150.29,150.29,,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,MINVIS1,N,226.55,-226.55,,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,VISLUZ1,N,-165.13,165.13,,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,MINVIS1,N,211.22,-211.22,,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,VISLUZ1,N,-176.01,176.01,,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,MINVIS1,N,195.94,-195.94,,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,VISLUZ1,N,-191.23,191.23,,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,MINVIS1,N,179.60,-179.60,,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,VISLUZ1,N,-199.23,199.23,,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,MINVIS1,N,185.44,-185.44,,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,VISLUZ1,N,-172.73,172.73,,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,MINVIS1,N,166.56,-166.56,,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,VISLUZ1,N,-184.63,184.63,,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,MINVIS1,N,162.07,-162.07,,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,VISLUZ1,N,-188.76,188.76,,
8/2/2026 1:00:00 AM,RTD,8/2/2026 1:05:00 AM,MINVIS1,N,152.10,-152.10,,
8/2/2026 1:00:00 AM,RTD,8/2/2026 1:05:00 AM,VISLUZ1,N,-200.31,200.31,,
8/2/2026 1:05:00 AM,RTD,8/2/2026 1:10:00 AM,MINVIS1,N,188.64,-188.64,,
8/2/2026 1:05:00 AM,RTD,8/2/2026 1:10:00 AM,VISLUZ1,Y,-100,100,,
8/2/2026 1:10:00 AM,RTD,8/2/2026 1:15:00 AM,MINVIS1,N,176.70,-176.70,,
8/2/2026 1:10:00 AM,RTD,8/2/2026 1:15:00 AM,VISLUZ1,Y,-100,100,,
8/2/2026 1:15:00 AM,RTD,8/2/2026 1:20:00 AM,MINVIS1,N,164.98,-164.98,,
8/2/2026 1:15:00 AM,RTD,8/2/2026 1:20:00 AM,VISLUZ1,Y,-100,100,,
8/2/2026 1:20:00 AM,RTD,8/2/2026 1:25:00 AM,MINVIS1,N,171.36,-171.36,,
8/2/2026 1:20:00 AM,RTD,8/2/2026 1:25:00 AM,VISLUZ1,Y,-100,100,,
8/2/2026 1:25:00 AM,RTD,8/2/2026 1:30:00 AM,MINVIS1,N,181.54,-181.54,,
8/2/2026 1:25:00 AM,RTD,8/2/2026 1:30:00 AM,VISLUZ1,N,-98.58,98.58,,
8/2/2026 1:30:00 AM,RTD,8/2/2026 1:35:00 AM,MINVIS1,N,190.62,-190.62,,
8/2/2026 1:30:00 AM,RTD,8/2/2026 1:35:00 AM,VISLUZ1,Y,-100,100,,
8/2/2026 1:35:00 AM,RTD,8/2/2026 1:40:00 AM,MINVIS1,N,191.48,-191.48,,
8/2/2026 1:35:00 AM,RTD,8/2/2026 1:40:00 AM,VISLUZ1,Y,-100,100,,
8/2/2026 1:40:00 AM,RTD,8/2/2026 1:45:00 AM,MINVIS1,N,179.27,-179.27,,
8/2/2026 1:40:00 AM,RTD,8/2/2026 1:45:00 AM,VISLUZ1,Y,-100,100,,
