RUN_TIME,MKT_TYPE,TIME_INTERVAL,HVDC_NAME,CONGESTION_FLAG,FLOW_FROM,FLOW_TO,OVERLOAD_MW,
8/6/2026,RTD,8/6/2026 12:05:00 AM,MINVIS1,N,324.82,-324.82,,
8/6/2026,RTD,8/6/2026 12:05:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:05:00 AM,RTD,8/6/2026 12:10:00 AM,MINVIS1,N,315.63,-315.63,,
8/6/2026 12:05:00 AM,RTD,8/6/2026 12:10:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:10:00 AM,RTD,8/6/2026 12:15:00 AM,MINVIS1,N,313.25,-313.25,,
8/6/2026 12:10:00 AM,RTD,8/6/2026 12:15:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:15:00 AM,RTD,8/6/2026 12:20:00 AM,MINVIS1,N,289.37,-289.37,,
8/6/2026 12:15:00 AM,RTD,8/6/2026 12:20:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:20:00 AM,RTD,8/6/2026 12:25:00 AM,MINVIS1,N,304.26,-304.26,,
8/6/2026 12:20:00 AM,RTD,8/6/2026 12:25:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:25:00 AM,RTD,8/6/2026 12:30:00 AM,MINVIS1,N,305.88,-305.88,,
8/6/2026 12:25:00 AM,RTD,8/6/2026 12:30:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:30:00 AM,RTD,8/6/2026 12:35:00 AM,MINVIS1,N,299.38,-299.38,,
8/6/2026 12:30:00 AM,RTD,8/6/2026 12:35:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:35:00 AM,RTD,8/6/2026 12:40:00 AM,MINVIS1,N,301.01,-301.01,,
8/6/2026 12:35:00 AM,RTD,8/6/2026 12:40:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:40:00 AM,RTD,8/6/2026 12:45:00 AM,MINVIS1,N,297.19,-297.19,,
8/6/2026 12:40:00 AM,RTD,8/6/2026 12:45:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:45:00 AM,RTD,8/6/2026 12:50:00 AM,MINVIS1,N,300.52,-300.52,,
8/6/2026 12:45:00 AM,RTD,8/6/2026 12:50:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:50:00 AM,RTD,8/6/2026 12:55:00 AM,MINVIS1,N,301.52,-301.52,,
8/6/2026 12:50:00 AM,RTD,8/6/2026 12:55:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 12:55:00 AM,RTD,8/6/2026 1:00:00 AM,MINVIS1,N,303.85,-303.85,,
8/6/2026 12:55:00 AM,RTD,8/6/2026 1:00:00 AM,VISLUZ1,Y,-250,250,,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,MINVIS1,N,326.10,-326.10,,
8/6/2026 1:00:00 AM,RTD,8/6/2026 1:05:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,MINVIS1,N,318.67,-318.67,,
8/6/2026 1:05:00 AM,RTD,8/6/2026 1:10:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:10:00 AM,RTD,8/6/2026 1:15:00 AM,MINVIS1,N,306.45,-306.45,,
8/6/2026 1:10:00 AM,RTD,8/6/2026 1:15:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:15:00 AM,RTD,8/6/2026 1:20:00 AM,MINVIS1,N,312.75,-312.75,,
8/6/2026 1:15:00 AM,RTD,8/6/2026 1:20:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:20:00 AM,RTD,8/6/2026 1:25:00 AM,MINVIS1,N,302.97,-302.97,,
8/6/2026 1:20:00 AM,RTD,8/6/2026 1:25:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:25:00 AM,RTD,8/6/2026 1:30:00 AM,MINVIS1,N,309.44,-309.44,,
8/6/2026 1:25:00 AM,RTD,8/6/2026 1:30:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:30:00 AM,RTD,8/6/2026 1:35:00 AM,MINVIS1,N,316.02,-316.02,,
8/6/2026 1:30:00 AM,RTD,8/6/2026 1:35:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:35:00 AM,RTD,8/6/2026 1:40:00 AM,MINVIS1,N,319.17,-319.17,,
8/6/2026 1:35:00 AM,RTD,8/6/2026 1:40:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:40:00 AM,RTD,8/6/2026 1:45:00 AM,MINVIS1,N,325.14,-325.14,,
8/6/2026 1:40:00 AM,RTD,8/6/2026 1:45:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:45:00 AM,RTD,8/6/2026 1:50:00 AM,MINVIS1,N,338.80,-338.80,,
8/6/2026 1:45:00 AM,RTD,8/6/2026 1:50:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:50:00 AM,RTD,8/6/2026 1:55:00 AM,MINVIS1,N,348.23,-348.23,,
8/6/2026 1:50:00 AM,RTD,8/6/2026 1:55:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 1:55:00 AM,RTD,8/6/2026 2:00:00 AM,MINVIS1,N,346.84,-346.84,,
8/6/2026 1:55:00 AM,RTD,8/6/2026 2:00:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:00:00 AM,RTD,8/6/2026 2:05:00 AM,MINVIS1,N,341.84,-341.84,,
8/6/2026 2:00:00 AM,RTD,8/6/2026 2:05:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:05:00 AM,RTD,8/6/2026 2:10:00 AM,MINVIS1,N,335.88,-335.88,,
8/6/2026 2:05:00 AM,RTD,8/6/2026 2:10:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:10:00 AM,RTD,8/6/2026 2:15:00 AM,MINVIS1,N,341.99,-341.99,,
8/6/2026 2:10:00 AM,RTD,8/6/2026 2:15:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:15:00 AM,RTD,8/6/2026 2:20:00 AM,MINVIS1,N,347.81,-347.81,,
8/6/2026 2:15:00 AM,RTD,8/6/2026 2:20:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:20:00 AM,RTD,8/6/2026 2:25:00 AM,MINVIS1,N,343.85,-343.85,,
8/6/2026 2:20:00 AM,RTD,8/6/2026 2:25:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:25:00 AM,RTD,8/6/2026 2:30:00 AM,MINVIS1,N,343.83,-343.83,,
8/6/2026 2:25:00 AM,RTD,8/6/2026 2:30:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:30:00 AM,RTD,8/6/2026 2:35:00 AM,MINVIS1,N,361.96,-361.96,,
8/6/2026 2:30:00 AM,RTD,8/6/2026 2:35:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:35:00 AM,RTD,8/6/2026 2:40:00 AM,MINVIS1,N,356.10,-356.10,,
8/6/2026 2:35:00 AM,RTD,8/6/2026 2:40:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:40:00 AM,RTD,8/6/2026 2:45:00 AM,MINVIS1,N,365.26,-365.26,,
8/6/2026 2:40:00 AM,RTD,8/6/2026 2:45:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:45:00 AM,RTD,8/6/2026 2:50:00 AM,MINVIS1,N,369.61,-369.61,,
8/6/2026 2:45:00 AM,RTD,8/6/2026 2:50:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:50:00 AM,RTD,8/6/2026 2:55:00 AM,MINVIS1,N,367.73,-367.73,,
8/6/2026 2:50:00 AM,RTD,8/6/2026 2:55:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 2:55:00 AM,RTD,8/6/2026 3:00:00 AM,MINVIS1,N,358.30,-358.30,,
8/6/2026 2:55:00 AM,RTD,8/6/2026 3:00:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:00:00 AM,RTD,8/6/2026 3:05:00 AM,MINVIS1,N,354.71,-354.71,,
8/6/2026 3:00:00 AM,RTD,8/6/2026 3:05:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:05:00 AM,RTD,8/6/2026 3:10:00 AM,MINVIS1,N,353.17,-353.17,,
8/6/2026 3:05:00 AM,RTD,8/6/2026 3:10:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:10:00 AM,RTD,8/6/2026 3:15:00 AM,MINVIS1,N,358.78,-358.78,,
8/6/2026 3:10:00 AM,RTD,8/6/2026 3:15:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:15:00 AM,RTD,8/6/2026 3:20:00 AM,MINVIS1,N,366.64,-366.64,,
8/6/2026 3:15:00 AM,RTD,8/6/2026 3:20:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:20:00 AM,RTD,8/6/2026 3:25:00 AM,MINVIS1,N,380.88,-380.88,,
8/6/2026 3:20:00 AM,RTD,8/6/2026 3:25:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:25:00 AM,RTD,8/6/2026 3:30:00 AM,MINVIS1,N,378.96,-378.96,,
8/6/2026 3:25:00 AM,RTD,8/6/2026 3:30:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:30:00 AM,RTD,8/6/2026 3:35:00 AM,MINVIS1,N,380.30,-380.30,,
8/6/2026 3:30:00 AM,RTD,8/6/2026 3:35:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:35:00 AM,RTD,8/6/2026 3:40:00 AM,MINVIS1,N,378.56,-378.56,,
8/6/2026 3:35:00 AM,RTD,8/6/2026 3:40:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:40:00 AM,RTD,8/6/2026 3:45:00 AM,MINVIS1,N,371.81,-371.81,,
8/6/2026 3:40:00 AM,RTD,8/6/2026 3:45:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:45:00 AM,RTD,8/6/2026 3:50:00 AM,MINVIS1,N,364.86,-364.86,,
8/6/2026 3:45:00 AM,RTD,8/6/2026 3:50:00 AM,VISLUZ1,Y,-150,150,,
8/6/2026 3:50:00 AM,RTD,8/6/2026 3:55:00 AM,MINVIS1,N,362.24,-362.24,,
