RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CLUZ,Dr,631,0,,0,631,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CMIN,En,2099.02,0,0,44.99,2293.25,0,149.25,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CLUZ,En,8464.68,158,0,144.17,9004.62,0,237.77,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CVIS,En,2012.17,0,0,25.44,1650.60,387.01,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CMIN,Fr,115,0,,0,115,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CLUZ,Fr,633,0,,0,633,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CMIN,Rd,38.25,0,,0,38.25,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CLUZ,Rd,164.50,0,,0,164.50,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CVIS,Rd,38.75,0,,0,38.75,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CVIS,Ru,38.75,0,,0,38.75,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CMIN,Ru,38.25,0,,0,38.25,0,0,
8/11/2026,RTD,8/11/2026 12:05:00 AM,CLUZ,Ru,164.50,0,,0,164.50,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CLUZ,Dr,631,0,,0,631,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CMIN,En,2102.94,0,0,43.19,2313.56,0,167.42,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CLUZ,En,8443.43,158,0,143.37,8894.80,0,150,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CVIS,En,1994.22,0,0,21.18,1698,317.42,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CMIN,Fr,115,0,,0,115,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CLUZ,Fr,633,0,,0,633,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CMIN,Rd,38.25,0,,0,38.25,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CLUZ,Rd,164.50,0,,0,164.50,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CVIS,Rd,38.75,0,,0,38.75,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CVIS,Ru,38.75,0,,0,38.75,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CMIN,Ru,38.25,0,,0,38.25,0,0,
8/11/2026 12:05:00 AM,RTD,8/11/2026 12:10:00 AM,CLUZ,Ru,164.50,0,,0,164.50,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CLUZ,Dr,631,0,,0,631,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CMIN,En,2095.07,0,0,44.53,2296.37,0,156.77,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CLUZ,En,8400.98,158,0,141.10,8850.10,0,150,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CVIS,En,1986.17,0,0,20.95,1700.37,306.77,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CMIN,Fr,115,0,,0,115,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CLUZ,Fr,633,0,,0,633,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CMIN,Rd,38.25,0,,0,38.25,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CLUZ,Rd,164.50,0,,0,164.50,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CVIS,Rd,38.75,0,,0,38.75,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CVIS,Ru,38.75,0,,0,38.75,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CMIN,Ru,38.25,0,,0,38.25,0,0,
8/11/2026 12:10:00 AM,RTD,8/11/2026 12:15:00 AM,CLUZ,Ru,164.50,0,,0,164.50,0,0,
8/11/2026 12:15:00 AM,RTD,8/11/2026 12:20:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/11/2026 12:15:00 AM,RTD,8/11/2026 12:20:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/11/2026 12:15:00 AM,RTD,8/11/2026 12:20:00 AM,CLUZ,Dr,631,0,,0,631,0,0,
8/11/2026 12:15:00 AM,RTD,8/11/2026 12:20:00 AM,CMIN,En,2087.29,0,0,44.87,2283.76,0,151.63,
8/11/2026 12:15:00 AM,RTD,8/11/2026 12:20:00 AM,CLUZ,En,8364.25,158,0,138.79,8810.98,0,150,
