RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CVIS,Dr,123,0,,0,123,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CLUZ,Dr,664,0,,0,664,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CMIN,En,2025.22,0,0,46.49,2453.29,0,381.56,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CLUZ,En,8392.37,0,0,121.20,8613.51,0,100,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CVIS,En,1903.89,0,0,19.82,1442.16,481.56,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CMIN,Fr,110,0,,0,110,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CLUZ,Fr,664,0,,0,664,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CMIN,Rd,41.50,0,,0,41.50,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CLUZ,Rd,177.50,0,,0,177.50,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CVIS,Rd,40.65,0,,0,40.65,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CVIS,Ru,40.65,0,,0,40.65,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CMIN,Ru,41.50,0,,0,41.50,0,0,
8/29/2026,RTD,8/29/2026 12:05:00 AM,CLUZ,Ru,177.50,0,,0,177.50,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CVIS,Dr,123,0,,0,123,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CLUZ,Dr,664,0,,0,664,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CMIN,En,2019.34,0,0,48.56,2434.65,0,366.73,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CLUZ,En,8424.73,0,0,121.88,8646.69,0,100,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CVIS,En,1894.20,0,0,20.02,1447.51,466.73,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CMIN,Fr,110,0,,0,110,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CLUZ,Fr,664,0,,0,664,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CMIN,Rd,41.50,0,,0,41.50,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CLUZ,Rd,177.50,0,,0,177.50,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CVIS,Rd,40.65,0,,0,40.65,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CVIS,Ru,40.65,0,,0,40.65,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CMIN,Ru,41.50,0,,0,41.50,0,0,
8/29/2026 12:05:00 AM,RTD,8/29/2026 12:10:00 AM,CLUZ,Ru,177.50,0,,0,177.50,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CVIS,Dr,123,0,,0,123,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CLUZ,Dr,664,0,,0,664,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CMIN,En,2012.74,0,0,50.51,2418.66,0,355.42,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CLUZ,En,8375.58,0,0,120.29,8595.97,0,100,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CVIS,En,1889.74,0,0,20.43,1454.73,455.42,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CMIN,Fr,110,0,,0,110,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CLUZ,Fr,664,0,,0,664,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CMIN,Rd,41.50,0,,0,41.50,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CLUZ,Rd,177.50,0,,0,177.50,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CVIS,Rd,40.65,0,,0,40.65,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CVIS,Ru,40.65,0,,0,40.65,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CMIN,Ru,41.50,0,,0,41.50,0,0,
8/29/2026 12:10:00 AM,RTD,8/29/2026 12:15:00 AM,CLUZ,Ru,177.50,0,,0,177.50,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CVIS,Dr,123,0,,0,123,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CMIN,Dr,110,0,,0,110,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CLUZ,Dr,664,0,,0,664,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CMIN,En,2018.74,0,0,51.14,2410.59,0,340.70,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CLUZ,En,8357.86,0,0,120.14,8577.88,0,100,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CVIS,En,1882.72,0,0,20.33,1462.37,440.70,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CMIN,Fr,110,0,,0,110,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CLUZ,Fr,664,0,,0,664,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CMIN,Rd,41.50,0,,0,41.50,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CLUZ,Rd,177.50,0,,0,177.50,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CVIS,Rd,40.65,0,,0,40.65,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CVIS,Ru,40.65,0,,0,40.65,0,0,
8/29/2026 12:15:00 AM,RTD,8/29/2026 12:20:00 AM,CMIN,Ru,41.50,0,,0,41.50,0,0,
