RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CLUZ,Dr,663,0,,0,663,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CMIN,Dr,135,0,,0,135,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CMIN,En,2122.14,0,0,37.98,2417.88,0,257.76,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CVIS,En,2090.89,0,0,22.77,1705.90,407.76,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CLUZ,En,8658.05,0,0,138.88,8947.06,0,150,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CMIN,Fr,135,0,,0,135,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CLUZ,Fr,663,0,,0,663,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CMIN,Rd,42.26,0,,0,42.26,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CLUZ,Rd,173,0,,0,173,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CVIS,Rd,39.60,0,,0,39.60,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CVIS,Ru,39.60,0,,0,39.60,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CLUZ,Ru,173,0,,0,173,0,0,
8/14/2026,RTD,8/14/2026 12:05:00 AM,CMIN,Ru,42.26,0,,0,42.26,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CLUZ,Dr,663,0,,0,663,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CMIN,Dr,135,0,,0,135,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CVIS,En,2099.93,0,0,23.01,1697.30,425.65,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CLUZ,En,8623.49,0,0,139.39,8912.69,0,150,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CMIN,En,2123,0,0,36.72,2435.34,0,275.65,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CMIN,Fr,135,0,,0,135,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CLUZ,Fr,663,0,,0,663,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CVIS,Rd,39.60,0,,0,39.60,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CLUZ,Rd,173,0,,0,173,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CMIN,Rd,42.26,0,,0,42.26,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CLUZ,Ru,173,0,,0,173,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CMIN,Ru,42.26,0,,0,42.26,0,0,
8/14/2026 12:05:00 AM,RTD,8/14/2026 12:10:00 AM,CVIS,Ru,39.60,0,,0,39.60,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CLUZ,Dr,663,0,,0,663,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CMIN,Dr,135,0,,0,135,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CVIS,En,2060.92,0,0,22.75,1692.10,391.57,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CLUZ,En,8579.27,158,0,141.80,9029.19,0,150,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CMIN,En,2111.90,0,0,38.35,2391.84,0,241.57,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CMIN,Fr,135,0,,0,135,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CLUZ,Fr,663,0,,0,663,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CVIS,Rd,39.60,0,,0,39.60,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CLUZ,Rd,173,0,,0,173,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CMIN,Rd,42.26,0,,0,42.26,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CVIS,Ru,39.60,0,,0,39.60,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CMIN,Ru,42.26,0,,0,42.26,0,0,
8/14/2026 12:10:00 AM,RTD,8/14/2026 12:15:00 AM,CLUZ,Ru,173,0,,0,173,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CMIN,Dr,135,0,,0,135,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CLUZ,Dr,663,0,,0,663,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CMIN,En,2110.79,0,0,38.37,2395.72,0,246.55,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CLUZ,En,8559.93,158,0,141.68,9009.61,0,150,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CVIS,En,2060.40,0,0,22.62,1686.44,396.55,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CMIN,Fr,135,0,,0,135,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CLUZ,Fr,663,0,,0,663,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CMIN,Rd,42.26,0,,0,42.26,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CLUZ,Rd,173,0,,0,173,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CVIS,Rd,39.60,0,,0,39.60,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CVIS,Ru,39.60,0,,0,39.60,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CMIN,Ru,42.26,0,,0,42.26,0,0,
8/14/2026 12:15:00 AM,RTD,8/14/2026 12:20:00 AM,CLUZ,Ru,173,0,,0,173,0,0,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CMIN,Dr,135,0,,0,135,0,0,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CLUZ,Dr,663,0,,0,663,0,0,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CMIN,En,2092.53,0,0,37.87,2366.59,0,236.17,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CLUZ,En,8551.03,158,0,142.11,9001.34,0,150,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CVIS,En,2045.75,0,0,22.67,1682.25,386.17,0,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CMIN,Fr,135,0,,0,135,0,0,
8/14/2026 12:20:00 AM,RTD,8/14/2026 12:25:00 AM,CVIS,Fr,134,0,,0,134,0,0,
