RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Dr,553,0,,0,553,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Dr,100,0,,0,100,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,En,1881.22,0,0,53.60,2366.58,0,431.79,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,En,9570.74,0,0,164.11,9842.66,0,107.81,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,En,2070.70,0,0,20.71,1551.82,539.60,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Fr,100,0,,0,100,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Fr,558,0,,0,558,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Rd,163,0,,0,163,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Rd,37,0,,0,37,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Rd,39.22,0,,0,39.22,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Ru,39.22,0,,0,39.22,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Ru,37,0,,0,37,0,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Ru,163,0,,0,163,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Dr,100,0,,0,100,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Dr,553,0,,0,553,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,En,1867.94,0,0,53.36,2361.58,0,440.28,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,En,9535.81,0,0,158.12,9788.04,0,94.15,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,En,2057.90,0,0,20.12,1543.60,534.43,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Fr,100,0,,0,100,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Fr,134,0,,0,134,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Fr,558,0,,0,558,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Rd,39.22,0,,0,39.22,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Rd,163,0,,0,163,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Rd,37,0,,0,37,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Ru,37,0,,0,37,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Ru,39.22,0,,0,39.22,0,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Ru,163,0,,0,163,0,0,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CVIS,Dr,93,0,,0,93,0,0,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,Dr,100,0,,0,100,0,0,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CLUZ,Dr,553,0,,0,553,0,0,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,En,1862.62,0,0,53.31,2365.94,0,450,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CLUZ,En,9481.71,0,0,158.99,9720.65,0,79.99,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CVIS,En,2053.34,0,0,19.52,1542.90,529.99,0,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,Fr,100,0,,0,100,0,0,
