RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,MKT_REQT,LOAD_BID,LOAD_CURTAILED,LOSSES,GENERATION,MKT_IMPORT,MKT_EXPORT,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CMIN,En,2001.65,0,0,46.47,2327.95,0,279.85,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CLUZ,En,10445.70,0,0,208.55,10727.07,0,72.67,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CVIS,En,1950.10,0,0,20.21,1617.80,352.53,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026,RTD,7/16/2026 12:05:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CMIN,En,1993.59,0,0,46.98,2296.52,0,255.93,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CLUZ,En,10336.71,0,0,206.28,10625.61,0,82.55,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CVIS,En,1935.75,0,0,20.52,1617.80,338.48,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:05:00 AM,RTD,7/16/2026 12:10:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CMIN,En,1992.08,0,0,47.16,2279.95,0,240.69,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CLUZ,En,10284.77,0,0,204.40,10572,0,82.81,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CVIS,En,1920.81,0,0,20.49,1617.80,323.50,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:10:00 AM,RTD,7/16/2026 12:15:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CVIS,En,1921.40,0,0,20.35,1615.70,326.09,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CMIN,En,1988.81,0,0,46.59,2281.83,0,246.44,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CLUZ,En,10277.84,0,0,204.56,10562.06,0,79.64,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:15:00 AM,RTD,7/16/2026 12:20:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CMIN,En,1965.70,0,0,45.16,2269.75,0,258.90,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CLUZ,En,10275.08,0,0,203.64,10538.75,0,59.99,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CVIS,En,1915.11,0,0,19.48,1615.70,318.88,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:20:00 AM,RTD,7/16/2026 12:25:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CVIS,En,1917.15,0,0,20.20,1601.20,336.17,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CMIN,En,1963.65,0,0,44.96,2262.75,0,254.11,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CLUZ,En,10202.43,0,0,202.06,10486.58,0,82.06,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:25:00 AM,RTD,7/16/2026 12:30:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CMIN,En,1968.96,0,0,44.40,2262.75,0,249.44,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CLUZ,En,10186.20,0,0,199.68,10479.41,0,93.54,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CVIS,En,1911.23,0,0,20.58,1588.80,342.99,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:30:00 AM,RTD,7/16/2026 12:35:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CMIN,En,1962.02,0,0,44.66,2277.75,0,271.08,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CLUZ,En,10142.95,0,0,199.68,10390.14,0,47.58,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CVIS,En,1907.40,0,0,18.74,1607.48,318.67,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CMIN,Fr,100,0,,0,100,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CVIS,Fr,134,0,,0,134,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CLUZ,Fr,638,0,,0,638,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CMIN,Rd,38.15,0,,0,38.15,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CLUZ,Rd,192,0,,0,192,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CVIS,Rd,40.25,0,,0,40.25,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CVIS,Ru,40.25,0,,0,40.25,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CMIN,Ru,38.15,0,,0,38.15,0,0,
7/16/2026 12:35:00 AM,RTD,7/16/2026 12:40:00 AM,CLUZ,Ru,192,0,,0,192,0,0,
7/16/2026 12:40:00 AM,RTD,7/16/2026 12:45:00 AM,CVIS,Dr,93.81,0,,0,93.81,0,0,
7/16/2026 12:40:00 AM,RTD,7/16/2026 12:45:00 AM,CMIN,Dr,100,0,,0,100,0,0,
7/16/2026 12:40:00 AM,RTD,7/16/2026 12:45:00 AM,CLUZ,Dr,637,0,,0,637,0,0,
7/16/2026 12:40:00 AM,RTD,7/16/2026 12:45:00 AM,CMIN,En,1962.74,0,0,44.36,2262.75,0,255.63,
7/16/2026 12:40:00 AM,RTD,7/16/2026 12:45:00 AM,CLUZ,En,10125.03,0,0,199.15,10382.94,0,58.83,
7/16/2026 12:40:00 AM,RTD,7/16/2026 12:45:00 AM,CVIS,En,1898.57,0,0,19.14,1603.27,314.46,0,
