RUN_TIME,MKT_TYPE,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,START_TIME,END_TIME,PARAMETER_TYPE,PARAMETER_VALUE,
8/21/2026 8:40:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 8:40:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 8:40:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,39,
8/21/2026 8:40:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,39,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,56.07,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,56.07,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,57.66,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,57.66,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,226,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,226,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,242.20,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,242.20,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,8.56,
8/21/2026 8:45:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,8.56,
8/21/2026 8:45:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,54.81,
8/21/2026 8:45:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,54.81,
8/21/2026 8:45:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,56.49,
8/21/2026 8:45:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,56.49,
8/21/2026 8:45:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 8:45:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 8:45:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,22.97,
8/21/2026 8:45:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,22.97,
8/21/2026 8:45:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 6:16:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,50,
8/21/2026 8:45:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 6:16:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,50,
8/21/2026 8:45:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,24.25,
8/21/2026 8:45:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,24.25,
8/21/2026 8:45:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,24.87,
8/21/2026 8:45:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,24.87,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,268,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,268,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,268,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,268,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,265,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,265,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,265,
8/21/2026 8:45:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,265,
8/21/2026 8:45:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MAX_OPERATING_MW,3.70,
8/21/2026 8:45:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:41:00 AM,8/21/2026 8:45:00 AM,MIN_OPERATING_MW,3.70,
8/21/2026 8:45:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,3.70,
8/21/2026 8:45:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,3.70,
8/21/2026 8:45:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,50.70,
8/21/2026 8:45:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,50.70,
8/21/2026 8:45:00 AM,RTD,CMIN,10IDP2_U05,G,8/21/2026 8:45:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,0,
8/21/2026 8:45:00 AM,RTD,CMIN,10IDP2_U05,G,8/21/2026 8:45:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,0,
8/21/2026 8:45:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 8:45:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 8:45:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,39,
8/21/2026 8:45:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,39,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,57.66,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,57.66,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,59.17,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,59.17,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,242.20,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,242.20,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,239.60,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,239.60,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,8.56,
8/21/2026 8:50:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,8.56,
8/21/2026 8:50:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,56.49,
8/21/2026 8:50:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,56.49,
8/21/2026 8:50:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,58.14,
8/21/2026 8:50:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,58.14,
8/21/2026 8:50:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 8:50:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 8:50:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,22.97,
8/21/2026 8:50:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,22.97,
8/21/2026 8:50:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 6:16:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,50,
8/21/2026 8:50:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 6:16:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,50,
8/21/2026 8:50:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,24.87,
8/21/2026 8:50:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,24.87,
8/21/2026 8:50:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,25.47,
8/21/2026 8:50:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,25.47,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,268,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,268,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,268,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,268,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,265,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,265,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,265,
8/21/2026 8:50:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,265,
8/21/2026 8:50:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MAX_OPERATING_MW,3.70,
8/21/2026 8:50:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:46:00 AM,8/21/2026 8:50:00 AM,MIN_OPERATING_MW,3.70,
8/21/2026 8:50:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,3.70,
8/21/2026 8:50:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,3.70,
8/21/2026 8:50:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,50.70,
8/21/2026 8:50:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,50.70,
8/21/2026 8:50:00 AM,RTD,CMIN,10IDP2_U05,G,8/21/2026 8:45:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,0,
8/21/2026 8:50:00 AM,RTD,CMIN,10IDP2_U05,G,8/21/2026 8:45:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,0,
8/21/2026 8:50:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 8:50:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 8:50:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,39,
8/21/2026 8:50:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,39,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,59.17,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,59.17,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,60.61,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,60.61,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,239.60,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,239.60,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,248.20,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,248.20,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,8.56,
8/21/2026 8:55:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,8.56,
8/21/2026 8:55:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,58.14,
8/21/2026 8:55:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,58.14,
8/21/2026 8:55:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,59.75,
8/21/2026 8:55:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,59.75,
8/21/2026 8:55:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 8:55:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 8:55:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,22.97,
8/21/2026 8:55:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,22.97,
8/21/2026 8:55:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 6:16:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,50,
8/21/2026 8:55:00 AM,RTD,CLUZ,01TERRASOL_G01,G,8/21/2026 6:16:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,50,
8/21/2026 8:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,25.47,
8/21/2026 8:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,25.47,
8/21/2026 8:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,26.06,
8/21/2026 8:55:00 AM,RTD,CLUZ,03LUNSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,26.06,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,268,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,268,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,268,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G03,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,268,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,265,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,265,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,265,
8/21/2026 8:55:00 AM,RTD,CLUZ,03STA-RI_G04,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,265,
8/21/2026 8:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MAX_OPERATING_MW,3.70,
8/21/2026 8:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:51:00 AM,8/21/2026 8:55:00 AM,MIN_OPERATING_MW,3.70,
8/21/2026 8:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,3.70,
8/21/2026 8:55:00 AM,RTD,CLUZ,03TANWIND_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,3.70,
8/21/2026 8:55:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,50.70,
8/21/2026 8:55:00 AM,RTD,CVIS,04ISIDROSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,50.70,
8/21/2026 8:55:00 AM,RTD,CMIN,10IDP2_U05,G,8/21/2026 8:45:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,0,
8/21/2026 8:55:00 AM,RTD,CMIN,10IDP2_U05,G,8/21/2026 8:45:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,0,
8/21/2026 8:55:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MAX_OPERATING_MW,0,
8/21/2026 8:55:00 AM,RTD,CMIN,10LIAN_G02,G,8/21/2026 12:05:00 AM,8/21/2026 11:59:00 PM,MIN_OPERATING_MW,0,
8/21/2026 8:55:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,39,
8/21/2026 8:55:00 AM,RTD,CMIN,14TANTASOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,39,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,60.61,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,60.61,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 9:05:00 AM,MAX_OPERATING_MW,61.95,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BARBASOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 9:05:00 AM,MIN_OPERATING_MW,61.95,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,248.20,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,248.20,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 9:05:00 AM,MAX_OPERATING_MW,117,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BUGSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 9:05:00 AM,MIN_OPERATING_MW,117,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,8.56,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,8.56,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 10:00:00 AM,MAX_OPERATING_MW,11.37,
8/21/2026 9:00:00 AM,RTD,CLUZ,01BULACSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 10:00:00 AM,MIN_OPERATING_MW,11.37,
8/21/2026 9:00:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,59.75,
8/21/2026 9:00:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 8:56:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,59.75,
8/21/2026 9:00:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 9:05:00 AM,MAX_OPERATING_MW,61.35,
8/21/2026 9:00:00 AM,RTD,CLUZ,01CONSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 9:05:00 AM,MIN_OPERATING_MW,61.35,
8/21/2026 9:00:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MAX_OPERATING_MW,4.28,
8/21/2026 9:00:00 AM,RTD,CLUZ,01DIPALO_G01,G,8/21/2026 8:30:00 AM,8/21/2026 6:00:00 PM,MIN_OPERATING_MW,4.28,
8/21/2026 9:00:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MAX_OPERATING_MW,22.97,
8/21/2026 9:00:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 8:01:00 AM,8/21/2026 9:00:00 AM,MIN_OPERATING_MW,22.97,
8/21/2026 9:00:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 10:00:00 AM,MAX_OPERATING_MW,30.87,
8/21/2026 9:00:00 AM,RTD,CLUZ,01PASBUSOL_G01,G,8/21/2026 9:01:00 AM,8/21/2026 10:00:00 AM,MIN_OPERATING_MW,30.87,
