RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
5/20/2026 1:40:00 AM,DIPC,5/20/2026 1:45:00 AM,CMIN,3405.3459,
5/20/2026 1:40:00 AM,DIPC,5/20/2026 1:45:00 AM,CVIS,3453.8404,
5/20/2026 1:40:00 AM,DIPC,5/20/2026 1:45:00 AM,CLUZ,2812.4849,
5/20/2026 1:40:00 AM,DIPC,5/20/2026 1:45:00 AM,System,2975.7241,
5/20/2026 1:40:00 AM,DIPC,5/20/2026 1:45:00 AM,CLUZ_CVIS,2890.0316,
5/20/2026 4:00:00 AM,DIPC,5/20/2026 4:05:00 AM,CMIN,2948.5712,
5/20/2026 4:00:00 AM,DIPC,5/20/2026 4:05:00 AM,CVIS,2933.99,
5/20/2026 4:00:00 AM,DIPC,5/20/2026 4:05:00 AM,CLUZ,2349.0314,
5/20/2026 4:00:00 AM,DIPC,5/20/2026 4:05:00 AM,System,2508.4611,
5/20/2026 4:00:00 AM,DIPC,5/20/2026 4:05:00 AM,CLUZ_CVIS,2423.2308,
5/20/2026 4:35:00 AM,DIPC,5/20/2026 4:40:00 AM,CMIN,3011.6577,
5/20/2026 4:35:00 AM,DIPC,5/20/2026 4:40:00 AM,CVIS,2983.6224,
5/20/2026 4:35:00 AM,DIPC,5/20/2026 4:40:00 AM,CLUZ,2794.9125,
5/20/2026 4:35:00 AM,DIPC,5/20/2026 4:40:00 AM,System,2850.3579,
5/20/2026 4:35:00 AM,DIPC,5/20/2026 4:40:00 AM,CLUZ_CVIS,2818.8839,
5/20/2026 4:50:00 AM,DIPC,5/20/2026 4:55:00 AM,CMIN,3369.1290,
5/20/2026 4:50:00 AM,DIPC,5/20/2026 4:55:00 AM,CVIS,3354.2406,
5/20/2026 4:50:00 AM,DIPC,5/20/2026 4:55:00 AM,CLUZ,2800.9836,
5/20/2026 4:50:00 AM,DIPC,5/20/2026 4:55:00 AM,System,2953.4902,
5/20/2026 4:50:00 AM,DIPC,5/20/2026 4:55:00 AM,CLUZ_CVIS,2871.3665,
5/20/2026 6:35:00 AM,DIPC,5/20/2026 6:40:00 AM,CMIN,3022.7390,
5/20/2026 6:35:00 AM,DIPC,5/20/2026 6:40:00 AM,CVIS,2973.5665,
5/20/2026 6:35:00 AM,DIPC,5/20/2026 6:40:00 AM,CLUZ,2735.4228,
5/20/2026 6:35:00 AM,DIPC,5/20/2026 6:40:00 AM,System,2808.0818,
5/20/2026 6:35:00 AM,DIPC,5/20/2026 6:40:00 AM,CLUZ_CVIS,2767.2759,
5/20/2026 7:00:00 AM,DIPC,5/20/2026 7:05:00 AM,CMIN,3021.3890,
5/20/2026 7:00:00 AM,DIPC,5/20/2026 7:05:00 AM,CVIS,2969.5842,
5/20/2026 7:00:00 AM,DIPC,5/20/2026 7:05:00 AM,CLUZ,2814.8034,
5/20/2026 7:00:00 AM,DIPC,5/20/2026 7:05:00 AM,System,2864.7802,
5/20/2026 7:00:00 AM,DIPC,5/20/2026 7:05:00 AM,CLUZ_CVIS,2835.6944,
5/20/2026 7:45:00 AM,DIPC,5/20/2026 7:50:00 AM,CMIN,3791.0055,
5/20/2026 7:45:00 AM,DIPC,5/20/2026 7:50:00 AM,CVIS,3717.1408,
5/20/2026 7:45:00 AM,DIPC,5/20/2026 7:50:00 AM,CLUZ,2994.3070,
5/20/2026 7:45:00 AM,DIPC,5/20/2026 7:50:00 AM,System,3202.8366,
5/20/2026 7:45:00 AM,DIPC,5/20/2026 7:50:00 AM,CLUZ_CVIS,3094.0832,
5/20/2026 8:25:00 AM,DIPC,5/20/2026 8:30:00 AM,CMIN,22214.9222,
5/20/2026 8:25:00 AM,DIPC,5/20/2026 8:30:00 AM,CVIS,22189.9955,
5/20/2026 8:25:00 AM,DIPC,5/20/2026 8:30:00 AM,CLUZ,-0.9920,
5/20/2026 8:25:00 AM,DIPC,5/20/2026 8:30:00 AM,System,6335.9940,
5/20/2026 8:25:00 AM,DIPC,5/20/2026 8:30:00 AM,CLUZ_CVIS,3270.2734,
5/20/2026 8:35:00 AM,DIPC,5/20/2026 8:40:00 AM,CMIN,6599.0347,
5/20/2026 8:35:00 AM,DIPC,5/20/2026 8:40:00 AM,CVIS,6560.1817,
5/20/2026 8:35:00 AM,DIPC,5/20/2026 8:40:00 AM,CLUZ,2767.3803,
5/20/2026 8:35:00 AM,DIPC,5/20/2026 8:40:00 AM,System,3860.1540,
5/20/2026 8:35:00 AM,DIPC,5/20/2026 8:40:00 AM,CLUZ_CVIS,3333.4405,
5/20/2026 8:40:00 AM,DIPC,5/20/2026 8:45:00 AM,CMIN,5548.6343,
5/20/2026 8:40:00 AM,DIPC,5/20/2026 8:45:00 AM,CVIS,5524.8245,
5/20/2026 8:40:00 AM,DIPC,5/20/2026 8:45:00 AM,CLUZ,2767.6025,
5/20/2026 8:40:00 AM,DIPC,5/20/2026 8:45:00 AM,System,3558.8288,
5/20/2026 8:40:00 AM,DIPC,5/20/2026 8:45:00 AM,CLUZ_CVIS,3179.0241,
5/20/2026 9:15:00 AM,DIPC,5/20/2026 9:20:00 AM,CMIN,26595.6726,
5/20/2026 9:15:00 AM,DIPC,5/20/2026 9:20:00 AM,CVIS,26241.5481,
5/20/2026 9:15:00 AM,DIPC,5/20/2026 9:20:00 AM,CLUZ,2763.8166,
5/20/2026 9:15:00 AM,DIPC,5/20/2026 9:20:00 AM,System,9640.1502,
5/20/2026 9:15:00 AM,DIPC,5/20/2026 9:20:00 AM,CLUZ_CVIS,6340.7327,
5/20/2026 9:45:00 AM,DIPC,5/20/2026 9:50:00 AM,CMIN,20454.1938,
5/20/2026 9:45:00 AM,DIPC,5/20/2026 9:50:00 AM,CVIS,20330.0445,
5/20/2026 9:45:00 AM,DIPC,5/20/2026 9:50:00 AM,CLUZ,2977.5491,
5/20/2026 9:45:00 AM,DIPC,5/20/2026 9:50:00 AM,System,8042.5211,
5/20/2026 9:45:00 AM,DIPC,5/20/2026 9:50:00 AM,CLUZ_CVIS,5599.76,
5/20/2026 11:55:00 AM,DIPC,5/20/2026 12:00:00 PM,CMIN,13304.3378,
5/20/2026 11:55:00 AM,DIPC,5/20/2026 12:00:00 PM,CVIS,13051.1154,
5/20/2026 11:55:00 AM,DIPC,5/20/2026 12:00:00 PM,CLUZ,2824.1690,
5/20/2026 11:55:00 AM,DIPC,5/20/2026 12:00:00 PM,System,5831.5163,
5/20/2026 11:55:00 AM,DIPC,5/20/2026 12:00:00 PM,CLUZ_CVIS,4394.0356,
5/20/2026 2:35:00 PM,DIPC,5/20/2026 2:40:00 PM,CMIN,30317.5204,
5/20/2026 2:35:00 PM,DIPC,5/20/2026 2:40:00 PM,CVIS,31955.81,
5/20/2026 2:35:00 PM,DIPC,5/20/2026 2:40:00 PM,CLUZ,7498.5897,
5/20/2026 2:35:00 PM,DIPC,5/20/2026 2:40:00 PM,System,14147.7276,
5/20/2026 2:35:00 PM,DIPC,5/20/2026 2:40:00 PM,CLUZ_CVIS,10915.9014,
5/20/2026 2:05:00 AM,DIPC,5/20/2026 2:10:00 AM,CMIN,3396.7881,
5/20/2026 2:05:00 AM,DIPC,5/20/2026 2:10:00 AM,CVIS,3431.2865,
5/20/2026 2:05:00 AM,DIPC,5/20/2026 2:10:00 AM,CLUZ,2804.0138,
5/20/2026 2:05:00 AM,DIPC,5/20/2026 2:10:00 AM,System,2966.4326,
5/20/2026 2:05:00 AM,DIPC,5/20/2026 2:10:00 AM,CLUZ_CVIS,2880.9032,
5/20/2026 4:45:00 AM,DIPC,5/20/2026 4:50:00 AM,CMIN,3369.5532,
5/20/2026 4:45:00 AM,DIPC,5/20/2026 4:50:00 AM,CVIS,3349.5951,
5/20/2026 4:45:00 AM,DIPC,5/20/2026 4:50:00 AM,CLUZ,2770.1307,
5/20/2026 4:45:00 AM,DIPC,5/20/2026 4:50:00 AM,System,2930.8751,
5/20/2026 4:45:00 AM,DIPC,5/20/2026 4:50:00 AM,CLUZ_CVIS,2844.0813,
5/20/2026 6:05:00 AM,DIPC,5/20/2026 6:10:00 AM,CMIN,2971.5268,
5/20/2026 6:05:00 AM,DIPC,5/20/2026 6:10:00 AM,CVIS,2895.0355,
5/20/2026 6:05:00 AM,DIPC,5/20/2026 6:10:00 AM,CLUZ,2772.1654,
5/20/2026 6:05:00 AM,DIPC,5/20/2026 6:10:00 AM,System,2817.2241,
