RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
5/13/2026 5:15:00 AM,DIPC,5/13/2026 5:20:00 AM,CMIN,3849.7766,
5/13/2026 5:15:00 AM,DIPC,5/13/2026 5:20:00 AM,CVIS,3894.7952,
5/13/2026 5:15:00 AM,DIPC,5/13/2026 5:20:00 AM,CLUZ,3739.0672,
5/13/2026 5:15:00 AM,DIPC,5/13/2026 5:20:00 AM,System,3773.2296,
5/13/2026 5:15:00 AM,DIPC,5/13/2026 5:20:00 AM,CLUZ_CVIS,3757.8821,
5/13/2026 8:30:00 AM,DIPC,5/13/2026 8:35:00 AM,CLUZ,6448.0461,
5/13/2026 8:30:00 AM,DIPC,5/13/2026 8:35:00 AM,System,6506.1594,
5/13/2026 8:30:00 AM,DIPC,5/13/2026 8:35:00 AM,CLUZ_CVIS,6474.1426,
5/13/2026 9:00:00 PM,DIPC,5/13/2026 9:05:00 PM,System,21827.2728,
5/13/2026 9:00:00 PM,DIPC,5/13/2026 9:05:00 PM,CLUZ_CVIS,14376.6315,
5/13/2026 8:55:00 PM,DIPC,5/13/2026 9:00:00 PM,CMIN,57000,
5/13/2026 8:55:00 PM,DIPC,5/13/2026 9:00:00 PM,CVIS,9369.0127,
5/13/2026 8:55:00 PM,DIPC,5/13/2026 9:00:00 PM,CLUZ,5693.6980,
5/13/2026 8:55:00 PM,DIPC,5/13/2026 9:00:00 PM,System,15069.2710,
5/13/2026 8:55:00 PM,DIPC,5/13/2026 9:00:00 PM,CLUZ_CVIS,6219.8586,
5/13/2026 8:50:00 PM,DIPC,5/13/2026 8:55:00 PM,CMIN,57000,
5/13/2026 8:50:00 PM,DIPC,5/13/2026 8:55:00 PM,CVIS,12920.2839,
5/13/2026 8:50:00 PM,DIPC,5/13/2026 8:55:00 PM,CLUZ,5758.0102,
5/13/2026 8:50:00 PM,DIPC,5/13/2026 8:55:00 PM,System,15559.0714,
5/13/2026 8:50:00 PM,DIPC,5/13/2026 8:55:00 PM,CLUZ_CVIS,6791.0117,
5/13/2026 2:00:00 PM,DIPC,5/13/2026 2:05:00 PM,CMIN,57000,
5/13/2026 2:00:00 PM,DIPC,5/13/2026 2:05:00 PM,CVIS,57000,
5/13/2026 2:00:00 PM,DIPC,5/13/2026 2:05:00 PM,CLUZ,57000,
5/13/2026 2:00:00 PM,DIPC,5/13/2026 2:05:00 PM,System,57000,
5/13/2026 2:00:00 PM,DIPC,5/13/2026 2:05:00 PM,CLUZ_CVIS,57000,
5/13/2026 1:55:00 PM,DIPC,5/13/2026 2:00:00 PM,CMIN,57000,
5/13/2026 1:55:00 PM,DIPC,5/13/2026 2:00:00 PM,CVIS,57000,
5/13/2026 1:55:00 PM,DIPC,5/13/2026 2:00:00 PM,CLUZ,57000,
5/13/2026 1:55:00 PM,DIPC,5/13/2026 2:00:00 PM,System,57000,
5/13/2026 1:55:00 PM,DIPC,5/13/2026 2:00:00 PM,CLUZ_CVIS,57000,
5/13/2026 1:50:00 PM,DIPC,5/13/2026 1:55:00 PM,CMIN,57000,
5/13/2026 1:50:00 PM,DIPC,5/13/2026 1:55:00 PM,CVIS,57000,
5/13/2026 1:50:00 PM,DIPC,5/13/2026 1:55:00 PM,CLUZ,57000,
5/13/2026 1:50:00 PM,DIPC,5/13/2026 1:55:00 PM,System,57000,
5/13/2026 1:50:00 PM,DIPC,5/13/2026 1:55:00 PM,CLUZ_CVIS,57000,
5/13/2026 1:45:00 PM,DIPC,5/13/2026 1:50:00 PM,CMIN,57000,
5/13/2026 1:45:00 PM,DIPC,5/13/2026 1:50:00 PM,CVIS,57000,
5/13/2026 1:45:00 PM,DIPC,5/13/2026 1:50:00 PM,CLUZ,57000,
5/13/2026 1:45:00 PM,DIPC,5/13/2026 1:50:00 PM,System,57000,
5/13/2026 1:45:00 PM,DIPC,5/13/2026 1:50:00 PM,CLUZ_CVIS,57000,
5/13/2026 1:40:00 PM,DIPC,5/13/2026 1:45:00 PM,CMIN,39510.07,
5/13/2026 1:40:00 PM,DIPC,5/13/2026 1:45:00 PM,CVIS,39510.07,
5/13/2026 1:40:00 PM,DIPC,5/13/2026 1:45:00 PM,CLUZ,39510.07,
5/13/2026 1:40:00 PM,DIPC,5/13/2026 1:45:00 PM,System,39510.07,
5/13/2026 1:40:00 PM,DIPC,5/13/2026 1:45:00 PM,CLUZ_CVIS,39510.07,
5/13/2026 1:35:00 PM,DIPC,5/13/2026 1:40:00 PM,CMIN,38245.33,
5/13/2026 1:35:00 PM,DIPC,5/13/2026 1:40:00 PM,CVIS,38245.33,
5/13/2026 1:35:00 PM,DIPC,5/13/2026 1:40:00 PM,CLUZ,38245.33,
5/13/2026 1:35:00 PM,DIPC,5/13/2026 1:40:00 PM,System,38245.33,
5/13/2026 1:35:00 PM,DIPC,5/13/2026 1:40:00 PM,CLUZ_CVIS,38245.33,
5/13/2026 9:15:00 PM,DIPC,5/13/2026 9:20:00 PM,CMIN,57000.01,
