RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
5/28/2026 3:00:00 AM,DIPC,5/28/2026 3:05:00 AM,CMIN,2944.2472,
5/28/2026 3:00:00 AM,DIPC,5/28/2026 3:05:00 AM,CVIS,7219.5361,
5/28/2026 3:00:00 AM,DIPC,5/28/2026 3:05:00 AM,CLUZ,7031.5736,
5/28/2026 3:00:00 AM,DIPC,5/28/2026 3:05:00 AM,System,6446.1874,
5/28/2026 3:00:00 AM,DIPC,5/28/2026 3:05:00 AM,CLUZ_CVIS,7054.6238,
5/28/2026 4:40:00 AM,DIPC,5/28/2026 4:45:00 AM,CMIN,2873.7511,
5/28/2026 4:40:00 AM,DIPC,5/28/2026 4:45:00 AM,CVIS,4667.0067,
5/28/2026 4:40:00 AM,DIPC,5/28/2026 4:45:00 AM,CLUZ,4521.2450,
5/28/2026 4:40:00 AM,DIPC,5/28/2026 4:45:00 AM,System,4291.1833,
5/28/2026 4:40:00 AM,DIPC,5/28/2026 4:45:00 AM,CLUZ_CVIS,4539.2689,
5/28/2026 6:25:00 AM,DIPC,5/28/2026 6:30:00 AM,CMIN,3021.1621,
5/28/2026 6:25:00 AM,DIPC,5/28/2026 6:30:00 AM,CVIS,3070.5076,
5/28/2026 6:25:00 AM,DIPC,5/28/2026 6:30:00 AM,CLUZ,3017.1811,
5/28/2026 6:25:00 AM,DIPC,5/28/2026 6:30:00 AM,System,3022.9436,
5/28/2026 6:25:00 AM,DIPC,5/28/2026 6:30:00 AM,CLUZ_CVIS,3023.2773,
5/28/2026 8:25:00 AM,DIPC,5/28/2026 8:30:00 AM,CMIN,3873.1177,
5/28/2026 8:25:00 AM,DIPC,5/28/2026 8:30:00 AM,CVIS,3958.2971,
5/28/2026 8:25:00 AM,DIPC,5/28/2026 8:30:00 AM,CLUZ,3826.6277,
5/28/2026 8:25:00 AM,DIPC,5/28/2026 8:30:00 AM,System,3847.7485,
5/28/2026 8:25:00 AM,DIPC,5/28/2026 8:30:00 AM,CLUZ_CVIS,3843.2106,
5/28/2026 8:35:00 AM,DIPC,5/28/2026 8:40:00 AM,CMIN,4071.5701,
5/28/2026 8:35:00 AM,DIPC,5/28/2026 8:40:00 AM,CVIS,4152.2721,
5/28/2026 8:35:00 AM,DIPC,5/28/2026 8:40:00 AM,CLUZ,4018.6097,
5/28/2026 8:35:00 AM,DIPC,5/28/2026 8:40:00 AM,System,4040.9387,
5/28/2026 8:35:00 AM,DIPC,5/28/2026 8:40:00 AM,CLUZ_CVIS,4035.4137,
5/28/2026 9:55:00 AM,DIPC,5/28/2026 10:00:00 AM,CMIN,5955.2821,
5/28/2026 9:55:00 AM,DIPC,5/28/2026 10:00:00 AM,CVIS,7197.6361,
5/28/2026 9:55:00 AM,DIPC,5/28/2026 10:00:00 AM,CLUZ,6950.1514,
5/28/2026 9:55:00 AM,DIPC,5/28/2026 10:00:00 AM,System,6825.9113,
5/28/2026 9:55:00 AM,DIPC,5/28/2026 10:00:00 AM,CLUZ_CVIS,6981.7651,
5/28/2026 10:35:00 AM,DIPC,5/28/2026 10:40:00 AM,CMIN,9203.0250,
5/28/2026 10:35:00 AM,DIPC,5/28/2026 10:40:00 AM,CVIS,9324.7655,
5/28/2026 10:35:00 AM,DIPC,5/28/2026 10:40:00 AM,CLUZ,5351.8653,
5/28/2026 10:35:00 AM,DIPC,5/28/2026 10:40:00 AM,System,6383.3890,
5/28/2026 10:35:00 AM,DIPC,5/28/2026 10:40:00 AM,CLUZ_CVIS,5868.1083,
5/28/2026 5:35:00 AM,DIPC,5/28/2026 5:40:00 AM,CVIS,3700.7805,
5/28/2026 5:35:00 AM,DIPC,5/28/2026 5:40:00 AM,CLUZ,3621.1003,
5/28/2026 5:35:00 AM,DIPC,5/28/2026 5:40:00 AM,System,3533.1333,
5/28/2026 5:35:00 AM,DIPC,5/28/2026 5:40:00 AM,CLUZ_CVIS,3630.3540,
5/28/2026 5:35:00 AM,DIPC,5/28/2026 5:40:00 AM,CMIN,3007.6311,
5/28/2026 2:30:00 AM,DIPC,5/28/2026 2:35:00 AM,CMIN,2950.0898,
5/28/2026 2:30:00 AM,DIPC,5/28/2026 2:35:00 AM,CVIS,7206.7386,
5/28/2026 2:30:00 AM,DIPC,5/28/2026 2:35:00 AM,CLUZ,7030.1479,
5/28/2026 2:30:00 AM,DIPC,5/28/2026 2:35:00 AM,System,6441.3108,
