RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
6/30/2026 11:40:00 PM,DIPC,6/30/2026 11:45:00 PM,CMIN,3153.7043,
6/30/2026 11:40:00 PM,DIPC,6/30/2026 11:45:00 PM,CVIS,3194.4581,
6/30/2026 11:40:00 PM,DIPC,6/30/2026 11:45:00 PM,CLUZ,0.0018,
6/30/2026 11:40:00 PM,DIPC,6/30/2026 11:45:00 PM,System,873.9416,
6/30/2026 11:40:00 PM,DIPC,6/30/2026 11:45:00 PM,CLUZ_CVIS,408.9081,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CMIN,3738.1611,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CVIS,4038.3447,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CLUZ,3944.8722,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,System,3919.0187,
6/30/2026 12:05:00 AM,DIPC,6/30/2026 12:10:00 AM,CLUZ_CVIS,3956.3164,
6/30/2026 2:40:00 AM,DIPC,6/30/2026 2:45:00 AM,CMIN,3227.6252,
6/30/2026 2:40:00 AM,DIPC,6/30/2026 2:45:00 AM,CVIS,3259.4549,
6/30/2026 2:40:00 AM,DIPC,6/30/2026 2:45:00 AM,CLUZ,3191.3856,
6/30/2026 8:15:00 PM,DIPC,6/30/2026 8:20:00 PM,CMIN,4402.7226,
6/30/2026 8:15:00 PM,DIPC,6/30/2026 8:20:00 PM,CVIS,32673.8698,
6/30/2026 8:15:00 PM,DIPC,6/30/2026 8:20:00 PM,CLUZ,8721.2591,
6/30/2026 8:15:00 PM,DIPC,6/30/2026 8:20:00 PM,System,10656.3479,
6/30/2026 8:15:00 PM,DIPC,6/30/2026 8:20:00 PM,CLUZ_CVIS,11980.5642,
6/30/2026 10:50:00 PM,DIPC,6/30/2026 10:55:00 PM,CMIN,3843.3260,
6/30/2026 10:50:00 PM,DIPC,6/30/2026 10:55:00 PM,CVIS,8495.7699,
6/30/2026 10:50:00 PM,DIPC,6/30/2026 10:55:00 PM,CLUZ,8393.3834,
6/30/2026 10:50:00 PM,DIPC,6/30/2026 10:55:00 PM,System,7604.8715,
6/30/2026 10:50:00 PM,DIPC,6/30/2026 10:55:00 PM,CLUZ_CVIS,8406.7698,
6/30/2026 11:00:00 PM,DIPC,6/30/2026 11:05:00 PM,CMIN,4416.3151,
6/30/2026 11:00:00 PM,DIPC,6/30/2026 11:05:00 PM,CVIS,8498.0241,
6/30/2026 11:00:00 PM,DIPC,6/30/2026 11:05:00 PM,CLUZ,8372.8690,
6/30/2026 11:00:00 PM,DIPC,6/30/2026 11:05:00 PM,System,7681.3905,
6/30/2026 11:00:00 PM,DIPC,6/30/2026 11:05:00 PM,CLUZ_CVIS,8389.5701,
6/30/2026 10:35:00 AM,DIPC,6/30/2026 10:40:00 AM,CMIN,11655,
6/30/2026 10:35:00 AM,DIPC,6/30/2026 10:40:00 AM,CVIS,11655,
6/30/2026 10:35:00 AM,DIPC,6/30/2026 10:40:00 AM,CLUZ,11655,
6/30/2026 10:35:00 AM,DIPC,6/30/2026 10:40:00 AM,System,11655,
6/30/2026 10:35:00 AM,DIPC,6/30/2026 10:40:00 AM,CLUZ_CVIS,11655,
6/30/2026 10:30:00 AM,DIPC,6/30/2026 10:35:00 AM,CMIN,8461.40,
6/30/2026 10:30:00 AM,DIPC,6/30/2026 10:35:00 AM,CVIS,8461.40,
6/30/2026 10:30:00 AM,DIPC,6/30/2026 10:35:00 AM,CLUZ,8461.40,
6/30/2026 10:30:00 AM,DIPC,6/30/2026 10:35:00 AM,System,8461.40,
6/30/2026 10:30:00 AM,DIPC,6/30/2026 10:35:00 AM,CLUZ_CVIS,8461.40,
6/30/2026 10:25:00 AM,DIPC,6/30/2026 10:30:00 AM,CMIN,8461.40,
6/30/2026 10:25:00 AM,DIPC,6/30/2026 10:30:00 AM,CVIS,8461.40,
6/30/2026 10:25:00 AM,DIPC,6/30/2026 10:30:00 AM,CLUZ,8461.40,
6/30/2026 10:25:00 AM,DIPC,6/30/2026 10:30:00 AM,System,8461.40,
6/30/2026 10:25:00 AM,DIPC,6/30/2026 10:30:00 AM,CLUZ_CVIS,8461.40,
6/30/2026 10:20:00 AM,DIPC,6/30/2026 10:25:00 AM,CMIN,8461.40,
6/30/2026 10:20:00 AM,DIPC,6/30/2026 10:25:00 AM,CVIS,8461.40,
6/30/2026 10:20:00 AM,DIPC,6/30/2026 10:25:00 AM,CLUZ,8461.40,
6/30/2026 10:20:00 AM,DIPC,6/30/2026 10:25:00 AM,System,8461.40,
6/30/2026 10:20:00 AM,DIPC,6/30/2026 10:25:00 AM,CLUZ_CVIS,8461.40,
6/30/2026 10:15:00 AM,DIPC,6/30/2026 10:20:00 AM,CMIN,8769.90,
6/30/2026 10:15:00 AM,DIPC,6/30/2026 10:20:00 AM,CVIS,8769.90,
6/30/2026 10:15:00 AM,DIPC,6/30/2026 10:20:00 AM,CLUZ,8769.90,
6/30/2026 10:15:00 AM,DIPC,6/30/2026 10:20:00 AM,System,8769.90,
6/30/2026 10:15:00 AM,DIPC,6/30/2026 10:20:00 AM,CLUZ_CVIS,8769.90,
6/30/2026 10:10:00 AM,DIPC,6/30/2026 10:15:00 AM,CMIN,8461.40,
6/30/2026 10:10:00 AM,DIPC,6/30/2026 10:15:00 AM,CVIS,8461.40,
