RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
8/2/2026 12:30:00 AM,DIPC,8/2/2026 12:35:00 AM,CMIN,4334.5448,
8/2/2026 12:30:00 AM,DIPC,8/2/2026 12:35:00 AM,CVIS,4234.9804,
8/2/2026 12:30:00 AM,DIPC,8/2/2026 12:35:00 AM,CLUZ,4254.7183,
8/2/2026 12:30:00 AM,DIPC,8/2/2026 12:35:00 AM,System,4265.1840,
8/2/2026 12:30:00 AM,DIPC,8/2/2026 12:35:00 AM,CLUZ_CVIS,4252.3416,
8/2/2026 10:50:00 AM,DIPC,8/2/2026 10:55:00 AM,CMIN,3834.0501,
8/2/2026 10:50:00 AM,DIPC,8/2/2026 10:55:00 AM,CVIS,4242.9852,
8/2/2026 10:50:00 AM,DIPC,8/2/2026 10:55:00 AM,CLUZ,4156.2523,
8/2/2026 10:50:00 AM,DIPC,8/2/2026 10:55:00 AM,System,4114.6052,
8/2/2026 10:50:00 AM,DIPC,8/2/2026 10:55:00 AM,CLUZ_CVIS,4169.2845,
8/2/2026 3:00:00 PM,DIPC,8/2/2026 3:05:00 PM,CMIN,18125.7873,
8/2/2026 3:00:00 PM,DIPC,8/2/2026 3:05:00 PM,CVIS,31317.2046,
8/2/2026 3:00:00 PM,DIPC,8/2/2026 3:05:00 PM,CLUZ,4170.4656,
8/2/2026 3:00:00 PM,DIPC,8/2/2026 3:05:00 PM,System,9946.7045,
8/2/2026 3:00:00 PM,DIPC,8/2/2026 3:05:00 PM,CLUZ_CVIS,8224.4506,
8/2/2026 8:30:00 PM,DIPC,8/2/2026 8:35:00 PM,CMIN,27981.8430,
8/2/2026 8:30:00 PM,DIPC,8/2/2026 8:35:00 PM,CVIS,27608.0525,
8/2/2026 8:30:00 PM,DIPC,8/2/2026 8:35:00 PM,CLUZ,6370.6375,
8/2/2026 8:30:00 PM,DIPC,8/2/2026 8:35:00 PM,System,12669.8056,
8/2/2026 8:30:00 PM,DIPC,8/2/2026 8:35:00 PM,CLUZ_CVIS,9178.8143,
8/2/2026 12:10:00 AM,DIPC,8/2/2026 12:15:00 AM,CMIN,4186.8174,
8/2/2026 12:10:00 AM,DIPC,8/2/2026 12:15:00 AM,CVIS,4117.2332,
8/2/2026 12:10:00 AM,DIPC,8/2/2026 12:15:00 AM,CLUZ,4126.8249,
8/2/2026 12:10:00 AM,DIPC,8/2/2026 12:15:00 AM,System,4135.4743,
8/2/2026 12:10:00 AM,DIPC,8/2/2026 12:15:00 AM,CLUZ_CVIS,4125.67,
8/2/2026 2:55:00 AM,DIPC,8/2/2026 3:00:00 AM,CMIN,3643.1182,
8/2/2026 2:55:00 AM,DIPC,8/2/2026 3:00:00 AM,CVIS,3572.1688,
8/2/2026 2:55:00 AM,DIPC,8/2/2026 3:00:00 AM,CLUZ,2872.9295,
8/2/2026 2:55:00 AM,DIPC,8/2/2026 3:00:00 AM,System,3065.1923,
8/2/2026 2:55:00 AM,DIPC,8/2/2026 3:00:00 AM,CLUZ_CVIS,2956.8130,
8/2/2026 4:50:00 PM,DIPC,8/2/2026 4:55:00 PM,CMIN,18006.2743,
8/2/2026 4:50:00 PM,DIPC,8/2/2026 4:55:00 PM,CVIS,17906.9768,
8/2/2026 4:50:00 PM,DIPC,8/2/2026 4:55:00 PM,CLUZ,3332.4163,
8/2/2026 4:50:00 PM,DIPC,8/2/2026 4:55:00 PM,System,7718.6660,
8/2/2026 4:50:00 PM,DIPC,8/2/2026 4:55:00 PM,CLUZ_CVIS,5372.6164,
8/2/2026 7:50:00 PM,DIPC,8/2/2026 7:55:00 PM,CMIN,25546.1580,
8/2/2026 7:50:00 PM,DIPC,8/2/2026 7:55:00 PM,CVIS,25317.6643,
8/2/2026 7:50:00 PM,DIPC,8/2/2026 7:55:00 PM,CLUZ,6369.5497,
8/2/2026 7:50:00 PM,DIPC,8/2/2026 7:55:00 PM,System,11979.0355,
8/2/2026 7:50:00 PM,DIPC,8/2/2026 7:55:00 PM,CLUZ_CVIS,8877.4043,
8/2/2026 7:40:00 AM,DIPC,8/2/2026 7:45:00 AM,CMIN,3323.8670,
8/2/2026 7:40:00 AM,DIPC,8/2/2026 7:45:00 AM,CVIS,3263.4724,
8/2/2026 7:40:00 AM,DIPC,8/2/2026 7:45:00 AM,CLUZ,3241.8302,
8/2/2026 7:40:00 AM,DIPC,8/2/2026 7:45:00 AM,System,3257.0944,
8/2/2026 7:40:00 AM,DIPC,8/2/2026 7:45:00 AM,CLUZ_CVIS,3244.7670,
8/2/2026 7:45:00 AM,DIPC,8/2/2026 7:50:00 AM,CMIN,3324.8921,
8/2/2026 7:45:00 AM,DIPC,8/2/2026 7:50:00 AM,CVIS,3249.5068,
8/2/2026 7:45:00 AM,DIPC,8/2/2026 7:50:00 AM,CLUZ,3231.9030,
8/2/2026 7:45:00 AM,DIPC,8/2/2026 7:50:00 AM,System,3248.2180,
8/2/2026 7:45:00 AM,DIPC,8/2/2026 7:50:00 AM,CLUZ_CVIS,3234.2921,
8/2/2026 7:55:00 AM,DIPC,8/2/2026 8:00:00 AM,CMIN,3384.4289,
8/2/2026 7:55:00 AM,DIPC,8/2/2026 8:00:00 AM,CVIS,3310.4362,
8/2/2026 7:55:00 AM,DIPC,8/2/2026 8:00:00 AM,CLUZ,3288.6017,
8/2/2026 7:55:00 AM,DIPC,8/2/2026 8:00:00 AM,System,3305.9888,
8/2/2026 7:55:00 AM,DIPC,8/2/2026 8:00:00 AM,CLUZ_CVIS,3291.6011,
8/2/2026 3:15:00 PM,DIPC,8/2/2026 3:20:00 PM,CMIN,3807.9911,
8/2/2026 3:15:00 PM,DIPC,8/2/2026 3:20:00 PM,CVIS,22566.3372,
8/2/2026 3:15:00 PM,DIPC,8/2/2026 3:20:00 PM,CLUZ,4172.1788,
8/2/2026 3:15:00 PM,DIPC,8/2/2026 3:20:00 PM,System,6370.8133,
8/2/2026 3:15:00 PM,DIPC,8/2/2026 3:20:00 PM,CLUZ_CVIS,6910.1285,
8/2/2026 11:40:00 AM,DIPC,8/2/2026 11:45:00 AM,CMIN,3373.7926,
8/2/2026 11:40:00 AM,DIPC,8/2/2026 11:45:00 AM,CVIS,3321.7849,
8/2/2026 11:40:00 AM,DIPC,8/2/2026 11:45:00 AM,CLUZ,3274.7031,
8/2/2026 11:40:00 AM,DIPC,8/2/2026 11:45:00 AM,System,3296.2661,
8/2/2026 11:40:00 AM,DIPC,8/2/2026 11:45:00 AM,CLUZ_CVIS,3281.8292,
8/2/2026 3:55:00 PM,DIPC,8/2/2026 4:00:00 PM,CMIN,4545.7070,
8/2/2026 3:55:00 PM,DIPC,8/2/2026 4:00:00 PM,CVIS,31020.3334,
8/2/2026 3:55:00 PM,DIPC,8/2/2026 4:00:00 PM,CLUZ,3228.7892,
8/2/2026 3:55:00 PM,DIPC,8/2/2026 4:00:00 PM,System,6934.6495,
8/2/2026 3:55:00 PM,DIPC,8/2/2026 4:00:00 PM,CLUZ_CVIS,7441.6657,
8/2/2026 4:15:00 AM,DIPC,8/2/2026 4:20:00 AM,CMIN,4110.2607,
8/2/2026 4:15:00 AM,DIPC,8/2/2026 4:20:00 AM,CVIS,4079.4343,
8/2/2026 4:15:00 AM,DIPC,8/2/2026 4:20:00 AM,CLUZ,2873.5166,
8/2/2026 4:15:00 AM,DIPC,8/2/2026 4:20:00 AM,System,3193.8551,
8/2/2026 4:15:00 AM,DIPC,8/2/2026 4:20:00 AM,CLUZ_CVIS,3016.3011,
8/2/2026 5:00:00 AM,DIPC,8/2/2026 5:05:00 AM,CMIN,3648.7346,
8/2/2026 5:00:00 AM,DIPC,8/2/2026 5:05:00 AM,CVIS,5178.2024,
8/2/2026 5:00:00 AM,DIPC,8/2/2026 5:05:00 AM,CLUZ,5126.1996,
8/2/2026 5:00:00 AM,DIPC,8/2/2026 5:05:00 AM,System,4896.6498,
8/2/2026 5:00:00 AM,DIPC,8/2/2026 5:05:00 AM,CLUZ_CVIS,5132.8056,
8/2/2026 5:10:00 AM,DIPC,8/2/2026 5:15:00 AM,CMIN,3650.1259,
8/2/2026 5:10:00 AM,DIPC,8/2/2026 5:15:00 AM,CVIS,4467.6684,
8/2/2026 5:10:00 AM,DIPC,8/2/2026 5:15:00 AM,CLUZ,4419.7435,
8/2/2026 5:10:00 AM,DIPC,8/2/2026 5:15:00 AM,System,4302.2262,
8/2/2026 5:10:00 AM,DIPC,8/2/2026 5:15:00 AM,CLUZ_CVIS,4425.7674,
8/2/2026 5:30:00 AM,DIPC,8/2/2026 5:35:00 AM,CMIN,3656.0561,
8/2/2026 5:30:00 AM,DIPC,8/2/2026 5:35:00 AM,CVIS,4082.0377,
8/2/2026 5:30:00 AM,DIPC,8/2/2026 5:35:00 AM,CLUZ,3124.6015,
8/2/2026 5:30:00 AM,DIPC,8/2/2026 5:35:00 AM,System,3309.2379,
8/2/2026 5:30:00 AM,DIPC,8/2/2026 5:35:00 AM,CLUZ_CVIS,3242.5901,
8/2/2026 6:30:00 AM,DIPC,8/2/2026 6:35:00 AM,CMIN,3667.7626,
8/2/2026 6:30:00 AM,DIPC,8/2/2026 6:35:00 AM,CVIS,3671.2636,
8/2/2026 6:30:00 AM,DIPC,8/2/2026 6:35:00 AM,CLUZ,3022.15,
8/2/2026 6:30:00 AM,DIPC,8/2/2026 6:35:00 AM,System,3195.2890,
8/2/2026 6:30:00 AM,DIPC,8/2/2026 6:35:00 AM,CLUZ_CVIS,3104.0440,
8/2/2026 4:25:00 PM,DIPC,8/2/2026 4:30:00 PM,CMIN,22858.5469,
8/2/2026 4:25:00 PM,DIPC,8/2/2026 4:30:00 PM,CVIS,22557.7068,
8/2/2026 4:25:00 PM,DIPC,8/2/2026 4:30:00 PM,CLUZ,2879.0508,
8/2/2026 4:25:00 PM,DIPC,8/2/2026 4:30:00 PM,System,8835.8212,
8/2/2026 4:25:00 PM,DIPC,8/2/2026 4:30:00 PM,CLUZ_CVIS,5737.5568,
8/2/2026 9:00:00 PM,DIPC,8/2/2026 9:05:00 PM,CMIN,21746.1432,
8/2/2026 9:00:00 PM,DIPC,8/2/2026 9:05:00 PM,CVIS,21540.9878,
8/2/2026 9:00:00 PM,DIPC,8/2/2026 9:05:00 PM,CLUZ,6792.4374,
8/2/2026 9:00:00 PM,DIPC,8/2/2026 9:05:00 PM,System,11163.3170,
8/2/2026 9:00:00 PM,DIPC,8/2/2026 9:05:00 PM,CLUZ_CVIS,8714.9251,
8/2/2026 9:10:00 PM,DIPC,8/2/2026 9:15:00 PM,CMIN,30044.8108,
8/2/2026 9:10:00 PM,DIPC,8/2/2026 9:15:00 PM,CVIS,29653.5622,
8/2/2026 9:10:00 PM,DIPC,8/2/2026 9:15:00 PM,CLUZ,6793.4658,
8/2/2026 9:10:00 PM,DIPC,8/2/2026 9:15:00 PM,System,13559.4939,
8/2/2026 9:10:00 PM,DIPC,8/2/2026 9:15:00 PM,CLUZ_CVIS,9774.4286,
8/2/2026 9:20:00 PM,DIPC,8/2/2026 9:25:00 PM,CMIN,30061.9719,
