RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
7/2/2026 10:35:00 AM,DIPC,7/2/2026 10:40:00 AM,CMIN,8696.7986,
7/2/2026 10:35:00 AM,DIPC,7/2/2026 10:40:00 AM,CVIS,8817.7072,
7/2/2026 10:35:00 AM,DIPC,7/2/2026 10:40:00 AM,CLUZ,8618.6473,
7/2/2026 10:35:00 AM,DIPC,7/2/2026 10:40:00 AM,System,8656.8598,
7/2/2026 10:35:00 AM,DIPC,7/2/2026 10:40:00 AM,CLUZ_CVIS,8649.2942,
7/2/2026 6:30:00 PM,DIPC,7/2/2026 6:35:00 PM,CMIN,22866.9827,
7/2/2026 6:30:00 PM,DIPC,7/2/2026 6:35:00 PM,CVIS,23146.1283,
7/2/2026 6:30:00 PM,DIPC,7/2/2026 6:35:00 PM,CLUZ,13883.1932,
7/2/2026 6:30:00 PM,DIPC,7/2/2026 6:35:00 PM,System,16432.4991,
7/2/2026 6:30:00 PM,DIPC,7/2/2026 6:35:00 PM,CLUZ_CVIS,15077.4895,
7/2/2026 10:30:00 AM,DIPC,7/2/2026 10:35:00 AM,CMIN,8692.2951,
7/2/2026 10:30:00 AM,DIPC,7/2/2026 10:35:00 AM,CVIS,8826.3869,
7/2/2026 10:30:00 AM,DIPC,7/2/2026 10:35:00 AM,CLUZ,8625.4076,
7/2/2026 10:30:00 AM,DIPC,7/2/2026 10:35:00 AM,System,8662.0047,
7/2/2026 10:30:00 AM,DIPC,7/2/2026 10:35:00 AM,CLUZ_CVIS,8656.2762,
7/2/2026 1:25:00 AM,DIPC,7/2/2026 1:30:00 AM,CMIN,3494.3809,
7/2/2026 1:25:00 AM,DIPC,7/2/2026 1:30:00 AM,CVIS,4054.7307,
7/2/2026 1:25:00 AM,DIPC,7/2/2026 1:30:00 AM,CLUZ,3960.7701,
7/2/2026 1:25:00 AM,DIPC,7/2/2026 1:30:00 AM,System,3892.4648,
7/2/2026 1:25:00 AM,DIPC,7/2/2026 1:30:00 AM,CLUZ_CVIS,3973.5740,
7/2/2026 7:40:00 PM,DIPC,7/2/2026 7:45:00 PM,CMIN,11545.4348,
7/2/2026 7:40:00 PM,DIPC,7/2/2026 7:45:00 PM,CVIS,15857.1553,
7/2/2026 7:40:00 PM,DIPC,7/2/2026 7:45:00 PM,CLUZ,13946.1627,
7/2/2026 7:40:00 PM,DIPC,7/2/2026 7:45:00 PM,System,13739.5973,
7/2/2026 7:40:00 PM,DIPC,7/2/2026 7:45:00 PM,CLUZ_CVIS,14182.6282,
7/2/2026 2:50:00 AM,DIPC,7/2/2026 2:55:00 AM,CMIN,3487.4111,
7/2/2026 2:50:00 AM,DIPC,7/2/2026 2:55:00 AM,CVIS,8868.4184,
7/2/2026 2:50:00 AM,DIPC,7/2/2026 2:55:00 AM,CLUZ,8636.1851,
7/2/2026 2:50:00 AM,DIPC,7/2/2026 2:55:00 AM,System,7804.5384,
7/2/2026 2:50:00 AM,DIPC,7/2/2026 2:55:00 AM,CLUZ_CVIS,8669.4114,
7/2/2026 9:55:00 AM,DIPC,7/2/2026 10:00:00 AM,CMIN,8667.4927,
7/2/2026 9:55:00 AM,DIPC,7/2/2026 10:00:00 AM,CVIS,8841.6848,
7/2/2026 9:55:00 AM,DIPC,7/2/2026 10:00:00 AM,CLUZ,8604.0077,
7/2/2026 9:55:00 AM,DIPC,7/2/2026 10:00:00 AM,System,8645.1410,
7/2/2026 9:55:00 AM,DIPC,7/2/2026 10:00:00 AM,CLUZ_CVIS,8640.9609,
7/2/2026 10:00:00 AM,DIPC,7/2/2026 10:05:00 AM,CMIN,4784.0165,
7/2/2026 10:00:00 AM,DIPC,7/2/2026 10:05:00 AM,CVIS,4903.0939,
7/2/2026 10:00:00 AM,DIPC,7/2/2026 10:05:00 AM,CLUZ,4764.9073,
7/2/2026 10:00:00 AM,DIPC,7/2/2026 10:05:00 AM,System,4786.3250,
7/2/2026 10:00:00 AM,DIPC,7/2/2026 10:05:00 AM,CLUZ_CVIS,4786.7637,
7/2/2026 10:05:00 AM,DIPC,7/2/2026 10:10:00 AM,CMIN,8643.4170,
7/2/2026 10:05:00 AM,DIPC,7/2/2026 10:10:00 AM,CVIS,8841.3311,
7/2/2026 10:05:00 AM,DIPC,7/2/2026 10:10:00 AM,CLUZ,8606.7354,
7/2/2026 10:05:00 AM,DIPC,7/2/2026 10:10:00 AM,System,8643.6969,
7/2/2026 10:05:00 AM,DIPC,7/2/2026 10:10:00 AM,CLUZ_CVIS,8643.7499,
7/2/2026 2:55:00 PM,DIPC,7/2/2026 3:00:00 PM,CMIN,20549.8107,
7/2/2026 2:55:00 PM,DIPC,7/2/2026 3:00:00 PM,CVIS,20497.7074,
7/2/2026 2:55:00 PM,DIPC,7/2/2026 3:00:00 PM,CLUZ,14699.4545,
7/2/2026 2:55:00 PM,DIPC,7/2/2026 3:00:00 PM,System,16284.5265,
7/2/2026 2:55:00 PM,DIPC,7/2/2026 3:00:00 PM,CLUZ_CVIS,15469.4403,
7/2/2026 3:30:00 PM,DIPC,7/2/2026 3:35:00 PM,CMIN,19898.9214,
7/2/2026 3:30:00 PM,DIPC,7/2/2026 3:35:00 PM,CVIS,20101.9504,
7/2/2026 3:30:00 PM,DIPC,7/2/2026 3:35:00 PM,CLUZ,15919.8903,
7/2/2026 3:30:00 PM,DIPC,7/2/2026 3:35:00 PM,System,17016.3474,
7/2/2026 3:30:00 PM,DIPC,7/2/2026 3:35:00 PM,CLUZ_CVIS,16452.1433,
7/2/2026 3:40:00 PM,DIPC,7/2/2026 3:45:00 PM,CMIN,19893.0832,
7/2/2026 3:40:00 PM,DIPC,7/2/2026 3:45:00 PM,CVIS,20088.8930,
7/2/2026 3:40:00 PM,DIPC,7/2/2026 3:45:00 PM,CLUZ,14928.4671,
7/2/2026 3:40:00 PM,DIPC,7/2/2026 3:45:00 PM,System,16297.8209,
7/2/2026 3:40:00 PM,DIPC,7/2/2026 3:45:00 PM,CLUZ_CVIS,15586.4579,
7/2/2026 12:25:00 AM,DIPC,7/2/2026 12:30:00 AM,CMIN,3753.5533,
7/2/2026 12:25:00 AM,DIPC,7/2/2026 12:30:00 AM,CVIS,6105.5267,
7/2/2026 12:25:00 AM,DIPC,7/2/2026 12:30:00 AM,CLUZ,5982.0724,
7/2/2026 12:25:00 AM,DIPC,7/2/2026 12:30:00 AM,System,5626.4359,
