RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
6/14/2026 1:50:00 AM,DIPC,6/14/2026 1:55:00 AM,CMIN,3133.6508,
6/14/2026 1:50:00 AM,DIPC,6/14/2026 1:55:00 AM,CVIS,3023.8128,
6/14/2026 1:50:00 AM,DIPC,6/14/2026 1:55:00 AM,CLUZ,2993.9696,
6/14/2026 1:50:00 AM,DIPC,6/14/2026 1:55:00 AM,System,3017.3919,
6/14/2026 1:50:00 AM,DIPC,6/14/2026 1:55:00 AM,CLUZ_CVIS,2997.7532,
6/14/2026 2:00:00 AM,DIPC,6/14/2026 2:05:00 AM,CMIN,3933.9453,
6/14/2026 2:00:00 AM,DIPC,6/14/2026 2:05:00 AM,CVIS,3853.5028,
6/14/2026 2:00:00 AM,DIPC,6/14/2026 2:05:00 AM,CLUZ,3780.0110,
6/14/2026 2:00:00 AM,DIPC,6/14/2026 2:05:00 AM,System,3810.8531,
6/14/2026 2:00:00 AM,DIPC,6/14/2026 2:05:00 AM,CLUZ_CVIS,3789.3639,
6/14/2026 2:25:00 AM,DIPC,6/14/2026 2:30:00 AM,CMIN,3739.8686,
6/14/2026 2:25:00 AM,DIPC,6/14/2026 2:30:00 AM,CVIS,3638.1477,
6/14/2026 2:25:00 AM,DIPC,6/14/2026 2:30:00 AM,CLUZ,3269.5307,
6/14/2026 2:25:00 AM,DIPC,6/14/2026 2:30:00 AM,System,3379.5284,
6/14/2026 2:25:00 AM,DIPC,6/14/2026 2:30:00 AM,CLUZ_CVIS,3316.5510,
6/14/2026 2:40:00 AM,DIPC,6/14/2026 2:45:00 AM,CMIN,3557.0141,
6/14/2026 2:40:00 AM,DIPC,6/14/2026 2:45:00 AM,CVIS,3465.2491,
6/14/2026 2:40:00 AM,DIPC,6/14/2026 2:45:00 AM,CLUZ,-0.9956,
6/14/2026 2:40:00 AM,DIPC,6/14/2026 2:45:00 AM,System,915.2595,
6/14/2026 2:40:00 AM,DIPC,6/14/2026 2:45:00 AM,CLUZ_CVIS,451.2194,
6/14/2026 3:50:00 AM,DIPC,6/14/2026 3:55:00 AM,CMIN,2884.4130,
6/14/2026 3:50:00 AM,DIPC,6/14/2026 3:55:00 AM,CVIS,2801.2968,
6/14/2026 3:50:00 AM,DIPC,6/14/2026 3:55:00 AM,CLUZ,2768.2274,
6/14/2026 3:50:00 AM,DIPC,6/14/2026 3:55:00 AM,System,2788.9975,
6/14/2026 3:50:00 AM,DIPC,6/14/2026 3:55:00 AM,CLUZ_CVIS,2772.6401,
6/14/2026 8:55:00 AM,DIPC,6/14/2026 9:00:00 AM,CMIN,3176.1233,
6/14/2026 8:55:00 AM,DIPC,6/14/2026 9:00:00 AM,CVIS,3136.5039,
6/14/2026 8:55:00 AM,DIPC,6/14/2026 9:00:00 AM,CLUZ,2789.2650,
6/14/2026 8:55:00 AM,DIPC,6/14/2026 9:00:00 AM,System,2888.6772,
