RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
6/29/2026 7:10:00 AM,DIPC,6/29/2026 7:15:00 AM,CMIN,3140.8550,
6/29/2026 7:10:00 AM,DIPC,6/29/2026 7:15:00 AM,CVIS,3157.5194,
6/29/2026 7:10:00 AM,DIPC,6/29/2026 7:15:00 AM,CLUZ,3113.5205,
6/29/2026 7:10:00 AM,DIPC,6/29/2026 7:15:00 AM,System,3122.4487,
6/29/2026 7:10:00 AM,DIPC,6/29/2026 7:15:00 AM,CLUZ_CVIS,3119.1457,
6/29/2026 4:25:00 PM,DIPC,6/29/2026 4:30:00 PM,CMIN,5937.8176,
6/29/2026 4:25:00 PM,DIPC,6/29/2026 4:30:00 PM,CVIS,19909.1967,
6/29/2026 4:25:00 PM,DIPC,6/29/2026 4:30:00 PM,CLUZ,8643.6433,
6/29/2026 4:25:00 PM,DIPC,6/29/2026 4:30:00 PM,System,9301.8404,
6/29/2026 4:25:00 PM,DIPC,6/29/2026 4:30:00 PM,CLUZ_CVIS,9990.0330,
6/29/2026 6:35:00 PM,DIPC,6/29/2026 6:40:00 PM,CMIN,24106.3963,
6/29/2026 6:35:00 PM,DIPC,6/29/2026 6:40:00 PM,CVIS,32585.6027,
6/29/2026 6:35:00 PM,DIPC,6/29/2026 6:40:00 PM,CLUZ,14786.9096,
6/29/2026 6:35:00 PM,DIPC,6/29/2026 6:40:00 PM,System,18279.2164,
6/29/2026 6:35:00 PM,DIPC,6/29/2026 6:40:00 PM,CLUZ_CVIS,17027.0228,
6/29/2026 6:50:00 PM,DIPC,6/29/2026 6:55:00 PM,CMIN,16783.9953,
6/29/2026 6:50:00 PM,DIPC,6/29/2026 6:55:00 PM,CVIS,32601.6315,
6/29/2026 6:50:00 PM,DIPC,6/29/2026 6:55:00 PM,CLUZ,14666.5856,
6/29/2026 6:50:00 PM,DIPC,6/29/2026 6:55:00 PM,System,16898.3689,
6/29/2026 6:50:00 PM,DIPC,6/29/2026 6:55:00 PM,CLUZ_CVIS,16922.6886,
6/29/2026 7:45:00 PM,DIPC,6/29/2026 7:50:00 PM,CMIN,13765.7618,
6/29/2026 7:45:00 PM,DIPC,6/29/2026 7:50:00 PM,CVIS,28457.5412,
6/29/2026 7:45:00 PM,DIPC,6/29/2026 7:50:00 PM,CLUZ,14678.0311,
6/29/2026 7:45:00 PM,DIPC,6/29/2026 7:50:00 PM,System,15925.7021,
6/29/2026 7:45:00 PM,DIPC,6/29/2026 7:50:00 PM,CLUZ_CVIS,16373.7006,
6/29/2026 12:20:00 PM,DIPC,6/29/2026 12:25:00 PM,CMIN,8536.2280,
6/29/2026 12:20:00 PM,DIPC,6/29/2026 12:25:00 PM,CVIS,8843.9047,
6/29/2026 12:20:00 PM,DIPC,6/29/2026 12:25:00 PM,CLUZ,8500.2355,
6/29/2026 12:20:00 PM,DIPC,6/29/2026 12:25:00 PM,System,8543.0072,
6/29/2026 12:20:00 PM,DIPC,6/29/2026 12:25:00 PM,CLUZ_CVIS,8544.3521,
6/29/2026 12:35:00 PM,DIPC,6/29/2026 12:40:00 PM,CMIN,13188.3097,
6/29/2026 12:35:00 PM,DIPC,6/29/2026 12:40:00 PM,CVIS,13577.1562,
6/29/2026 12:35:00 PM,DIPC,6/29/2026 12:40:00 PM,CLUZ,13110.6998,
6/29/2026 12:35:00 PM,DIPC,6/29/2026 12:40:00 PM,System,13173.2433,
6/29/2026 12:35:00 PM,DIPC,6/29/2026 12:40:00 PM,CLUZ_CVIS,13170.2226,
6/29/2026 7:20:00 AM,DIPC,6/29/2026 7:25:00 AM,CMIN,3712.8912,
6/29/2026 7:20:00 AM,DIPC,6/29/2026 7:25:00 AM,CVIS,3755.9166,
6/29/2026 7:20:00 AM,DIPC,6/29/2026 7:25:00 AM,CLUZ,3697.7379,
6/29/2026 7:20:00 AM,DIPC,6/29/2026 7:25:00 AM,System,3706.2648,
6/29/2026 7:20:00 AM,DIPC,6/29/2026 7:25:00 AM,CLUZ_CVIS,3705.0457,
6/29/2026 8:20:00 PM,DIPC,6/29/2026 8:25:00 PM,CMIN,11398.6507,
6/29/2026 8:20:00 PM,DIPC,6/29/2026 8:25:00 PM,CVIS,22960.3942,
6/29/2026 8:20:00 PM,DIPC,6/29/2026 8:25:00 PM,CLUZ,14842.6168,
6/29/2026 8:20:00 PM,DIPC,6/29/2026 8:25:00 PM,System,15068.1656,
6/29/2026 8:20:00 PM,DIPC,6/29/2026 8:25:00 PM,CLUZ_CVIS,15825.1134,
6/29/2026 12:05:00 AM,DIPC,6/29/2026 12:10:00 AM,CMIN,3682.9027,
6/29/2026 12:05:00 AM,DIPC,6/29/2026 12:10:00 AM,CVIS,3985.4581,
6/29/2026 12:05:00 AM,DIPC,6/29/2026 12:10:00 AM,CLUZ,3066.6369,
6/29/2026 12:05:00 AM,DIPC,6/29/2026 12:10:00 AM,System,3265.8037,
6/29/2026 12:05:00 AM,DIPC,6/29/2026 12:10:00 AM,CLUZ_CVIS,3179.4628,
6/29/2026 12:40:00 AM,DIPC,6/29/2026 12:45:00 AM,CMIN,3540.8204,
6/29/2026 12:40:00 AM,DIPC,6/29/2026 12:45:00 AM,CVIS,3610.4995,
