RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
4/26/2026 2:25:00 AM,DIPC,4/26/2026 2:30:00 AM,CMIN,2317.0295,
4/26/2026 2:25:00 AM,DIPC,4/26/2026 2:30:00 AM,CVIS,2503.5969,
4/26/2026 2:25:00 AM,DIPC,4/26/2026 2:30:00 AM,CLUZ,2503.2789,
4/26/2026 2:25:00 AM,DIPC,4/26/2026 2:30:00 AM,System,2472.3783,
4/26/2026 2:25:00 AM,DIPC,4/26/2026 2:30:00 AM,CLUZ_CVIS,2503.3263,
4/26/2026 2:45:00 AM,DIPC,4/26/2026 2:50:00 AM,CMIN,1809.8022,
4/26/2026 2:45:00 AM,DIPC,4/26/2026 2:50:00 AM,CVIS,2267.6860,
4/26/2026 2:45:00 AM,DIPC,4/26/2026 2:50:00 AM,CLUZ,2266.9651,
4/26/2026 2:45:00 AM,DIPC,4/26/2026 2:50:00 AM,System,2189.8016,
4/26/2026 2:45:00 AM,DIPC,4/26/2026 2:50:00 AM,CLUZ_CVIS,2267.0722,
4/26/2026 3:00:00 AM,DIPC,4/26/2026 3:05:00 AM,CMIN,2658.3391,
4/26/2026 3:00:00 AM,DIPC,4/26/2026 3:05:00 AM,CVIS,2815.9838,
4/26/2026 3:00:00 AM,DIPC,4/26/2026 3:05:00 AM,CLUZ,2780.7539,
4/26/2026 3:00:00 AM,DIPC,4/26/2026 3:05:00 AM,System,2764.2528,
4/26/2026 3:00:00 AM,DIPC,4/26/2026 3:05:00 AM,CLUZ_CVIS,2785.9693,
4/26/2026 3:05:00 AM,DIPC,4/26/2026 3:10:00 AM,CMIN,1791.9267,
4/26/2026 3:05:00 AM,DIPC,4/26/2026 3:10:00 AM,CVIS,2486.2395,
4/26/2026 3:05:00 AM,DIPC,4/26/2026 3:10:00 AM,CLUZ,2463.0247,
4/26/2026 3:05:00 AM,DIPC,4/26/2026 3:10:00 AM,System,2351.5584,
4/26/2026 3:05:00 AM,DIPC,4/26/2026 3:10:00 AM,CLUZ_CVIS,2466.4542,
4/26/2026 1:00:00 PM,DIPC,4/26/2026 1:05:00 PM,CMIN,-2380.6961,
4/26/2026 1:00:00 PM,DIPC,4/26/2026 1:05:00 PM,CVIS,-2725.0433,
4/26/2026 1:00:00 PM,DIPC,4/26/2026 1:05:00 PM,CLUZ,-2913.4362,
4/26/2026 1:00:00 PM,DIPC,4/26/2026 1:05:00 PM,System,-2807.2119,
4/26/2026 1:00:00 PM,DIPC,4/26/2026 1:05:00 PM,CLUZ_CVIS,-2884.6353,
4/26/2026 2:00:00 PM,DIPC,4/26/2026 2:05:00 PM,CMIN,1156.0935,
4/26/2026 2:00:00 PM,DIPC,4/26/2026 2:05:00 PM,CVIS,2093.2203,
4/26/2026 2:00:00 PM,DIPC,4/26/2026 2:05:00 PM,CLUZ,1524.8732,
4/26/2026 2:00:00 PM,DIPC,4/26/2026 2:05:00 PM,System,1541.8694,
4/26/2026 2:00:00 PM,DIPC,4/26/2026 2:05:00 PM,CLUZ_CVIS,1610.8840,
4/26/2026 6:15:00 PM,DIPC,4/26/2026 6:20:00 PM,CMIN,6688.6942,
4/26/2026 6:15:00 PM,DIPC,4/26/2026 6:20:00 PM,CVIS,7990.3270,
4/26/2026 6:15:00 PM,DIPC,4/26/2026 6:20:00 PM,CLUZ,5246.3892,
4/26/2026 6:15:00 PM,DIPC,4/26/2026 6:20:00 PM,System,5819.6278,
4/26/2026 6:15:00 PM,DIPC,4/26/2026 6:20:00 PM,CLUZ_CVIS,5631.2693,
4/26/2026 2:20:00 AM,DIPC,4/26/2026 2:25:00 AM,CMIN,2470.5659,
4/26/2026 2:20:00 AM,DIPC,4/26/2026 2:25:00 AM,CVIS,2600.7448,
4/26/2026 2:20:00 AM,DIPC,4/26/2026 2:25:00 AM,CLUZ,2588.1856,
4/26/2026 2:20:00 AM,DIPC,4/26/2026 2:25:00 AM,System,2570.2273,
4/26/2026 2:20:00 AM,DIPC,4/26/2026 2:25:00 AM,CLUZ_CVIS,2590.0618,
4/26/2026 7:55:00 AM,DIPC,4/26/2026 8:00:00 AM,CMIN,-6505.0878,
4/26/2026 7:55:00 AM,DIPC,4/26/2026 8:00:00 AM,CVIS,-6417.5977,
4/26/2026 7:55:00 AM,DIPC,4/26/2026 8:00:00 AM,CLUZ,-2544.0831,
4/26/2026 7:55:00 AM,DIPC,4/26/2026 8:00:00 AM,System,-3673.0799,
4/26/2026 7:55:00 AM,DIPC,4/26/2026 8:00:00 AM,CLUZ_CVIS,-3080.1042,
4/26/2026 10:25:00 AM,DIPC,4/26/2026 10:30:00 AM,CMIN,103.5033,
4/26/2026 10:25:00 AM,DIPC,4/26/2026 10:30:00 AM,CVIS,822.2152,
4/26/2026 10:25:00 AM,DIPC,4/26/2026 10:30:00 AM,CLUZ,1858.1886,
4/26/2026 10:25:00 AM,DIPC,4/26/2026 10:30:00 AM,System,1447.1236,
4/26/2026 10:25:00 AM,DIPC,4/26/2026 10:30:00 AM,CLUZ_CVIS,1698.9865,
4/26/2026 11:20:00 AM,DIPC,4/26/2026 11:25:00 AM,CMIN,-2767.2938,
4/26/2026 11:20:00 AM,DIPC,4/26/2026 11:25:00 AM,CVIS,-2443.6760,
4/26/2026 11:20:00 AM,DIPC,4/26/2026 11:25:00 AM,CLUZ,2072.6978,
4/26/2026 11:20:00 AM,DIPC,4/26/2026 11:25:00 AM,System,722.2814,
4/26/2026 11:20:00 AM,DIPC,4/26/2026 11:25:00 AM,CLUZ_CVIS,1364.8747,
4/26/2026 9:00:00 PM,DIPC,4/26/2026 9:05:00 PM,CMIN,5042.4497,
4/26/2026 9:00:00 PM,DIPC,4/26/2026 9:05:00 PM,CVIS,6995.4366,
4/26/2026 9:00:00 PM,DIPC,4/26/2026 9:05:00 PM,CLUZ,6756.2951,
4/26/2026 9:00:00 PM,DIPC,4/26/2026 9:05:00 PM,System,6499.2206,
4/26/2026 9:00:00 PM,DIPC,4/26/2026 9:05:00 PM,CLUZ_CVIS,6789.4682,
4/26/2026 9:10:00 PM,DIPC,4/26/2026 9:15:00 PM,CMIN,4281.0668,
4/26/2026 9:10:00 PM,DIPC,4/26/2026 9:15:00 PM,CVIS,4294.0945,
4/26/2026 9:10:00 PM,DIPC,4/26/2026 9:15:00 PM,CLUZ,4282.8656,
4/26/2026 9:10:00 PM,DIPC,4/26/2026 9:15:00 PM,System,4283.8623,
4/26/2026 9:10:00 PM,DIPC,4/26/2026 9:15:00 PM,CLUZ_CVIS,4284.4189,
