RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
8/11/2026 4:25:00 PM,DIPC,8/11/2026 4:30:00 PM,CMIN,32798.2203,
8/11/2026 4:25:00 PM,DIPC,8/11/2026 4:30:00 PM,CVIS,27069.5310,
8/11/2026 4:25:00 PM,DIPC,8/11/2026 4:30:00 PM,CLUZ,26781.9264,
8/11/2026 4:25:00 PM,DIPC,8/11/2026 4:30:00 PM,System,27853.3493,
8/11/2026 4:25:00 PM,DIPC,8/11/2026 4:30:00 PM,CLUZ_CVIS,26827.2918,
8/11/2026 4:20:00 PM,DIPC,8/11/2026 4:25:00 PM,CMIN,32703.1883,
8/11/2026 4:20:00 PM,DIPC,8/11/2026 4:25:00 PM,CVIS,26068.6567,
8/11/2026 4:20:00 PM,DIPC,8/11/2026 4:25:00 PM,CLUZ,25466.9744,
8/11/2026 4:20:00 PM,DIPC,8/11/2026 4:25:00 PM,System,26791.0142,
8/11/2026 4:20:00 PM,DIPC,8/11/2026 4:25:00 PM,CLUZ_CVIS,25562.5572,
8/11/2026 4:35:00 PM,DIPC,8/11/2026 4:40:00 PM,CMIN,32721.9089,
8/11/2026 4:35:00 PM,DIPC,8/11/2026 4:40:00 PM,CVIS,26099.8348,
8/11/2026 4:35:00 PM,DIPC,8/11/2026 4:40:00 PM,CLUZ,26786.9530,
8/11/2026 4:35:00 PM,DIPC,8/11/2026 4:40:00 PM,System,27718.5539,
8/11/2026 4:35:00 PM,DIPC,8/11/2026 4:40:00 PM,CLUZ_CVIS,26678.6035,
8/11/2026 4:30:00 PM,DIPC,8/11/2026 4:35:00 PM,CMIN,32740.9272,
8/11/2026 4:30:00 PM,DIPC,8/11/2026 4:35:00 PM,CVIS,26382.7113,
8/11/2026 4:30:00 PM,DIPC,8/11/2026 4:35:00 PM,CLUZ,26788.7707,
8/11/2026 4:30:00 PM,DIPC,8/11/2026 4:35:00 PM,System,27761.4715,
8/11/2026 4:30:00 PM,DIPC,8/11/2026 4:35:00 PM,CLUZ_CVIS,26724.7710,
8/11/2026 7:25:00 PM,DIPC,8/11/2026 7:30:00 PM,CMIN,32656.1043,
8/11/2026 7:25:00 PM,DIPC,8/11/2026 7:30:00 PM,CVIS,22733.3730,
8/11/2026 7:25:00 PM,DIPC,8/11/2026 7:30:00 PM,CLUZ,12339.6433,
8/11/2026 7:25:00 PM,DIPC,8/11/2026 7:30:00 PM,System,16989.0218,
8/11/2026 7:25:00 PM,DIPC,8/11/2026 7:30:00 PM,CLUZ_CVIS,13841.2249,
8/11/2026 6:10:00 PM,DIPC,8/11/2026 6:15:00 PM,CMIN,33195.2246,
8/11/2026 6:10:00 PM,DIPC,8/11/2026 6:15:00 PM,CVIS,30017.3204,
8/11/2026 6:10:00 PM,DIPC,8/11/2026 6:15:00 PM,CLUZ,10178.6848,
8/11/2026 6:10:00 PM,DIPC,8/11/2026 6:15:00 PM,System,16866.1628,
8/11/2026 6:10:00 PM,DIPC,8/11/2026 6:15:00 PM,CLUZ_CVIS,13250.7253,
8/11/2026 6:05:00 PM,DIPC,8/11/2026 6:10:00 PM,CMIN,33187.9693,
8/11/2026 6:05:00 PM,DIPC,8/11/2026 6:10:00 PM,CVIS,31345.7816,
8/11/2026 6:05:00 PM,DIPC,8/11/2026 6:10:00 PM,CLUZ,10357.4820,
8/11/2026 6:05:00 PM,DIPC,8/11/2026 6:10:00 PM,System,17167.2821,
8/11/2026 6:05:00 PM,DIPC,8/11/2026 6:10:00 PM,CLUZ_CVIS,13616.5838,
8/11/2026 6:00:00 PM,DIPC,8/11/2026 6:05:00 PM,CMIN,33121.4071,
8/11/2026 6:00:00 PM,DIPC,8/11/2026 6:05:00 PM,CVIS,30787.3091,
8/11/2026 6:00:00 PM,DIPC,8/11/2026 6:05:00 PM,CLUZ,20418.5819,
8/11/2026 6:00:00 PM,DIPC,8/11/2026 6:05:00 PM,System,24036.8305,
8/11/2026 6:00:00 PM,DIPC,8/11/2026 6:05:00 PM,CLUZ_CVIS,22028.6319,
8/11/2026 5:55:00 PM,DIPC,8/11/2026 6:00:00 PM,CMIN,33169.2170,
8/11/2026 5:55:00 PM,DIPC,8/11/2026 6:00:00 PM,CVIS,29486.1278,
8/11/2026 5:55:00 PM,DIPC,8/11/2026 6:00:00 PM,CLUZ,20894.9327,
