RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,GWAP,
6/5/2026 2:30:00 PM,DIPC,6/5/2026 2:35:00 PM,CMIN,25048.7233,
6/5/2026 2:30:00 PM,DIPC,6/5/2026 2:35:00 PM,CVIS,25342.7260,
6/5/2026 2:30:00 PM,DIPC,6/5/2026 2:35:00 PM,CLUZ,4742.3942,
6/5/2026 2:30:00 PM,DIPC,6/5/2026 2:35:00 PM,System,10988.6534,
6/5/2026 2:30:00 PM,DIPC,6/5/2026 2:35:00 PM,CLUZ_CVIS,7871.1238,
6/5/2026 2:30:00 AM,DIPC,6/5/2026 2:35:00 AM,CMIN,3152.6306,
6/5/2026 2:30:00 AM,DIPC,6/5/2026 2:35:00 AM,CVIS,3198.3436,
6/5/2026 2:30:00 AM,DIPC,6/5/2026 2:35:00 AM,CLUZ,3126.1420,
6/5/2026 2:30:00 AM,DIPC,6/5/2026 2:35:00 AM,System,3138.0061,
6/5/2026 2:30:00 AM,DIPC,6/5/2026 2:35:00 AM,CLUZ_CVIS,3135.0037,
6/5/2026 4:35:00 PM,DIPC,6/5/2026 4:40:00 PM,CMIN,10998.2107,
6/5/2026 4:35:00 PM,DIPC,6/5/2026 4:40:00 PM,CVIS,32619.8466,
6/5/2026 4:35:00 PM,DIPC,6/5/2026 4:40:00 PM,CLUZ,5528.3592,
6/5/2026 4:35:00 PM,DIPC,6/5/2026 4:40:00 PM,System,9911.5518,
6/5/2026 4:35:00 PM,DIPC,6/5/2026 4:40:00 PM,CLUZ_CVIS,9577.9637,
6/5/2026 4:30:00 PM,DIPC,6/5/2026 4:35:00 PM,CMIN,11250.9903,
6/5/2026 4:30:00 PM,DIPC,6/5/2026 4:35:00 PM,CVIS,32733.3462,
6/5/2026 4:30:00 PM,DIPC,6/5/2026 4:35:00 PM,CLUZ,5523.3605,
6/5/2026 4:30:00 PM,DIPC,6/5/2026 4:35:00 PM,System,9976.5560,
6/5/2026 4:30:00 PM,DIPC,6/5/2026 4:35:00 PM,CLUZ_CVIS,9600.9197,
6/5/2026 4:25:00 PM,DIPC,6/5/2026 4:30:00 PM,CMIN,11502.6072,
6/5/2026 4:25:00 PM,DIPC,6/5/2026 4:30:00 PM,CVIS,32640.5271,
6/5/2026 4:25:00 PM,DIPC,6/5/2026 4:30:00 PM,CLUZ,5527.2197,
6/5/2026 4:25:00 PM,DIPC,6/5/2026 4:30:00 PM,System,10019.8124,
6/5/2026 4:25:00 PM,DIPC,6/5/2026 4:30:00 PM,CLUZ_CVIS,9598.1687,
6/5/2026 4:20:00 PM,DIPC,6/5/2026 4:25:00 PM,CMIN,11214.6855,
6/5/2026 4:20:00 PM,DIPC,6/5/2026 4:25:00 PM,CVIS,32708.6015,
6/5/2026 4:20:00 PM,DIPC,6/5/2026 4:25:00 PM,CLUZ,5791.3144,
6/5/2026 4:20:00 PM,DIPC,6/5/2026 4:25:00 PM,System,10151.6385,
6/5/2026 4:20:00 PM,DIPC,6/5/2026 4:25:00 PM,CLUZ_CVIS,9809.0076,
6/5/2026 4:55:00 PM,DIPC,6/5/2026 5:00:00 PM,CMIN,10761.9496,
6/5/2026 4:55:00 PM,DIPC,6/5/2026 5:00:00 PM,CVIS,32756.3866,
6/5/2026 4:55:00 PM,DIPC,6/5/2026 5:00:00 PM,CLUZ,5523.2559,
6/5/2026 4:55:00 PM,DIPC,6/5/2026 5:00:00 PM,System,9851.3176,
6/5/2026 4:55:00 PM,DIPC,6/5/2026 5:00:00 PM,CLUZ_CVIS,9552.0346,
6/5/2026 4:50:00 PM,DIPC,6/5/2026 4:55:00 PM,CMIN,16760.8740,
6/5/2026 4:50:00 PM,DIPC,6/5/2026 4:55:00 PM,CVIS,32756.8632,
6/5/2026 4:50:00 PM,DIPC,6/5/2026 4:55:00 PM,CLUZ,5530.4033,
6/5/2026 4:50:00 PM,DIPC,6/5/2026 4:55:00 PM,System,10967.4354,
6/5/2026 4:50:00 PM,DIPC,6/5/2026 4:55:00 PM,CLUZ_CVIS,9663.6067,
6/5/2026 4:45:00 PM,DIPC,6/5/2026 4:50:00 PM,CMIN,16785.3798,
6/5/2026 4:45:00 PM,DIPC,6/5/2026 4:50:00 PM,CVIS,32762.8428,
6/5/2026 4:45:00 PM,DIPC,6/5/2026 4:50:00 PM,CLUZ,5530.8413,
6/5/2026 4:45:00 PM,DIPC,6/5/2026 4:50:00 PM,System,10983.2313,
6/5/2026 4:45:00 PM,DIPC,6/5/2026 4:50:00 PM,CLUZ_CVIS,9678.9197,
6/5/2026 4:40:00 PM,DIPC,6/5/2026 4:45:00 PM,CMIN,16811.5534,
6/5/2026 4:40:00 PM,DIPC,6/5/2026 4:45:00 PM,CVIS,32610.8192,
6/5/2026 4:40:00 PM,DIPC,6/5/2026 4:45:00 PM,CLUZ,5529.1950,
6/5/2026 4:40:00 PM,DIPC,6/5/2026 4:45:00 PM,System,10980.4353,
6/5/2026 4:40:00 PM,DIPC,6/5/2026 4:45:00 PM,CLUZ_CVIS,9575.2484,
6/5/2026 3:05:00 PM,DIPC,6/5/2026 3:10:00 PM,CMIN,14383.9955,
6/5/2026 3:05:00 PM,DIPC,6/5/2026 3:10:00 PM,CVIS,31460.2191,
6/5/2026 3:05:00 PM,DIPC,6/5/2026 3:10:00 PM,CLUZ,2931.5106,
6/5/2026 3:05:00 PM,DIPC,6/5/2026 3:10:00 PM,System,8636.8506,
6/5/2026 3:05:00 PM,DIPC,6/5/2026 3:10:00 PM,CLUZ_CVIS,7273.1114,
6/5/2026 3:00:00 PM,DIPC,6/5/2026 3:05:00 PM,CMIN,16629.7463,
6/5/2026 3:00:00 PM,DIPC,6/5/2026 3:05:00 PM,CVIS,31441.3151,
6/5/2026 3:00:00 PM,DIPC,6/5/2026 3:05:00 PM,CLUZ,-96.8787,
6/5/2026 3:00:00 PM,DIPC,6/5/2026 3:05:00 PM,System,6953.6065,
6/5/2026 3:00:00 PM,DIPC,6/5/2026 3:05:00 PM,CLUZ_CVIS,4699.8768,
6/5/2026 3:20:00 AM,DIPC,6/5/2026 3:25:00 AM,CMIN,3038.5130,
6/5/2026 3:20:00 AM,DIPC,6/5/2026 3:25:00 AM,CVIS,3074.9079,
6/5/2026 3:20:00 AM,DIPC,6/5/2026 3:25:00 AM,CLUZ,3014.8698,
6/5/2026 3:20:00 AM,DIPC,6/5/2026 3:25:00 AM,System,3024.9812,
6/5/2026 3:20:00 AM,DIPC,6/5/2026 3:25:00 AM,CLUZ_CVIS,3022.2290,
6/5/2026 4:05:00 AM,DIPC,6/5/2026 4:10:00 AM,CMIN,2939.4566,
6/5/2026 4:05:00 AM,DIPC,6/5/2026 4:10:00 AM,CVIS,2990.3172,
6/5/2026 4:05:00 AM,DIPC,6/5/2026 4:10:00 AM,CLUZ,2936.5591,
6/5/2026 4:05:00 AM,DIPC,6/5/2026 4:10:00 AM,System,2942.5947,
6/5/2026 4:05:00 AM,DIPC,6/5/2026 4:10:00 AM,CLUZ_CVIS,2943.2152,
6/5/2026 5:25:00 AM,DIPC,6/5/2026 5:30:00 AM,CMIN,3165.6390,
6/5/2026 5:25:00 AM,DIPC,6/5/2026 5:30:00 AM,CVIS,3184.8586,
6/5/2026 5:25:00 AM,DIPC,6/5/2026 5:30:00 AM,CLUZ,3122.5225,
6/5/2026 5:25:00 AM,DIPC,6/5/2026 5:30:00 AM,System,3136.2841,
6/5/2026 5:25:00 AM,DIPC,6/5/2026 5:30:00 AM,CLUZ_CVIS,3130.1066,
6/5/2026 5:35:00 AM,DIPC,6/5/2026 5:40:00 AM,CMIN,2941.2889,
6/5/2026 5:35:00 AM,DIPC,6/5/2026 5:40:00 AM,CVIS,2959.5862,
6/5/2026 5:35:00 AM,DIPC,6/5/2026 5:40:00 AM,CLUZ,2904.8082,
6/5/2026 5:35:00 AM,DIPC,6/5/2026 5:40:00 AM,System,2916.6597,
6/5/2026 5:35:00 AM,DIPC,6/5/2026 5:40:00 AM,CLUZ_CVIS,2911.5062,
6/5/2026 5:40:00 AM,DIPC,6/5/2026 5:45:00 AM,CMIN,2942.4159,
6/5/2026 5:40:00 AM,DIPC,6/5/2026 5:45:00 AM,CVIS,2958.6391,
6/5/2026 5:40:00 AM,DIPC,6/5/2026 5:45:00 AM,CLUZ,2905.4536,
6/5/2026 5:40:00 AM,DIPC,6/5/2026 5:45:00 AM,System,2917.2261,
6/5/2026 5:40:00 AM,DIPC,6/5/2026 5:45:00 AM,CLUZ_CVIS,2911.9706,
6/5/2026 5:45:00 AM,DIPC,6/5/2026 5:50:00 AM,CMIN,2817.0984,
6/5/2026 5:45:00 AM,DIPC,6/5/2026 5:50:00 AM,CVIS,2833.2713,
6/5/2026 5:45:00 AM,DIPC,6/5/2026 5:50:00 AM,CLUZ,2784.0179,
