RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-08-26 11:30:00,RTD,2026-08-26 11:35:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT2,01LATRIN,230,290.96,290.96,0,100,
2026-08-26 11:35:00,RTD,2026-08-26 11:40:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.89,290.89,0,100,
2026-08-26 12:40:00,RTD,2026-08-26 12:45:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.55,290.55,0,100,
2026-08-26 12:25:00,RTD,2026-08-26 12:30:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT2,01LATRIN,230,290.15,290.15,0,100,
2026-08-26 11:40:00,RTD,2026-08-26 11:45:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,289.41,289.41,0,100,
2026-08-26 11:50:00,RTD,2026-08-26 11:55:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.36,290.36,0,100,
2026-08-26 11:55:00,RTD,2026-08-26 12:00:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT2,01LATRIN,230,289.48,289.48,0,100,
2026-08-26 12:00:00,RTD,2026-08-26 12:05:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.29,290.29,0,100,
2026-08-26 11:45:00,RTD,2026-08-26 11:50:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,289.39,289.39,0,100,
2026-08-26 12:10:00,RTD,2026-08-26 12:15:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.11,290.11,0,100,
2026-08-26 12:15:00,RTD,2026-08-26 12:20:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT2,01LATRIN,230,290.19,290.19,0,100,
2026-08-26 12:20:00,RTD,2026-08-26 12:25:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.11,290.11,0,100,
2026-08-26 12:30:00,RTD,2026-08-26 12:35:00,CONTINGENCY,SCHED_RUN,1BAUA_1LAT1,01LATRIN,230,290.09,290.09,0,100,
EOF
