RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-07-08 00:00:00,RTD,2026-07-08 00:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.04,590.04,0,100,
2026-07-08 00:05:00,RTD,2026-07-08 00:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.13,590.13,0,100,
2026-07-08 00:10:00,RTD,2026-07-08 00:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.06,590.06,0,100,
2026-07-08 00:15:00,RTD,2026-07-08 00:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.11,590.11,0,100,
2026-07-08 00:20:00,RTD,2026-07-08 00:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.97,589.97,0,100,
2026-07-08 00:25:00,RTD,2026-07-08 00:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.68,589.68,0,100,
2026-07-08 00:30:00,RTD,2026-07-08 00:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.51,589.51,0,100,
2026-07-08 00:35:00,RTD,2026-07-08 00:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.46,589.46,0,100,
2026-07-08 00:40:00,RTD,2026-07-08 00:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.43,589.43,0,100,
2026-07-08 00:45:00,RTD,2026-07-08 00:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.46,589.46,0,100,
2026-07-08 00:50:00,RTD,2026-07-08 00:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.44,589.44,0,100,
2026-07-08 00:55:00,RTD,2026-07-08 01:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.42,589.42,0,100,
2026-07-08 01:00:00,RTD,2026-07-08 01:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.32,589.32,0,100,
2026-07-08 01:05:00,RTD,2026-07-08 01:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.48,589.48,0,100,
2026-07-08 01:10:00,RTD,2026-07-08 01:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.57,589.57,0,100,
2026-07-08 01:15:00,RTD,2026-07-08 01:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.57,589.57,0,100,
2026-07-08 01:20:00,RTD,2026-07-08 01:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.51,589.51,0,100,
2026-07-08 01:25:00,RTD,2026-07-08 01:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.31,589.31,0,100,
2026-07-08 01:30:00,RTD,2026-07-08 01:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.51,589.51,0,100,
2026-07-08 01:35:00,RTD,2026-07-08 01:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.51,589.51,0,100,
2026-07-08 01:40:00,RTD,2026-07-08 01:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.31,589.31,0,100,
2026-07-08 01:45:00,RTD,2026-07-08 01:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.4,589.4,0,100,
2026-07-08 01:50:00,RTD,2026-07-08 01:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.39,589.39,0,100,
2026-07-08 01:55:00,RTD,2026-07-08 02:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.35,589.35,0,100,
2026-07-08 02:00:00,RTD,2026-07-08 02:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.66,588.66,0,100,
2026-07-08 02:05:00,RTD,2026-07-08 02:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.75,588.75,0,100,
2026-07-08 20:15:00,RTD,2026-07-08 20:20:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.88,96.88,0,100,
2026-07-08 20:20:00,RTD,2026-07-08 20:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,582.98,582.98,0,100,
2026-07-08 20:25:00,RTD,2026-07-08 20:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.02,583.02,0,100,
2026-07-08 20:30:00,RTD,2026-07-08 20:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.07,583.07,0,100,
2026-07-08 20:30:00,RTD,2026-07-08 20:35:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.99,96.99,0,100,
2026-07-08 20:35:00,RTD,2026-07-08 20:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.21,583.21,0,100,
2026-07-08 20:35:00,RTD,2026-07-08 20:40:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.97,96.97,0,100,
2026-07-08 20:40:00,RTD,2026-07-08 20:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.07,583.07,0,100,
2026-07-08 20:40:00,RTD,2026-07-08 20:45:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.93,96.93,0,100,
2026-07-08 20:45:00,RTD,2026-07-08 20:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.3,583.3,0,100,
2026-07-08 20:45:00,RTD,2026-07-08 20:50:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.92,96.92,0,100,
2026-07-08 20:50:00,RTD,2026-07-08 20:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.19,583.19,0,100,
2026-07-08 20:50:00,RTD,2026-07-08 20:55:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.92,96.92,0,100,
2026-07-08 20:55:00,RTD,2026-07-08 21:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,583.25,583.25,0,100,
2026-07-08 20:55:00,RTD,2026-07-08 21:00:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.92,96.92,0,100,
2026-07-08 21:00:00,RTD,2026-07-08 21:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.25,589.25,0,100,
2026-07-08 21:00:00,RTD,2026-07-08 21:05:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.01,97.01,0,100,
2026-07-08 21:05:00,RTD,2026-07-08 21:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.26,589.26,0,100,
2026-07-08 21:05:00,RTD,2026-07-08 21:10:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,96.99,96.99,0,100,
2026-07-08 21:10:00,RTD,2026-07-08 21:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.93,588.93,0,100,
2026-07-08 21:10:00,RTD,2026-07-08 21:15:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.03,97.03,0,100,
2026-07-08 21:15:00,RTD,2026-07-08 21:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.57,588.57,0,100,
2026-07-08 21:15:00,RTD,2026-07-08 21:20:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.06,97.06,0,100,
2026-07-08 21:20:00,RTD,2026-07-08 21:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.67,588.67,0,100,
2026-07-08 21:20:00,RTD,2026-07-08 21:25:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.07,97.07,0,100,
2026-07-08 21:25:00,RTD,2026-07-08 21:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.67,588.67,0,100,
2026-07-08 21:25:00,RTD,2026-07-08 21:30:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.07,97.07,0,100,
2026-07-08 21:30:00,RTD,2026-07-08 21:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,588.75,588.75,0,100,
2026-07-08 21:30:00,RTD,2026-07-08 21:35:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.07,97.07,0,100,
2026-07-08 21:35:00,RTD,2026-07-08 21:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.19,589.19,0,100,
2026-07-08 21:35:00,RTD,2026-07-08 21:40:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.06,97.06,0,100,
2026-07-08 21:40:00,RTD,2026-07-08 21:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.25,589.25,0,100,
2026-07-08 21:40:00,RTD,2026-07-08 21:45:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.04,97.04,0,100,
2026-07-08 21:45:00,RTD,2026-07-08 21:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.42,589.42,0,100,
2026-07-08 21:45:00,RTD,2026-07-08 21:50:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97,97,0,100,
2026-07-08 21:50:00,RTD,2026-07-08 21:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.46,589.46,0,100,
2026-07-08 21:50:00,RTD,2026-07-08 21:55:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.03,97.03,0,100,
2026-07-08 21:55:00,RTD,2026-07-08 22:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.45,589.45,0,100,
2026-07-08 21:55:00,RTD,2026-07-08 22:00:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.04,97.04,0,100,
2026-07-08 22:00:00,RTD,2026-07-08 22:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.08,589.08,0,100,
2026-07-08 22:00:00,RTD,2026-07-08 22:05:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.04,97.04,0,100,
2026-07-08 22:05:00,RTD,2026-07-08 22:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.27,589.27,0,100,
2026-07-08 22:05:00,RTD,2026-07-08 22:10:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.03,97.03,0,100,
2026-07-08 22:10:00,RTD,2026-07-08 22:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.25,589.25,0,100,
2026-07-08 22:10:00,RTD,2026-07-08 22:15:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.07,97.07,0,100,
2026-07-08 22:15:00,RTD,2026-07-08 22:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.46,589.46,0,100,
2026-07-08 22:15:00,RTD,2026-07-08 22:20:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.05,97.05,0,100,
2026-07-08 22:20:00,RTD,2026-07-08 22:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.6,589.6,0,100,
2026-07-08 22:20:00,RTD,2026-07-08 22:25:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.04,97.04,0,100,
2026-07-08 22:25:00,RTD,2026-07-08 22:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.88,590.88,0,100,
2026-07-08 22:25:00,RTD,2026-07-08 22:30:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.13,97.13,0,100,
2026-07-08 22:30:00,RTD,2026-07-08 22:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.98,590.98,0,100,
2026-07-08 22:30:00,RTD,2026-07-08 22:35:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.03,97.03,0,100,
2026-07-08 22:35:00,RTD,2026-07-08 22:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.97,590.97,0,100,
2026-07-08 22:35:00,RTD,2026-07-08 22:40:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.01,97.01,0,100,
2026-07-08 22:40:00,RTD,2026-07-08 22:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.46,591.46,0,100,
2026-07-08 22:40:00,RTD,2026-07-08 22:45:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.04,97.04,0,100,
2026-07-08 22:45:00,RTD,2026-07-08 22:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,591.49,591.49,0,100,
2026-07-08 22:45:00,RTD,2026-07-08 22:50:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.01,97.01,0,100,
2026-07-08 22:50:00,RTD,2026-07-08 22:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,591.43,591.43,0,100,
2026-07-08 22:50:00,RTD,2026-07-08 22:55:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.02,97.02,0,100,
2026-07-08 22:55:00,RTD,2026-07-08 23:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.4,591.4,0,100,
2026-07-08 22:55:00,RTD,2026-07-08 23:00:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.04,97.04,0,100,
2026-07-08 23:00:00,RTD,2026-07-08 23:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.86,590.86,0,100,
2026-07-08 23:00:00,RTD,2026-07-08 23:05:00,BASE CASE,SCHED_RUN,1TGERAO_TR3,01TGEGAR,230,97.08,97.08,0,100,
