RUN_TIME,MKT_TYPE,TIME_INTERVAL,CONGEST_TYPE,RUN_TYPE,EQUIPMENT_NAME,STATION_NAME,VOLTAGE_LEVEL,BINDING_LIMIT,MW_FLOW,OVERLOAD_MW,PCT_MW,
2026-07-20 21:00:00,RTD,2026-07-20 21:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,591.07,591.07,0,100,
2026-07-20 21:40:00,RTD,2026-07-20 21:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.28,590.28,0,100,
2026-07-20 22:10:00,RTD,2026-07-20 22:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.73,589.73,0,100,
2026-07-20 22:45:00,RTD,2026-07-20 22:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.38,589.38,0,100,
2026-07-20 23:00:00,RTD,2026-07-20 23:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.58,588.58,0,100,
2026-07-20 21:05:00,RTD,2026-07-20 21:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.9,590.9,0,100,
2026-07-20 21:55:00,RTD,2026-07-20 22:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.16,590.16,0,100,
2026-07-20 22:00:00,RTD,2026-07-20 22:05:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.93,589.93,0,100,
2026-07-20 22:30:00,RTD,2026-07-20 22:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.22,590.22,0,100,
2026-07-20 21:10:00,RTD,2026-07-20 21:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.8,590.8,0,100,
2026-07-20 21:15:00,RTD,2026-07-20 21:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.29,590.29,0,100,
2026-07-20 21:20:00,RTD,2026-07-20 21:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.39,590.39,0,100,
2026-07-20 21:25:00,RTD,2026-07-20 21:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.4,590.4,0,100,
2026-07-20 21:30:00,RTD,2026-07-20 21:35:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.37,590.37,0,100,
2026-07-20 21:35:00,RTD,2026-07-20 21:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.29,590.29,0,100,
2026-07-20 21:45:00,RTD,2026-07-20 21:50:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.19,590.19,0,100,
2026-07-20 21:50:00,RTD,2026-07-20 21:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.24,590.24,0,100,
2026-07-20 22:05:00,RTD,2026-07-20 22:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.93,589.93,0,100,
2026-07-20 22:15:00,RTD,2026-07-20 22:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.77,589.77,0,100,
2026-07-20 22:20:00,RTD,2026-07-20 22:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.93,590.93,0,100,
2026-07-20 22:25:00,RTD,2026-07-20 22:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.75,590.75,0,100,
2026-07-20 22:35:00,RTD,2026-07-20 22:40:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,590.49,590.49,0,100,
2026-07-20 22:40:00,RTD,2026-07-20 22:45:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,590.38,590.38,0,100,
2026-07-20 22:50:00,RTD,2026-07-20 22:55:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.35,589.35,0,100,
2026-07-20 22:55:00,RTD,2026-07-20 23:00:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,588.7,588.7,0,100,
2026-07-20 23:20:00,RTD,2026-07-20 23:25:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,589.6,589.6,0,100,
2026-07-20 23:25:00,RTD,2026-07-20 23:30:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.17,589.17,0,100,
2026-07-20 23:05:00,RTD,2026-07-20 23:10:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,588.6,588.6,0,100,
2026-07-20 23:10:00,RTD,2026-07-20 23:15:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR1,01EHVNAG,230,588.59,588.59,0,100,
2026-07-20 23:15:00,RTD,2026-07-20 23:20:00,CONTINGENCY,SCHED_RUN,1EHVNGS_TR2,01EHVNAG,230,589.58,589.58,0,100,
EOF
