RUN_TIME,RESOURCE_NAME,START_TIME,END_TIME,PARAMETER_TYPE,STATUS,
4/28/2026,10AGUS1_U01,5/1/2026 8:00:00 AM,5/20/2026 11:59:00 PM,STATUS,OUT,
4/28/2026,10AGUS6_U01,4/10/2026 9:01:00 AM,5/20/2026 11:59:00 PM,STATUS,OUT,
4/28/2026,11MANFOR_G01,4/27/2026 12:01:00 AM,5/4/2026 11:59:00 PM,STATUS,OUT,
4/28/2026,11MINBU_G01,4/7/2026 7:00:00 AM,4/28/2026 11:59:00 PM,STATUS,OUT,
4/28/2026,12KEGGIN_G01,4/15/2024 3:05:00 PM,12/31/2026 11:59:00 PM,STATUS,OUT,
4/28/2026,14SIGHYDRO_G01,12/29/2025 6:00:00 PM,7/31/2026 11:59:00 PM,STATUS,OUT,
EOF
