RUN_TIME,RESOURCE_NAME,START_TIME,END_TIME,PARAMETER_TYPE,STATUS,
5/28/2026,10AGUS7_U02,5/22/2026 9:01:00 AM,6/4/2026 11:59:00 PM,STATUS,OUT,
5/28/2026,12KEGGIN_G01,4/15/2024 3:05:00 PM,12/31/2026 11:59:00 PM,STATUS,OUT,
5/28/2026,14SIGHYDRO_G01,12/29/2025 6:00:00 PM,7/31/2026 11:59:00 PM,STATUS,OUT,
EOF
