TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
7/23/2026 12:05:00 AM,LUZON,01BINGA_U02,G,9590,
7/23/2026 12:05:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:10:00 AM,LUZON,01BINGA_U03,G,9580,
7/23/2026 12:10:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:15:00 AM,LUZON,01BINGA_U03,G,9580,
7/23/2026 12:15:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:20:00 AM,LUZON,01ANDA_G01,G,4908,
7/23/2026 12:20:00 AM,LUZON,01BINGA_U03,G,9580,
7/23/2026 12:20:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:20:00 AM,VISAYAS,08PEDC_U01,G,4510,
7/23/2026 12:20:00 AM,VISAYAS,08PEDC_U02,G,4510,
7/23/2026 12:25:00 AM,LUZON,01ANDA_G01,G,4908,
7/23/2026 12:25:00 AM,LUZON,01BINGA_U03,G,9580,
7/23/2026 12:25:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:30:00 AM,LUZON,01ANDA_G01,G,4908,
7/23/2026 12:30:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:30:00 AM,VISAYAS,05TPC_G02,G,4240,
7/23/2026 12:30:00 AM,VISAYAS,08PEDC_U03,G,4120,
7/23/2026 12:35:00 AM,LUZON,01ANDA_G01,G,4908,
7/23/2026 12:35:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:35:00 AM,VISAYAS,05CEDC_U01,G,4160,
7/23/2026 12:35:00 AM,VISAYAS,05CEDC_U02,G,4160,
7/23/2026 12:35:00 AM,VISAYAS,05CEDC_U03,G,4160,
7/23/2026 12:35:00 AM,VISAYAS,05TPC_G02,G,4240,
7/23/2026 12:40:00 AM,LUZON,01ANDA_G01,G,4908,
7/23/2026 12:40:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:40:00 AM,VISAYAS,08PEDC_U03,G,4120,
7/23/2026 12:45:00 AM,LUZON,01ANDA_G01,G,4908,
7/23/2026 12:45:00 AM,LUZON,01BINGA_U04,G,9570,
7/23/2026 12:45:00 AM,VISAYAS,08PEDC_U03,G,4120,
7/23/2026 9:15:00 PM,LUZON,01AMBUK_U01,G,15000,
7/23/2026 9:20:00 PM,LUZON,01AMBUK_U01,G,15000,
7/23/2026 9:20:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 9:25:00 PM,LUZON,01AMBUK_U01,G,15000,
7/23/2026 9:25:00 PM,LUZON,01BINGA_U01,G,9600,
7/23/2026 9:25:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 9:30:00 PM,LUZON,03ILIJAN_G02,G,11000,
7/23/2026 9:35:00 PM,LUZON,01BINGA_U01,G,9600,
7/23/2026 9:35:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 9:40:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 9:45:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 9:50:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 9:55:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 11:40:00 PM,LUZON,01AMBUK_U01,G,15000,
7/23/2026 11:40:00 PM,LUZON,01AMBUK_U02,G,14990,
7/23/2026 11:40:00 PM,LUZON,01AMBUK_U03,G,14980,
7/23/2026 11:40:00 PM,LUZON,01ANDA_G01,G,4908,
7/23/2026 11:40:00 PM,LUZON,01BINGA_U01,G,9600,
7/23/2026 11:40:00 PM,LUZON,01BINGA_U02,G,9590,
7/23/2026 11:40:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 11:40:00 PM,LUZON,01BINGA_U04,G,14985,
7/23/2026 11:40:00 PM,LUZON,01CALIBUNK_G01,G,32000,
7/23/2026 11:40:00 PM,LUZON,01GAMU_BAT,G,32000,
7/23/2026 11:40:00 PM,LUZON,01MAGAT_BAT,G,32000,
7/23/2026 11:40:00 PM,LUZON,01MAGAT_U01,G,15000,
7/23/2026 11:40:00 PM,LUZON,01MAGAT_U02,G,14995,
7/23/2026 11:40:00 PM,LUZON,01MAGAT_U03,G,14990,
7/23/2026 11:40:00 PM,LUZON,01MAGAT_U04,G,14985,
7/23/2026 11:40:00 PM,LUZON,01SNMAN_BAT,G,32000,
7/23/2026 11:40:00 PM,LUZON,01T_ASIA_G01,G,32000,
7/23/2026 11:40:00 PM,LUZON,02TMOBIL_G01,G,32000,
7/23/2026 11:40:00 PM,LUZON,02TMOBIL_G03,G,32000,
7/23/2026 11:40:00 PM,VISAYAS,08PEDC_U03,G,4120,
7/23/2026 11:45:00 PM,LUZON,01AMBUK_U01,G,15000,
7/23/2026 11:45:00 PM,LUZON,01AMBUK_U02,G,14990,
7/23/2026 11:45:00 PM,LUZON,01AMBUK_U03,G,14980,
7/23/2026 11:45:00 PM,LUZON,01ANDA_G01,G,4908,
7/23/2026 11:45:00 PM,LUZON,01BINGA_U01,G,9600,
7/23/2026 11:45:00 PM,LUZON,01BINGA_U02,G,9590,
7/23/2026 11:45:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 11:45:00 PM,LUZON,01BINGA_U04,G,14985,
7/23/2026 11:45:00 PM,LUZON,01CALIBUNK_G01,G,32000,
7/23/2026 11:45:00 PM,LUZON,01GAMU_BAT,G,32000,
7/23/2026 11:45:00 PM,LUZON,01MAGAT_BAT,G,32000,
7/23/2026 11:45:00 PM,LUZON,01MAGAT_U01,G,15000,
7/23/2026 11:45:00 PM,LUZON,01MAGAT_U02,G,14995,
7/23/2026 11:45:00 PM,LUZON,01MAGAT_U03,G,14990,
7/23/2026 11:45:00 PM,LUZON,01MAGAT_U04,G,14985,
7/23/2026 11:45:00 PM,LUZON,01SNMAN_BAT,G,32000,
7/23/2026 11:45:00 PM,LUZON,01T_ASIA_G01,G,32000,
7/23/2026 11:45:00 PM,LUZON,02TMOBIL_G01,G,32000,
7/23/2026 11:45:00 PM,LUZON,02TMOBIL_G03,G,32000,
7/23/2026 11:45:00 PM,VISAYAS,08PEDC_U03,G,4120,
7/23/2026 11:50:00 PM,LUZON,01AMBUK_U01,G,15000,
7/23/2026 11:50:00 PM,LUZON,01BINGA_U01,G,9600,
7/23/2026 11:50:00 PM,LUZON,01BINGA_U02,G,9590,
7/23/2026 11:50:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 11:50:00 PM,LUZON,01BINGA_U04,G,14985,
7/23/2026 11:50:00 PM,LUZON,01CALIBUNK_G01,G,32000,
7/23/2026 11:50:00 PM,LUZON,01GAMU_BAT,G,32000,
7/23/2026 11:50:00 PM,LUZON,01MAGAT_BAT,G,32000,
7/23/2026 11:50:00 PM,LUZON,01MAGAT_U01,G,15000,
7/23/2026 11:50:00 PM,LUZON,01MAGAT_U04,G,14985,
7/23/2026 11:50:00 PM,LUZON,01SNMAN_BAT,G,32000,
7/23/2026 11:50:00 PM,LUZON,01T_ASIA_G01,G,32000,
7/23/2026 11:50:00 PM,LUZON,02TMOBIL_G01,G,32000,
7/23/2026 11:50:00 PM,LUZON,02TMOBIL_G03,G,32000,
7/23/2026 11:50:00 PM,LUZON,03STA-RI_G01,G,6689.40,
7/23/2026 11:50:00 PM,LUZON,03STA-RI_G02,G,6689.40,
7/23/2026 11:50:00 PM,LUZON,03STA-RI_G03,G,6689.40,
7/23/2026 11:50:00 PM,LUZON,03STA-RI_G04,G,6689.40,
7/23/2026 11:50:00 PM,VISAYAS,05TPC_G02,G,8770,
7/23/2026 11:55:00 PM,LUZON,01ANDA_G01,G,32000,
7/23/2026 11:55:00 PM,LUZON,01BINGA_U03,G,9580,
7/23/2026 11:55:00 PM,LUZON,01CALIBUNK_G01,G,32000,
7/23/2026 11:55:00 PM,LUZON,03STA-RI_G02,G,6689.40,
7/23/2026 11:55:00 PM,LUZON,03STA-RI_G03,G,6689.40,
7/23/2026 11:55:00 PM,LUZON,03STA-RI_G04,G,6689.40,
7/23/2026 11:55:00 PM,LUZON,03STA-RI_G05,G,6529.90,
7/23/2026 11:55:00 PM,LUZON,03STA-RI_G06,G,6529.90,
7/24/2026,LUZON,01AMBUK_U02,G,101,
7/24/2026,LUZON,01AMBUK_U03,G,101,
7/24/2026,LUZON,01ANDA_G01,G,32000,
7/24/2026,LUZON,01APEC_G01,G,3330,
7/24/2026,LUZON,01BINGA_U01,G,87.50,
7/24/2026,LUZON,01BINGA_U02,G,87.50,
7/24/2026,LUZON,01BINGA_U03,G,87.50,
7/24/2026,LUZON,01CALIBUNK_G01,G,32000,
7/24/2026,LUZON,01PNTBNG_U02,G,500,
7/24/2026,LUZON,03SNGAB_G01,G,4953.46,
7/24/2026,MINDANAO,10GNPK_U01,G,3299,
7/24/2026,MINDANAO,10GNPK_U02,G,3299,
7/24/2026,MINDANAO,10GNPK_U03,G,3299,
