TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
5/23/2026 12:05:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:05:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:05:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:05:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:05:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:10:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:10:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:10:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:10:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:10:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:10:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:15:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:15:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:15:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:15:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:15:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:15:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:20:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:20:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:20:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:20:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:20:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:20:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:20:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:20:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:25:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:25:00 AM,LUZON,01BAUANG_GS1,G,32000,
5/23/2026 12:25:00 AM,LUZON,01BAUANG_GS2,G,32000,
5/23/2026 12:25:00 AM,LUZON,01BAUANG_GS3,G,32000,
5/23/2026 12:25:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:25:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:25:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:25:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:25:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:25:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:25:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:30:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:30:00 AM,LUZON,01BAUANG_GS1,G,32000,
5/23/2026 12:30:00 AM,LUZON,01BAUANG_GS2,G,32000,
5/23/2026 12:30:00 AM,LUZON,01BAUANG_GS3,G,32000,
5/23/2026 12:30:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:30:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:30:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:30:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:30:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:30:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:35:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:35:00 AM,LUZON,01BAUANG_GS1,G,32000,
5/23/2026 12:35:00 AM,LUZON,01BAUANG_GS2,G,32000,
5/23/2026 12:35:00 AM,LUZON,01BAUANG_GS3,G,32000,
5/23/2026 12:35:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:35:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:35:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:35:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:35:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:35:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:40:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:40:00 AM,LUZON,01BAUANG_GS2,G,32000,
5/23/2026 12:40:00 AM,LUZON,01BAUANG_GS3,G,32000,
5/23/2026 12:40:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:40:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:40:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:40:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:40:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:40:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:45:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:45:00 AM,LUZON,01BAUANG_GS2,G,32000,
5/23/2026 12:45:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:45:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:45:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:45:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:45:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:45:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:45:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:50:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:50:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:50:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:50:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:50:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:50:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:50:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:50:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 12:55:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 12:55:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 12:55:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 12:55:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 12:55:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 12:55:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 12:55:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 12:55:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:00:00 AM,LUZON,01AMBUK_U02,G,31895,
5/23/2026 1:00:00 AM,LUZON,01BINGA_U02,G,31895,
5/23/2026 1:00:00 AM,LUZON,01BINGA_U03,G,31890,
5/23/2026 1:00:00 AM,LUZON,01CIP2_G01,G,32000,
5/23/2026 1:00:00 AM,LUZON,01CNCEP_BAT,G,32000,
5/23/2026 1:00:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:00:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 1:00:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:05:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:05:00 AM,LUZON,01MAGAT_U02,G,31895,
5/23/2026 1:05:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:05:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:05:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:10:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:10:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:10:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:10:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:15:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:15:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:15:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:15:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:20:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:20:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:20:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:20:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:25:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:25:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:25:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:25:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:30:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:30:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:30:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:30:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:35:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:35:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:35:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:35:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:40:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:40:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:40:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:40:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:45:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:45:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:45:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:45:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:50:00 AM,LUZON,01ANDA_G01,G,4908,
5/23/2026 1:50:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:50:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:50:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:50:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:55:00 AM,LUZON,01ANDA_G01,G,4908,
5/23/2026 1:55:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 1:55:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 1:55:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 1:55:00 AM,LUZON,01MARVEL_G02,G,4501,
5/23/2026 1:55:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 1:55:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/23/2026 1:55:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/23/2026 2:00:00 AM,LUZON,01ANDA_G01,G,4908,
5/23/2026 2:00:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 2:00:00 AM,LUZON,01MAGAT_U02,G,31895,
5/23/2026 2:00:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 2:00:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 2:00:00 AM,LUZON,01MARVEL_G02,G,4501,
5/23/2026 2:00:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 2:00:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/23/2026 2:00:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/23/2026 2:05:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 2:05:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 2:05:00 AM,LUZON,01MAGAT_U03,G,31890,
5/23/2026 2:05:00 AM,LUZON,03STA-RI_G05,G,5715.10,
5/23/2026 2:10:00 AM,LUZON,01ANDA_G01,G,4908,
5/23/2026 2:10:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 2:10:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 2:10:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 2:10:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/23/2026 2:10:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/23/2026 2:15:00 AM,LUZON,01ANDA_G01,G,4908,
5/23/2026 2:15:00 AM,LUZON,01GAMU_BAT,G,32000,
5/23/2026 2:15:00 AM,LUZON,01MAGAT_BAT,G,32000,
5/23/2026 2:15:00 AM,LUZON,01MAGAT_U04,G,31885,
5/23/2026 2:15:00 AM,LUZON,01MARVEL_G02,G,4501,
5/23/2026 2:15:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/23/2026 2:15:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/23/2026 2:15:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/23/2026 2:20:00 AM,LUZON,01ANDA_G01,G,4908,
