TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
5/22/2026 12:05:00 AM,LUZON,01BAUANG_GS2,G,13144.99,
5/22/2026 12:05:00 AM,LUZON,01BAUANG_GS3,G,14394.99,
5/22/2026 12:05:00 AM,LUZON,01CIP2_G01,G,10915.35,
5/22/2026 12:05:00 AM,LUZON,01MAGAT_U03,G,14990,
5/22/2026 12:10:00 AM,LUZON,01AMBUK_U02,G,14995,
5/22/2026 12:10:00 AM,LUZON,01BAUANG_GS2,G,13144.99,
5/22/2026 12:10:00 AM,LUZON,01BAUANG_GS3,G,14394.99,
5/22/2026 12:10:00 AM,LUZON,01BINGA_U03,G,14990,
5/22/2026 12:10:00 AM,LUZON,01CIP2_G01,G,10915.35,
5/22/2026 12:10:00 AM,LUZON,01GAMU_BAT,G,32000,
5/22/2026 12:10:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
5/22/2026 12:10:00 AM,LUZON,01MAGAT_U03,G,31880,
5/22/2026 12:10:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/22/2026 12:15:00 AM,LUZON,01BAUANG_GS2,G,13144.99,
5/22/2026 12:15:00 AM,LUZON,01BAUANG_GS3,G,14394.99,
5/22/2026 12:15:00 AM,LUZON,01BINGA_U02,G,14995,
5/22/2026 12:15:00 AM,LUZON,01BINGA_U03,G,14990,
5/22/2026 12:15:00 AM,LUZON,01CIP2_G01,G,10915.35,
5/22/2026 12:15:00 AM,LUZON,01GAMU_BAT,G,32000,
5/22/2026 12:15:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
5/22/2026 12:15:00 AM,LUZON,01MAGAT_U03,G,31880,
5/22/2026 12:15:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/22/2026 12:20:00 AM,LUZON,01BAUANG_GS2,G,13144.99,
5/22/2026 12:20:00 AM,LUZON,01BAUANG_GS3,G,14394.99,
5/22/2026 12:20:00 AM,LUZON,01BINGA_U02,G,14995,
5/22/2026 12:20:00 AM,LUZON,01BINGA_U03,G,14990,
5/22/2026 12:20:00 AM,LUZON,01GAMU_BAT,G,32000,
5/22/2026 12:20:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
5/22/2026 12:20:00 AM,LUZON,01MAGAT_U03,G,31880,
5/22/2026 12:20:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/22/2026 12:20:00 AM,VISAYAS,05CARMENDPP_U01,G,19918.20,
5/22/2026 12:20:00 AM,VISAYAS,05CARMENDPP_U03,G,19918.20,
5/22/2026 12:20:00 AM,VISAYAS,05CEDC_U01,G,8280,
5/22/2026 12:20:00 AM,VISAYAS,07BDPP_U04,G,21000,
5/22/2026 12:20:00 AM,VISAYAS,08NABASDPP_U01,G,18378,
5/22/2026 12:20:00 AM,VISAYAS,08NABASDPP_U02,G,18378,
5/22/2026 12:20:00 AM,VISAYAS,08PDPP1_U03,G,18531.20,
5/22/2026 12:20:00 AM,VISAYAS,08PEDC_U01,G,9090,
5/22/2026 12:20:00 AM,VISAYAS,08STBPB1_U01,G,21917.20,
5/22/2026 12:20:00 AM,VISAYAS,08STBPB1_U02,G,21917.20,
5/22/2026 12:20:00 AM,VISAYAS,08STBPB1_U03,G,21917.20,
5/22/2026 12:20:00 AM,VISAYAS,08STBPB1_U04,G,21917.20,
5/22/2026 12:25:00 AM,LUZON,01BAUANG_GS2,G,13144.99,
5/22/2026 12:25:00 AM,LUZON,01BAUANG_GS3,G,14394.99,
5/22/2026 12:25:00 AM,LUZON,01BINGA_U03,G,14990,
5/22/2026 12:25:00 AM,LUZON,01GAMU_BAT,G,32000,
5/22/2026 12:25:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
5/22/2026 12:25:00 AM,LUZON,01MAGAT_U03,G,31880,
5/22/2026 12:25:00 AM,LUZON,01SNMAN_BAT,G,32000,
