TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U02,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U03,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U05,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U06,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U07,G,31500,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U08,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U09,G,31360,
6/19/2026 5:00:00 PM,MINDANAO,09WMPC_U10,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,10IDP1_U02,G,31500,
6/19/2026 5:00:00 PM,MINDANAO,10IDP1_U03,G,31160,
6/19/2026 5:00:00 PM,MINDANAO,10IDP1_U04,G,31800,
6/19/2026 5:00:00 PM,MINDANAO,10IDP1_U06,G,31700,
6/19/2026 5:00:00 PM,MINDANAO,10IDP1_U07,G,31200,
6/19/2026 5:00:00 PM,MINDANAO,10IDP1_U08,G,31300,
6/19/2026 5:00:00 PM,MINDANAO,10IDP2_U03,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,10MEGC_G01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,11JASA_BAT,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,11NBPC_G01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,11PACERM_G01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,11VILLA_BAT,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,12PKSFRA_U01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,12TM2_U01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,12TM2_U02,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,13MACO_BAT,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,13MALITA_BAT,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,13MATIBNK_G01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,13MPCDIG_G01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,13TM1_U01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,13TM1_U02,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,14PKPSOC_G01,G,32000,
6/19/2026 5:00:00 PM,MINDANAO,14SUPKOR_G01,G,32000,
6/19/2026 9:05:00 PM,LUZON,01CNCEP_BAT,G,32000,
6/19/2026 9:05:00 PM,LUZON,01GAMU_BAT,G,32000,
6/19/2026 9:05:00 PM,LUZON,01MAGAT_BAT,G,32000,
6/19/2026 9:05:00 PM,LUZON,01SNMAN_BAT,G,32000,
6/19/2026 9:05:00 PM,MINDANAO,09WMPC_U01,G,18000,
6/19/2026 9:05:00 PM,MINDANAO,10IDP1_U02,G,24500,
6/19/2026 9:05:00 PM,MINDANAO,10IDP1_U03,G,24100,
6/19/2026 9:05:00 PM,MINDANAO,10IDP1_U04,G,24800,
6/19/2026 9:05:00 PM,MINDANAO,10IDP1_U06,G,24700,
6/19/2026 9:05:00 PM,MINDANAO,10IDP1_U07,G,24200,
6/19/2026 9:05:00 PM,MINDANAO,10IDP1_U08,G,24300,
6/19/2026 9:05:00 PM,MINDANAO,11KEGMAR_G01,G,20000,
6/19/2026 9:05:00 PM,MINDANAO,11NBPC_G01,G,20000,
6/19/2026 9:05:00 PM,MINDANAO,12KEGTAN_G01,G,32000,
6/19/2026 9:05:00 PM,MINDANAO,12PKSFRA_U01,G,32000,
6/19/2026 9:05:00 PM,MINDANAO,14PKPSOC_G01,G,32000,
6/19/2026 9:05:00 PM,MINDANAO,14SUPKOR_G01,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,04CLBYBNK_G01,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,04IASMOD_G04,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,04IASMOD_G05,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,04IASMOD_G06,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,04ORMOC_BAT,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,04TONGO_BAT,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CARMENDPP_U01,G,20677.70,
6/19/2026 9:05:00 PM,VISAYAS,05CARMENDPP_U02,G,20677.70,
6/19/2026 9:05:00 PM,VISAYAS,05CARMENDPP_U03,G,20677.70,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U01,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U03,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U04,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U05,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U06,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U07,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U08,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05CPPC_U10,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05EAUC_U02,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05EAUC_U03,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05EAUC_U04,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,05TOLEDO_BAT,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,06KABAN_BAT,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,06SONEG_BAT,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,07BDPP_U01,G,26502.40,
6/19/2026 9:05:00 PM,VISAYAS,07BDPP_U02,G,26402.40,
6/19/2026 9:05:00 PM,VISAYAS,07BDPP_U03,G,26302.40,
6/19/2026 9:05:00 PM,VISAYAS,07BIDPP_G01,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,07TPLPB4_U01,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,07TPLPB4_U02,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,07UBAY_BAT,G,32000,
6/19/2026 9:05:00 PM,VISAYAS,08NABASDPP_U01,G,20316.10,
6/19/2026 9:05:00 PM,VISAYAS,08NABASDPP_U02,G,20316.10,
6/19/2026 9:05:00 PM,VISAYAS,08STBPB1_U04,G,21917.20,
6/19/2026 10:25:00 PM,LUZON,01CNCEP_BAT,G,32000,
6/19/2026 10:25:00 PM,LUZON,01GAMU_BAT,G,32000,
6/19/2026 10:25:00 PM,LUZON,01MAGAT_BAT,G,32000,
6/19/2026 10:25:00 PM,LUZON,01MAGAT_U03,G,31880,
6/19/2026 10:25:00 PM,LUZON,01MAGAT_U04,G,31870,
6/19/2026 10:25:00 PM,LUZON,01SNMAN_BAT,G,32000,
6/19/2026 10:25:00 PM,MINDANAO,09WMPC_U04,G,18200,
6/19/2026 10:25:00 PM,MINDANAO,14SUPKOR_G01,G,20000,
6/19/2026 10:25:00 PM,VISAYAS,05CARMENDPP_U01,G,20677.70,
6/19/2026 10:25:00 PM,VISAYAS,05CARMENDPP_U02,G,20677.70,
6/19/2026 10:25:00 PM,VISAYAS,05CARMENDPP_U03,G,20677.70,
6/19/2026 10:25:00 PM,VISAYAS,05CPPC_U06,G,32000,
6/19/2026 10:25:00 PM,VISAYAS,06KABAN_BAT,G,32000,
