TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
5/24/2026 12:15:00 AM,LUZON,01MAGAT_U02,G,6908,
5/24/2026 12:15:00 AM,LUZON,01MAGAT_U03,G,14990,
5/24/2026 12:15:00 AM,LUZON,01MAGAT_U04,G,6888,
5/24/2026 12:35:00 AM,LUZON,01ANDA_G01,G,4908,
5/24/2026 12:35:00 AM,LUZON,01MAGAT_U02,G,6908,
5/24/2026 12:35:00 AM,LUZON,01MAGAT_U04,G,6888,
5/24/2026 12:35:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/24/2026 12:35:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/24/2026 12:45:00 AM,LUZON,01ANDA_G01,G,4908,
5/24/2026 12:45:00 AM,LUZON,01MAGAT_U02,G,6908,
5/24/2026 12:45:00 AM,LUZON,01MAGAT_U04,G,6888,
5/24/2026 12:45:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/24/2026 12:45:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/24/2026 1:00:00 AM,LUZON,01MAGAT_U04,G,6888,
5/24/2026 1:00:00 AM,VISAYAS,05CEDC_U01,G,3790,
5/24/2026 1:00:00 AM,VISAYAS,08PEDC_U01,G,4570,
5/24/2026 1:00:00 AM,VISAYAS,08PEDC_U02,G,4570,
5/24/2026 8:05:00 PM,LUZON,01CIP2_G01,G,13015.35,
5/24/2026 8:05:00 PM,LUZON,01MAGAT_U02,G,14995,
5/24/2026 8:05:00 PM,LUZON,01MAGAT_U03,G,14990,
5/24/2026 8:05:00 PM,MINDANAO,09WMPC_U09,G,13580,
5/24/2026 8:05:00 PM,VISAYAS,08NABASDPP_U01,G,19086.10,
5/24/2026 8:05:00 PM,VISAYAS,08NABASDPP_U02,G,19086.10,
5/24/2026 8:05:00 PM,VISAYAS,08STBPB1_U02,G,21917.20,
5/24/2026 8:05:00 PM,VISAYAS,08STBPB1_U04,G,21917.20,
5/24/2026 8:10:00 PM,LUZON,01AMBUK_U01,G,15000,
5/24/2026 8:10:00 PM,LUZON,01MAGAT_U02,G,14995,
5/24/2026 8:10:00 PM,LUZON,01MAGAT_U03,G,14990,
5/24/2026 8:10:00 PM,MINDANAO,09WMPC_U09,G,13580,
5/24/2026 8:10:00 PM,MINDANAO,12TM2_U01,G,10000,
5/24/2026 8:10:00 PM,MINDANAO,13TM1_U01,G,12000,
5/24/2026 8:10:00 PM,VISAYAS,08NABASDPP_U01,G,19086.10,
5/24/2026 8:10:00 PM,VISAYAS,08NABASDPP_U02,G,19086.10,
5/24/2026 8:10:00 PM,VISAYAS,08PEDC_U01,G,8990,
5/24/2026 8:10:00 PM,VISAYAS,08PEDC_U02,G,9000,
5/24/2026 8:10:00 PM,VISAYAS,08STBPB1_U02,G,21917.20,
5/24/2026 8:10:00 PM,VISAYAS,08STBPB1_U03,G,21917.20,
5/24/2026 8:10:00 PM,VISAYAS,08STBPB1_U04,G,21917.20,
5/24/2026 8:15:00 PM,LUZON,01AMBUK_U01,G,15000,
5/24/2026 8:15:00 PM,LUZON,01CIP2_G01,G,13015.35,
5/24/2026 8:15:00 PM,LUZON,01MAGAT_U02,G,14995,
5/24/2026 8:15:00 PM,LUZON,01MAGAT_U03,G,14990,
5/24/2026 8:15:00 PM,MINDANAO,09WMPC_U09,G,13580,
