TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
6/30/2026 12:05:00 AM,LUZON,01ANDA_G01,G,4908,
6/30/2026 12:05:00 AM,LUZON,01MAGAT_U04,G,11375,
6/30/2026 12:05:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 12:05:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 12:05:00 AM,VISAYAS,08PEDC_U01,G,4540,
6/30/2026 8:50:00 AM,LUZON,01MAGAT_U04,G,14985,
6/30/2026 8:55:00 AM,LUZON,01MAGAT_U04,G,14985,
6/30/2026 9:00:00 AM,LUZON,01MAGAT_U04,G,14985,
6/30/2026 9:25:00 AM,LUZON,01AMBUK_U02,G,14995,
6/30/2026 9:25:00 AM,LUZON,01AMBUK_U03,G,14990,
6/30/2026 9:25:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:25:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 9:30:00 AM,LUZON,01AMBUK_U02,G,14995,
6/30/2026 9:30:00 AM,LUZON,01AMBUK_U03,G,14990,
6/30/2026 9:30:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:30:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 9:35:00 AM,LUZON,01AMBUK_U02,G,14995,
6/30/2026 9:35:00 AM,LUZON,01AMBUK_U03,G,14990,
6/30/2026 9:35:00 AM,LUZON,01BINGA_U03,G,14990,
6/30/2026 9:35:00 AM,LUZON,01BINGA_U04,G,14985,
6/30/2026 9:35:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 9:35:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 9:35:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 9:35:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:35:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 9:40:00 AM,LUZON,01AMBUK_U02,G,14995,
6/30/2026 9:40:00 AM,LUZON,01AMBUK_U03,G,14990,
6/30/2026 9:40:00 AM,LUZON,01BINGA_U02,G,14995,
6/30/2026 9:40:00 AM,LUZON,01BINGA_U03,G,14990,
6/30/2026 9:40:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:40:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 9:45:00 AM,LUZON,01AMBUK_U02,G,14995,
6/30/2026 9:45:00 AM,LUZON,01AMBUK_U03,G,14990,
6/30/2026 9:45:00 AM,LUZON,01BINGA_U02,G,14995,
6/30/2026 9:45:00 AM,LUZON,01BINGA_U03,G,14990,
6/30/2026 9:45:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:45:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 9:50:00 AM,LUZON,01BINGA_U01,G,15000,
6/30/2026 9:50:00 AM,LUZON,01BINGA_U02,G,14995,
6/30/2026 9:50:00 AM,LUZON,01BINGA_U03,G,14990,
6/30/2026 9:50:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 9:50:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 9:50:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 9:50:00 AM,LUZON,01MAGAT_U04,G,31885,
6/30/2026 9:50:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:50:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 9:55:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 9:55:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 9:55:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 9:55:00 AM,LUZON,01MAGAT_U03,G,31890,
6/30/2026 9:55:00 AM,LUZON,01MAGAT_U04,G,31885,
6/30/2026 9:55:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 9:55:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 10:00:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 10:00:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 10:00:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 10:00:00 AM,LUZON,01MAGAT_U03,G,31890,
6/30/2026 10:00:00 AM,LUZON,01MAGAT_U04,G,31885,
6/30/2026 10:00:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 10:00:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 10:05:00 AM,LUZON,01AMBUK_U03,G,31875,
6/30/2026 10:05:00 AM,LUZON,01BINGA_U01,G,31870,
6/30/2026 10:05:00 AM,LUZON,01BINGA_U03,G,14980,
6/30/2026 10:05:00 AM,LUZON,01BINGA_U04,G,31855,
6/30/2026 10:05:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 10:05:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 10:05:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 10:05:00 AM,LUZON,01MAGAT_U01,G,31900,
6/30/2026 10:05:00 AM,LUZON,01MAGAT_U04,G,11375,
6/30/2026 10:05:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 10:05:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 10:10:00 AM,LUZON,01AMBUK_U03,G,31875,
6/30/2026 10:10:00 AM,LUZON,01BINGA_U01,G,31870,
6/30/2026 10:10:00 AM,LUZON,01BINGA_U03,G,14980,
6/30/2026 10:10:00 AM,LUZON,01BINGA_U04,G,31855,
6/30/2026 10:10:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 10:10:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 10:10:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 10:10:00 AM,LUZON,01MAGAT_U01,G,31900,
6/30/2026 10:10:00 AM,LUZON,01MAGAT_U04,G,11375,
6/30/2026 10:10:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 10:10:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 10:15:00 AM,LUZON,01AMBUK_U03,G,31875,
6/30/2026 10:15:00 AM,LUZON,01BINGA_U01,G,31870,
6/30/2026 10:15:00 AM,LUZON,01BINGA_U02,G,14990,
6/30/2026 10:15:00 AM,LUZON,01BINGA_U03,G,14980,
6/30/2026 10:15:00 AM,LUZON,01BINGA_U04,G,31855,
6/30/2026 10:15:00 AM,LUZON,01GAMU_BAT,G,32000,
6/30/2026 10:15:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/30/2026 10:15:00 AM,LUZON,01MAGAT_BAT,G,32000,
6/30/2026 10:15:00 AM,LUZON,01MAGAT_U01,G,31900,
6/30/2026 10:15:00 AM,LUZON,01MAGAT_U04,G,11375,
6/30/2026 10:15:00 AM,LUZON,03EERI_G02,G,15000,
6/30/2026 10:15:00 AM,LUZON,03EERI_G03,G,15000,
6/30/2026 10:20:00 AM,LUZON,01AMBUK_U03,G,31875,
6/30/2026 10:20:00 AM,LUZON,01BINGA_U01,G,31870,
6/30/2026 10:20:00 AM,LUZON,01BINGA_U02,G,14990,
6/30/2026 10:20:00 AM,LUZON,01BINGA_U03,G,14980,
6/30/2026 10:20:00 AM,LUZON,01BINGA_U04,G,31855,
