TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
6/1/2026 9:05:00 PM,VISAYAS,04CLBYBNK_G01,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,04IASMOD_G04,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,04IASMOD_G05,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,04IASMOD_G06,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,04ORMOC_BAT,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,04TONGO_BAT,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05CARMENDPP_U01,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05CARMENDPP_U02,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05CARMENDPP_U03,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05CPPC_U04,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05CPPC_U05,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05EAUC_U02,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05EAUC_U03,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,05EAUC_U04,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,06KABAN_BAT,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,06SONEG_BAT,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,07BIDPP_G01,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,07TPLPB4_U04,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,08NABASDPP_U01,G,32000,
6/1/2026 9:05:00 PM,VISAYAS,08NABASDPP_U02,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,04CLBYBNK_G01,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,04IASMOD_G04,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,04IASMOD_G06,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,04ORMOC_BAT,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,04TONGO_BAT,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05CARMENDPP_U01,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05CARMENDPP_U02,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05CARMENDPP_U03,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05CEDC_U01,G,8420,
6/1/2026 9:10:00 PM,VISAYAS,05CPPC_U04,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05CPPC_U05,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05EAUC_U02,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05EAUC_U03,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05EAUC_U04,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,05TPC_G02,G,8550,
6/1/2026 9:10:00 PM,VISAYAS,06KABAN_BAT,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,06SONEG_BAT,G,32000,
6/1/2026 9:10:00 PM,VISAYAS,07BIDPP_G01,G,32000,
