TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
5/28/2026 12:05:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 12:10:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 12:15:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 12:20:00 AM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 12:20:00 AM,LUZON,01MAGAT_U02,G,31875,
5/28/2026 12:20:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 12:25:00 AM,LUZON,01CIP2_G01,G,10463.17,
5/28/2026 12:25:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 12:25:00 AM,LUZON,03EERI_G01,G,10500,
5/28/2026 12:25:00 AM,LUZON,03EERI_G02,G,10500,
5/28/2026 12:25:00 AM,LUZON,03EERI_G03,G,10500,
5/28/2026 12:25:00 AM,VISAYAS,08PEDC_U01,G,9010,
5/28/2026 12:30:00 AM,LUZON,01CIP2_G01,G,10463.17,
5/28/2026 12:30:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 12:30:00 AM,VISAYAS,05CEDC_U03,G,8500,
5/28/2026 12:35:00 AM,LUZON,01CIP2_G01,G,10463.17,
5/28/2026 12:40:00 AM,LUZON,01CIP2_G01,G,10463.17,
5/28/2026 1:05:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 1:10:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
5/28/2026 1:10:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 1:15:00 AM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 1:20:00 AM,LUZON,03STA-RI_G02,G,6864.20,
5/28/2026 1:20:00 AM,LUZON,03STA-RI_G03,G,6864.20,
5/28/2026 1:20:00 AM,LUZON,03STA-RI_G04,G,6864.20,
5/28/2026 1:25:00 AM,LUZON,01MAGAT_U03,G,6863,
5/28/2026 1:25:00 AM,LUZON,03STA-RI_G02,G,6864.20,
5/28/2026 1:25:00 AM,LUZON,03STA-RI_G03,G,6864.20,
5/28/2026 1:25:00 AM,LUZON,03STA-RI_G04,G,6864.20,
5/28/2026 1:45:00 AM,LUZON,01MAGAT_U03,G,6863,
5/28/2026 4:55:00 PM,LUZON,01CIP2_G01,G,32000,
5/28/2026 4:55:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 4:55:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 4:55:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:00:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 5:00:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:00:00 PM,LUZON,01MAGAT_U02,G,31895,
5/28/2026 5:00:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:05:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 5:05:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:05:00 PM,LUZON,01MAGAT_U02,G,31895,
5/28/2026 5:05:00 PM,LUZON,01MAGAT_U03,G,31890,
5/28/2026 5:05:00 PM,LUZON,01MAGAT_U04,G,31885,
5/28/2026 5:05:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:10:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:10:00 PM,LUZON,01MAGAT_U02,G,31895,
5/28/2026 5:10:00 PM,LUZON,01MAGAT_U03,G,31890,
5/28/2026 5:10:00 PM,LUZON,01MAGAT_U04,G,31885,
5/28/2026 5:10:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:15:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 5:15:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:15:00 PM,LUZON,01MAGAT_U02,G,31895,
5/28/2026 5:15:00 PM,LUZON,01MAGAT_U03,G,31890,
5/28/2026 5:15:00 PM,LUZON,01MAGAT_U04,G,31885,
5/28/2026 5:15:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:20:00 PM,LUZON,01BINGA_U02,G,31895,
5/28/2026 5:20:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 5:20:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:20:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:25:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 5:25:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:25:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:30:00 PM,LUZON,01BINGA_U02,G,31895,
5/28/2026 5:30:00 PM,LUZON,01GAMU_BAT,G,32000,
5/28/2026 5:30:00 PM,LUZON,01MAGAT_BAT,G,32000,
5/28/2026 5:30:00 PM,LUZON,01SNMAN_BAT,G,32000,
5/28/2026 5:35:00 PM,LUZON,01BINGA_U02,G,31895,
