TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
6/25/2026 12:05:00 AM,LUZON,01AMBUK_U02,G,14995,
6/25/2026 12:05:00 AM,LUZON,01AMBUK_U03,G,14990,
6/25/2026 12:05:00 AM,LUZON,01BINGA_U02,G,14995,
6/25/2026 12:05:00 AM,LUZON,01BINGA_U03,G,14990,
6/25/2026 12:05:00 AM,LUZON,01BINGA_U04,G,14985,
6/25/2026 12:05:00 AM,LUZON,01MAGAT_U02,G,14995,
6/25/2026 12:05:00 AM,LUZON,01MAGAT_U03,G,9452,
6/25/2026 12:05:00 AM,LUZON,01MAGAT_U04,G,14985,
6/25/2026 12:05:00 AM,VISAYAS,05CEDC_U01,G,3860,
6/25/2026 12:05:00 AM,VISAYAS,05CEDC_U02,G,3860,
6/25/2026 12:05:00 AM,VISAYAS,08PEDC_U02,G,4340,
6/25/2026 12:10:00 AM,LUZON,01AMBUK_U02,G,14995,
6/25/2026 12:10:00 AM,LUZON,01AMBUK_U03,G,14990,
6/25/2026 12:10:00 AM,LUZON,01BINGA_U02,G,14995,
6/25/2026 12:10:00 AM,LUZON,01MAGAT_U02,G,14995,
6/25/2026 12:10:00 AM,LUZON,01MAGAT_U03,G,9452,
6/25/2026 12:10:00 AM,LUZON,01MAGAT_U04,G,14985,
6/25/2026 12:10:00 AM,VISAYAS,05CEDC_U01,G,3860,
6/25/2026 12:10:00 AM,VISAYAS,05CEDC_U02,G,3860,
6/25/2026 12:10:00 AM,VISAYAS,08PEDC_U02,G,4340,
6/25/2026 12:15:00 AM,LUZON,01AMBUK_U02,G,14995,
6/25/2026 12:15:00 AM,LUZON,01AMBUK_U03,G,14990,
6/25/2026 12:15:00 AM,LUZON,01BINGA_U02,G,14995,
6/25/2026 12:15:00 AM,LUZON,01MAGAT_U02,G,14995,
6/25/2026 12:15:00 AM,LUZON,01MAGAT_U03,G,9452,
6/25/2026 12:15:00 AM,LUZON,01MAGAT_U04,G,14985,
6/25/2026 12:15:00 AM,VISAYAS,08PEDC_U02,G,4340,
6/25/2026 12:20:00 AM,LUZON,01AMBUK_U02,G,14995,
6/25/2026 12:20:00 AM,LUZON,01AMBUK_U03,G,14990,
6/25/2026 12:20:00 AM,LUZON,01BINGA_U02,G,14995,
6/25/2026 12:20:00 AM,LUZON,01BINGA_U03,G,14990,
6/25/2026 12:20:00 AM,LUZON,01BINGA_U04,G,14985,
6/25/2026 12:20:00 AM,LUZON,01MAGAT_U02,G,14995,
6/25/2026 12:20:00 AM,LUZON,01MAGAT_U03,G,9452,
6/25/2026 12:20:00 AM,MINDANAO,09WMPC_U09,G,16750,
6/25/2026 12:20:00 AM,MINDANAO,10GNPK_U01,G,5000,
6/25/2026 12:20:00 AM,MINDANAO,10GNPK_U02,G,5000,
6/25/2026 12:20:00 AM,MINDANAO,10GNPK_U03,G,5000,
6/25/2026 12:20:00 AM,MINDANAO,10GNPK_U04,G,5000,
6/25/2026 12:20:00 AM,VISAYAS,05CARMENDPP_U02,G,19966.10,
