TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,CLEARED_PRICE,
6/24/2026 7:10:00 AM,LUZON,01MAGAT_U01,G,15000,
6/24/2026 7:10:00 AM,LUZON,01MAGAT_U03,G,9309,
6/24/2026 7:10:00 AM,LUZON,01MAGAT_U04,G,9299,
6/24/2026 7:10:00 AM,LUZON,03EERI_G02,G,15000,
6/24/2026 7:10:00 AM,LUZON,03EERI_G03,G,15000,
6/24/2026 7:10:00 AM,MINDANAO,11FDC_U01,G,3770.70,
6/24/2026 7:10:00 AM,MINDANAO,11FDC_U02,G,3770.70,
6/24/2026 7:10:00 AM,MINDANAO,11FDC_U03,G,3770.70,
6/24/2026 7:10:00 AM,MINDANAO,11STEAG_U01,G,3504.10,
6/24/2026 7:10:00 AM,MINDANAO,11STEAG_U02,G,3504.10,
6/24/2026 7:10:00 AM,MINDANAO,14SARANG_U02,G,3850,
6/24/2026 7:15:00 AM,LUZON,01MAGAT_U01,G,15000,
6/24/2026 7:15:00 AM,LUZON,01MAGAT_U03,G,9309,
6/24/2026 7:15:00 AM,LUZON,01MAGAT_U04,G,9299,
6/24/2026 7:15:00 AM,LUZON,03EERI_G02,G,15000,
6/24/2026 7:15:00 AM,LUZON,03EERI_G03,G,15000,
6/24/2026 7:15:00 AM,MINDANAO,14SARANG_U02,G,3850,
6/24/2026 7:15:00 AM,VISAYAS,05CEDC_U01,G,3860,
6/24/2026 7:15:00 AM,VISAYAS,05CEDC_U02,G,3860,
6/24/2026 7:15:00 AM,VISAYAS,05CEDC_U03,G,3860,
6/24/2026 7:20:00 AM,LUZON,01MAGAT_U01,G,15000,
6/24/2026 7:20:00 AM,LUZON,01MAGAT_U03,G,9309,
6/24/2026 7:20:00 AM,LUZON,01MAGAT_U04,G,9299,
6/24/2026 7:20:00 AM,LUZON,03EERI_G02,G,15000,
6/24/2026 7:20:00 AM,LUZON,03EERI_G03,G,15000,
6/24/2026 7:20:00 AM,MINDANAO,10GNPK_U01,G,3500,
6/24/2026 7:20:00 AM,MINDANAO,10GNPK_U02,G,3500,
6/24/2026 7:20:00 AM,MINDANAO,10GNPK_U03,G,3500,
6/24/2026 7:20:00 AM,MINDANAO,10GNPK_U04,G,3500,
6/24/2026 7:20:00 AM,MINDANAO,11STEAG_U01,G,3504.10,
6/24/2026 7:20:00 AM,MINDANAO,11STEAG_U02,G,3504.10,
6/24/2026 7:20:00 AM,MINDANAO,14SARANG_U02,G,3850,
6/24/2026 7:25:00 AM,LUZON,01AMBUK_U02,G,14990,
6/24/2026 7:25:00 AM,LUZON,01MAGAT_U03,G,9309,
6/24/2026 7:25:00 AM,LUZON,01MAGAT_U04,G,9299,
6/24/2026 7:25:00 AM,LUZON,03EERI_G02,G,15000,
6/24/2026 7:25:00 AM,LUZON,03EERI_G03,G,15000,
6/24/2026 7:25:00 AM,MINDANAO,10GNPK_U01,G,3500,
6/24/2026 7:25:00 AM,MINDANAO,10GNPK_U02,G,3500,
6/24/2026 7:25:00 AM,MINDANAO,10GNPK_U03,G,3500,
6/24/2026 7:25:00 AM,MINDANAO,10GNPK_U04,G,3500,
6/24/2026 7:25:00 AM,MINDANAO,11STEAG_U01,G,3504.10,
6/24/2026 7:25:00 AM,MINDANAO,11STEAG_U02,G,3504.10,
6/24/2026 7:30:00 AM,LUZON,01AMBUK_U02,G,14990,
6/24/2026 7:30:00 AM,LUZON,01MAGAT_U03,G,9309,
6/24/2026 7:30:00 AM,LUZON,01MAGAT_U04,G,9299,
6/24/2026 7:30:00 AM,LUZON,03EERI_G02,G,15000,
6/24/2026 7:30:00 AM,LUZON,03EERI_G03,G,15000,
6/24/2026 7:30:00 AM,MINDANAO,11STEAG_U01,G,3504.10,
6/24/2026 7:30:00 AM,MINDANAO,11STEAG_U02,G,3504.10,
6/24/2026 7:30:00 AM,MINDANAO,14SARANG_U02,G,3850,
6/24/2026 7:35:00 AM,LUZON,01AMBUK_U02,G,14990,
6/24/2026 7:35:00 AM,LUZON,01MAGAPIT_BAT,G,32000,
6/24/2026 7:35:00 AM,LUZON,01MAGAT_U03,G,9309,
6/24/2026 7:35:00 AM,LUZON,01MAGAT_U04,G,9299,
6/24/2026 7:35:00 AM,LUZON,03EERI_G02,G,15000,
6/24/2026 7:35:00 AM,LUZON,03EERI_G03,G,15000,
6/24/2026 7:35:00 AM,MINDANAO,11FDC_U01,G,3770.70,
6/24/2026 7:35:00 AM,MINDANAO,11FDC_U02,G,3775.70,
6/24/2026 7:35:00 AM,MINDANAO,11FDC_U03,G,3775.70,
6/24/2026 7:35:00 AM,MINDANAO,14SARANG_U02,G,3850,
6/24/2026 7:40:00 AM,LUZON,01AMBUK_U02,G,14990,
