RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CMIN,Dr,0,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CVIS,Dr,1200,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CLUZ,Dr,900,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CLUZ,Fr,1130,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CMIN,Fr,3239,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CVIS,Fr,14500,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CLUZ,Rd,11148.81,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CVIS,Rd,19998,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CMIN,Rd,24999.83,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CLUZ,Ru,499,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CVIS,Ru,19998,
8/2/2026,RTD,8/2/2026 12:05:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CLUZ,Dr,900,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CVIS,Dr,1200,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CMIN,Dr,0,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CLUZ,Fr,1130,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CMIN,Fr,3239,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CVIS,Fr,14500,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CLUZ,Rd,11260.17,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CVIS,Rd,19998,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CVIS,Ru,19998,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:05:00 AM,RTD,8/2/2026 12:10:00 AM,CLUZ,Ru,499,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CMIN,Dr,0,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CLUZ,Dr,900,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CVIS,Dr,1200,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CVIS,Fr,14500,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CLUZ,Fr,1130,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CMIN,Fr,3239,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CLUZ,Rd,14997,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CVIS,Rd,19998,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CVIS,Ru,19998,
8/2/2026 12:10:00 AM,RTD,8/2/2026 12:15:00 AM,CLUZ,Ru,550,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CLUZ,Dr,900,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CMIN,Dr,0,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CVIS,Dr,1200,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CLUZ,Fr,1130,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CVIS,Fr,14500,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CMIN,Fr,3239,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CVIS,Rd,19998,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CLUZ,Rd,14997,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CVIS,Ru,19998,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:15:00 AM,RTD,8/2/2026 12:20:00 AM,CLUZ,Ru,550,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CLUZ,Dr,850,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CMIN,Dr,0,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CVIS,Dr,1200,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CMIN,Fr,3239,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CLUZ,Fr,1130,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CVIS,Fr,14500,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CLUZ,Rd,14997,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CVIS,Rd,19998,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CLUZ,Ru,550,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:20:00 AM,RTD,8/2/2026 12:25:00 AM,CVIS,Ru,19998,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CVIS,Dr,1900,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CMIN,Dr,0,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CLUZ,Dr,850,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CMIN,Fr,3239,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CVIS,Fr,14500,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CLUZ,Fr,1130,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CVIS,Rd,19998,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CLUZ,Rd,14997,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CVIS,Ru,19998,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CLUZ,Ru,550,
8/2/2026 12:25:00 AM,RTD,8/2/2026 12:30:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CVIS,Dr,1900,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CMIN,Dr,0,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CLUZ,Dr,650,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CMIN,Fr,3239,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CVIS,Fr,14500,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CLUZ,Fr,1130,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CVIS,Rd,19998,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CLUZ,Rd,14997,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CVIS,Ru,19998,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CLUZ,Ru,550,
8/2/2026 12:30:00 AM,RTD,8/2/2026 12:35:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CVIS,Dr,1900,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CMIN,Dr,0,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CLUZ,Dr,650,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CMIN,Fr,3239,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CVIS,Fr,14500,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CLUZ,Fr,1130,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CVIS,Rd,19998,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CLUZ,Rd,14997,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CVIS,Ru,19998,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CLUZ,Ru,550,
8/2/2026 12:35:00 AM,RTD,8/2/2026 12:40:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CVIS,Dr,1900,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CMIN,Dr,0,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CLUZ,Dr,650,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CMIN,Fr,3239,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CVIS,Fr,14500,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CLUZ,Fr,1130,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CVIS,Rd,19998,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CLUZ,Rd,14997,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CVIS,Ru,19998,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CLUZ,Ru,550,
8/2/2026 12:40:00 AM,RTD,8/2/2026 12:45:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CVIS,Dr,1900,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CMIN,Dr,0,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CLUZ,Dr,650,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CMIN,Fr,3239,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CVIS,Fr,14500,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CLUZ,Fr,1130,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CVIS,Rd,19998,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CLUZ,Rd,14997,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CVIS,Ru,19998,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CLUZ,Ru,550,
8/2/2026 12:45:00 AM,RTD,8/2/2026 12:50:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CVIS,Dr,1900,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CMIN,Dr,0,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CLUZ,Dr,650,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CMIN,Fr,3239,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CVIS,Fr,14500,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CLUZ,Fr,1130,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CVIS,Rd,19998,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CLUZ,Rd,14997,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CVIS,Ru,19998,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CLUZ,Ru,550,
8/2/2026 12:50:00 AM,RTD,8/2/2026 12:55:00 AM,CMIN,Ru,24999.83,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CVIS,Dr,1900,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CMIN,Dr,0,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CLUZ,Dr,650,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CMIN,Fr,3239,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CVIS,Fr,14500,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CLUZ,Fr,1130,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CVIS,Rd,19998,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CMIN,Rd,24999.83,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CLUZ,Rd,14997,
8/2/2026 12:55:00 AM,RTD,8/2/2026 1:00:00 AM,CVIS,Ru,19998,
