RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CLUZ,Dr,900.08,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CMIN,Dr,0,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CVIS,Dr,2010,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CLUZ,Fr,1429.01,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CVIS,Fr,16500,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CMIN,Fr,3000,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CVIS,Rd,19999,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CLUZ,Rd,550,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CMIN,Rd,24999.89,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CMIN,Ru,24999.89,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CVIS,Ru,19999,
8/28/2026,RTD,8/28/2026 12:05:00 AM,CLUZ,Ru,5032.29,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CVIS,Dr,2010,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CLUZ,Dr,900.08,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CMIN,Dr,0,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CVIS,Fr,15744.41,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CLUZ,Fr,1428.55,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CMIN,Fr,3000,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CVIS,Rd,19999,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CMIN,Rd,24999.89,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CLUZ,Rd,550,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CVIS,Ru,19999,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CLUZ,Ru,5033.30,
8/28/2026 12:05:00 AM,RTD,8/28/2026 12:10:00 AM,CMIN,Ru,24999.89,
8/28/2026 12:10:00 AM,RTD,8/28/2026 12:15:00 AM,CLUZ,Dr,900.08,
8/28/2026 12:10:00 AM,RTD,8/28/2026 12:15:00 AM,CMIN,Dr,0,
8/28/2026 12:10:00 AM,RTD,8/28/2026 12:15:00 AM,CVIS,Dr,8000,
8/28/2026 12:10:00 AM,RTD,8/28/2026 12:15:00 AM,CVIS,Fr,16363.01,
