RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CVIS,Dr,8000,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CMIN,Dr,3243.66,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CLUZ,Dr,130,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CMIN,Fr,25000,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CVIS,Fr,16000,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CLUZ,Fr,13870.95,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CVIS,Rd,19998,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CMIN,Rd,24999.83,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CLUZ,Rd,550,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CVIS,Ru,19999,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CLUZ,Ru,499,
8/7/2026,RTD,8/7/2026 12:05:00 AM,CMIN,Ru,5881.54,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CVIS,Dr,8000,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CMIN,Dr,0,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CLUZ,Dr,130,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CMIN,Fr,17498.98,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CVIS,Fr,16000,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CLUZ,Fr,13872.79,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CVIS,Rd,19998,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CMIN,Rd,24999.83,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CLUZ,Rd,550,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CVIS,Ru,19999,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CLUZ,Ru,499,
8/7/2026 12:05:00 AM,RTD,8/7/2026 12:10:00 AM,CMIN,Ru,4901.91,
8/7/2026 12:10:00 AM,RTD,8/7/2026 12:15:00 AM,CMIN,Dr,0,
8/7/2026 12:10:00 AM,RTD,8/7/2026 12:15:00 AM,CLUZ,Dr,130,
