RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CVIS,Dr,2010,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CMIN,Dr,0,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CLUZ,Dr,800,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CMIN,Fr,85,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CVIS,Fr,4510,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CLUZ,Fr,2000,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CVIS,Rd,2001,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CMIN,Rd,24999.85,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CLUZ,Rd,1000,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CVIS,Ru,2001,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CLUZ,Ru,1000,
6/29/2026,RTD,6/29/2026 12:05:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CVIS,Dr,7500,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CMIN,Dr,0,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CLUZ,Dr,800,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CMIN,Fr,85,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CVIS,Fr,4510,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CLUZ,Fr,2000,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CVIS,Rd,2001,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CLUZ,Rd,1000,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CVIS,Ru,2001,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CLUZ,Ru,1000,
6/29/2026 12:05:00 AM,RTD,6/29/2026 12:10:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CLUZ,Dr,800,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CVIS,Dr,9500,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CMIN,Dr,0,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CVIS,Fr,4510,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CLUZ,Fr,2000,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CMIN,Fr,85,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CLUZ,Rd,1000,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CVIS,Rd,2001,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CLUZ,Ru,1000,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:10:00 AM,RTD,6/29/2026 12:15:00 AM,CVIS,Ru,2001,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CVIS,Dr,9500,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CMIN,Dr,0,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CLUZ,Dr,800,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CMIN,Fr,85,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CVIS,Fr,4510,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CLUZ,Fr,2000,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CVIS,Rd,19998,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CLUZ,Rd,1000,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CVIS,Ru,19998,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CLUZ,Ru,1000,
6/29/2026 12:15:00 AM,RTD,6/29/2026 12:20:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CVIS,Dr,8000,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CMIN,Dr,0,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CLUZ,Dr,800,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CMIN,Fr,85,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CVIS,Fr,17000,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CLUZ,Fr,2000,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CVIS,Rd,19998,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CLUZ,Rd,14999,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CVIS,Ru,19998,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CLUZ,Ru,14999,
6/29/2026 12:20:00 AM,RTD,6/29/2026 12:25:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CVIS,Dr,7520,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CMIN,Dr,0,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CLUZ,Dr,800,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CMIN,Fr,85,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CVIS,Fr,17000,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CLUZ,Fr,2000,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CVIS,Rd,19998,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CLUZ,Rd,14999,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CVIS,Ru,19998,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CLUZ,Ru,14999,
6/29/2026 12:25:00 AM,RTD,6/29/2026 12:30:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CVIS,Dr,7020,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CMIN,Dr,0,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CLUZ,Dr,800,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CMIN,Fr,3250,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CVIS,Fr,17000,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CLUZ,Fr,2000,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CVIS,Rd,19998,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CLUZ,Rd,14999,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CVIS,Ru,19998,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CLUZ,Ru,14999,
6/29/2026 12:30:00 AM,RTD,6/29/2026 12:35:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CLUZ,Dr,800,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CMIN,Dr,0,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CVIS,Dr,10300,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CLUZ,Fr,2000,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CVIS,Fr,17000,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CMIN,Fr,3250,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CLUZ,Rd,14999,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CVIS,Rd,19998,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CLUZ,Ru,14999,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:35:00 AM,RTD,6/29/2026 12:40:00 AM,CVIS,Ru,19998,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CLUZ,Dr,800,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CMIN,Dr,0,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CVIS,Dr,10300,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CVIS,Fr,17000,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CMIN,Fr,3250,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CLUZ,Fr,2000,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CLUZ,Rd,14999,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CVIS,Rd,19998,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CLUZ,Ru,14999,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CVIS,Ru,19998,
6/29/2026 12:40:00 AM,RTD,6/29/2026 12:45:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CMIN,Dr,0,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CLUZ,Dr,800,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CVIS,Dr,10700,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CLUZ,Fr,2000,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CVIS,Fr,4510,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CMIN,Fr,3250,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CMIN,Rd,24999.85,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CVIS,Rd,19998,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CLUZ,Rd,14999,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CLUZ,Ru,14999,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CMIN,Ru,24999.85,
6/29/2026 12:45:00 AM,RTD,6/29/2026 12:50:00 AM,CVIS,Ru,19998,
6/29/2026 12:50:00 AM,RTD,6/29/2026 12:55:00 AM,CVIS,Dr,8000,
6/29/2026 12:50:00 AM,RTD,6/29/2026 12:55:00 AM,CMIN,Dr,0,
6/29/2026 12:50:00 AM,RTD,6/29/2026 12:55:00 AM,CLUZ,Dr,800,
6/29/2026 12:50:00 AM,RTD,6/29/2026 12:55:00 AM,CMIN,Fr,3250,
6/29/2026 12:50:00 AM,RTD,6/29/2026 12:55:00 AM,CLUZ,Fr,2000,
6/29/2026 12:50:00 AM,RTD,6/29/2026 12:55:00 AM,CVIS,Fr,4510,
