RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CLUZ,Dr,200,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CVIS,Dr,160,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CMIN,Dr,0,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CVIS,Fr,13274.86,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CLUZ,Fr,9133.30,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CMIN,Fr,799.99,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CLUZ,Rd,10000,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CVIS,Rd,2001,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CMIN,Rd,24999.95,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CLUZ,Ru,13000,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CMIN,Ru,24999.95,
5/4/2026,RTD,5/4/2026 12:05:00 AM,CVIS,Ru,5958.03,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CLUZ,Dr,200,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CMIN,Dr,0,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CVIS,Dr,160,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CMIN,Fr,799.99,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CLUZ,Fr,3211.02,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CVIS,Fr,10000,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CLUZ,Rd,10000,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CMIN,Rd,24999.95,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CVIS,Rd,2001,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CLUZ,Ru,13000,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CMIN,Ru,24999.95,
5/4/2026 12:05:00 AM,RTD,5/4/2026 12:10:00 AM,CVIS,Ru,2001,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CVIS,Dr,160,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CMIN,Dr,0,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CLUZ,Dr,100,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CMIN,Fr,799.99,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CVIS,Fr,10000,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CLUZ,Fr,3183.98,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CVIS,Rd,2001,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CMIN,Rd,24999.95,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CLUZ,Rd,10000,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CVIS,Ru,2001,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CLUZ,Ru,13000,
5/4/2026 12:10:00 AM,RTD,5/4/2026 12:15:00 AM,CMIN,Ru,24999.95,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CVIS,Dr,160,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CMIN,Dr,0,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CLUZ,Dr,100,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CMIN,Fr,1200,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CVIS,Fr,10000,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CLUZ,Fr,3169.63,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CVIS,Rd,19999,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CMIN,Rd,24999.95,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CLUZ,Rd,10000,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CVIS,Ru,19999,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CLUZ,Ru,13000,
5/4/2026 12:15:00 AM,RTD,5/4/2026 12:20:00 AM,CMIN,Ru,24999.95,
5/4/2026 12:20:00 AM,RTD,5/4/2026 12:25:00 AM,CVIS,Dr,160,
