RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Dr,0,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Dr,200,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Dr,797.08,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Fr,15521.43,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Fr,2200,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Fr,2000,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Rd,24997.08,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Rd,1000,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Rd,550,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CMIN,Ru,1000.08,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CLUZ,Ru,14440,
8/22/2026,RTD,8/22/2026 12:05:00 AM,CVIS,Ru,6748.95,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Dr,200,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Dr,0,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Dr,797.08,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Fr,2000,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Fr,6945.12,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Fr,2374.18,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Rd,3054.88,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Rd,24997.08,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Rd,1000,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CVIS,Ru,1000,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CLUZ,Ru,6617.32,
8/22/2026 12:05:00 AM,RTD,8/22/2026 12:10:00 AM,CMIN,Ru,1000.08,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CVIS,Dr,200,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,Dr,0,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CLUZ,Dr,797.08,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,Fr,2000,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CVIS,Fr,6636.02,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CLUZ,Fr,2100,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CVIS,Rd,1000,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,Rd,24997.08,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CLUZ,Rd,550,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CVIS,Ru,1000,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CLUZ,Ru,6313.45,
8/22/2026 12:10:00 AM,RTD,8/22/2026 12:15:00 AM,CMIN,Ru,1000.08,
8/22/2026 12:15:00 AM,RTD,8/22/2026 12:20:00 AM,CVIS,Dr,200,
8/22/2026 12:15:00 AM,RTD,8/22/2026 12:20:00 AM,CMIN,Dr,0,
8/22/2026 12:15:00 AM,RTD,8/22/2026 12:20:00 AM,CLUZ,Dr,797.08,
