RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CMIN,Dr,0,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CLUZ,Dr,75.08,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CVIS,Dr,0,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CLUZ,Fr,0.01,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CMIN,Fr,0.10,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CVIS,Fr,21733.83,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CMIN,Rd,0.10,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CLUZ,Rd,0.10,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CVIS,Rd,0,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CMIN,Ru,0.10,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CVIS,Ru,0,
4/26/2026,RTD,4/26/2026 12:05:00 AM,CLUZ,Ru,0.10,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CVIS,Dr,0,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CMIN,Dr,0,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CLUZ,Dr,50.08,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CMIN,Fr,0.10,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CVIS,Fr,20657.49,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CLUZ,Fr,0.10,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CVIS,Rd,0,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CMIN,Rd,0.10,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CLUZ,Rd,0.10,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CVIS,Ru,0,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CLUZ,Ru,0.10,
4/26/2026 12:05:00 AM,RTD,4/26/2026 12:10:00 AM,CMIN,Ru,0.10,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CVIS,Dr,0,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CMIN,Dr,0,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CLUZ,Dr,50.08,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CMIN,Fr,0.10,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CVIS,Fr,20697.55,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CLUZ,Fr,0.10,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CVIS,Rd,0,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CMIN,Rd,0.10,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CLUZ,Rd,0.10,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CVIS,Ru,0,
4/26/2026 12:10:00 AM,RTD,4/26/2026 12:15:00 AM,CLUZ,Ru,0.10,
