RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Dr,900.08,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Dr,0,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Dr,1500,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Fr,1100,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Fr,9718.66,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Fr,280,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Rd,1000,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Rd,19999,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Rd,4073.06,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CVIS,Ru,19999,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CLUZ,Ru,1000,
6/9/2026,RTD,6/9/2026 12:05:00 AM,CMIN,Ru,3000,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Dr,1500,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Dr,0,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Dr,900.08,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Fr,14739.20,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Fr,1100,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Fr,280,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CMIN,Rd,3000,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CVIS,Rd,19999,
6/9/2026 12:05:00 AM,RTD,6/9/2026 12:10:00 AM,CLUZ,Rd,12032.74,
