RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CLUZ,Dr,2000.08,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CMIN,Dr,0,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CVIS,Dr,1950,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CVIS,Fr,1000,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CLUZ,Fr,4929.95,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CMIN,Fr,85,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CLUZ,Rd,7159.74,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CVIS,Rd,2001,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CMIN,Rd,24999.85,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CLUZ,Ru,22400,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CMIN,Ru,24999.85,
7/2/2026,RTD,7/2/2026 12:05:00 AM,CVIS,Ru,9682.25,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CLUZ,Dr,2000.08,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CVIS,Dr,1950,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CMIN,Dr,0,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CLUZ,Fr,4882.88,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CVIS,Fr,3000,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CMIN,Fr,85,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CLUZ,Rd,7187.15,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CMIN,Rd,24999.85,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CVIS,Rd,2001,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CMIN,Ru,24999.85,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CVIS,Ru,2001,
7/2/2026 12:05:00 AM,RTD,7/2/2026 12:10:00 AM,CLUZ,Ru,22400,
7/2/2026 12:10:00 AM,RTD,7/2/2026 12:15:00 AM,CLUZ,Dr,2000.08,
7/2/2026 12:10:00 AM,RTD,7/2/2026 12:15:00 AM,CVIS,Dr,1950,
7/2/2026 12:10:00 AM,RTD,7/2/2026 12:15:00 AM,CMIN,Dr,0,
7/2/2026 12:10:00 AM,RTD,7/2/2026 12:15:00 AM,CLUZ,Fr,4877.74,
