RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CVIS,Dr,1930,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CMIN,Dr,0,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CLUZ,Dr,2000.08,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CMIN,Fr,3262.40,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CVIS,Fr,15000,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CLUZ,Fr,10706,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CVIS,Rd,24800,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CMIN,Rd,24999.89,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CLUZ,Rd,1000,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CVIS,Ru,25000,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CLUZ,Ru,23000,
6/24/2026,RTD,6/24/2026 12:05:00 AM,CMIN,Ru,24999.89,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CVIS,Dr,1930,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CMIN,Dr,0,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CLUZ,Dr,1776.46,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CMIN,Fr,3262.40,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CVIS,Fr,15885.12,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CLUZ,Fr,2900,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CVIS,Rd,20000,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CMIN,Rd,24999.89,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CLUZ,Rd,23000,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CVIS,Ru,25000,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CLUZ,Ru,23000,
6/24/2026 12:05:00 AM,RTD,6/24/2026 12:10:00 AM,CMIN,Ru,24999.89,
6/24/2026 12:10:00 AM,RTD,6/24/2026 12:15:00 AM,CVIS,Dr,1930,
6/24/2026 12:10:00 AM,RTD,6/24/2026 12:15:00 AM,CMIN,Dr,0,
6/24/2026 12:10:00 AM,RTD,6/24/2026 12:15:00 AM,CLUZ,Dr,800,
6/24/2026 12:10:00 AM,RTD,6/24/2026 12:15:00 AM,CMIN,Fr,3250,
