RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,COMMODITY_TYPE,PRICE,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CVIS,Dr,200,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CMIN,Dr,0,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CLUZ,Dr,2000.08,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CMIN,Fr,1999,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CVIS,Fr,4510,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CLUZ,Fr,25000,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CVIS,Rd,19998,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CMIN,Rd,24999.85,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CLUZ,Rd,23000,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CVIS,Ru,19998,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CLUZ,Ru,23000,
7/6/2026,RTD,7/6/2026 12:05:00 AM,CMIN,Ru,24999.85,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CVIS,Dr,200,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CMIN,Dr,0,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CLUZ,Dr,2000.08,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CMIN,Fr,85,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CVIS,Fr,4813.30,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CLUZ,Fr,2652.62,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CVIS,Rd,19998,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CMIN,Rd,24999.85,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CLUZ,Rd,23000,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CVIS,Ru,19998,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CLUZ,Ru,23000,
7/6/2026 12:05:00 AM,RTD,7/6/2026 12:10:00 AM,CMIN,Ru,24999.85,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CMIN,Dr,0,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CLUZ,Dr,2000.08,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CVIS,Dr,200,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CLUZ,Fr,25000,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CMIN,Fr,85,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CVIS,Fr,4584.45,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CMIN,Rd,24999.85,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CLUZ,Rd,23000,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CVIS,Rd,19998,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CMIN,Ru,24999.85,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CVIS,Ru,19998,
7/6/2026 12:10:00 AM,RTD,7/6/2026 12:15:00 AM,CLUZ,Ru,23000,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CVIS,Dr,200,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CMIN,Dr,0,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CLUZ,Dr,2000.08,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CMIN,Fr,85,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CVIS,Fr,4500,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CLUZ,Fr,25000,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CVIS,Rd,19998,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CMIN,Rd,24999.85,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CLUZ,Rd,23000,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CVIS,Ru,19998,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CLUZ,Ru,23000,
7/6/2026 12:15:00 AM,RTD,7/6/2026 12:20:00 AM,CMIN,Ru,24999.85,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CVIS,Dr,200,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CMIN,Dr,0,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CLUZ,Dr,900.08,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CMIN,Fr,85,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CVIS,Fr,4500,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CLUZ,Fr,25000,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CVIS,Rd,19998,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CMIN,Rd,24999.85,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CLUZ,Rd,23000,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CVIS,Ru,19998,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CLUZ,Ru,23000,
7/6/2026 12:20:00 AM,RTD,7/6/2026 12:25:00 AM,CMIN,Ru,24999.85,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CVIS,Dr,200,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CMIN,Dr,0,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CLUZ,Dr,900.08,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CMIN,Fr,85,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CVIS,Fr,9308.28,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CLUZ,Fr,25000,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CVIS,Rd,19998,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CMIN,Rd,24999.85,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CLUZ,Rd,23000,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CVIS,Ru,19998,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CLUZ,Ru,23000,
7/6/2026 12:25:00 AM,RTD,7/6/2026 12:30:00 AM,CMIN,Ru,24999.85,
7/6/2026 12:30:00 AM,RTD,7/6/2026 12:35:00 AM,CLUZ,Dr,900.08,
7/6/2026 12:30:00 AM,RTD,7/6/2026 12:35:00 AM,CVIS,Dr,200,
7/6/2026 12:30:00 AM,RTD,7/6/2026 12:35:00 AM,CMIN,Dr,0,
