RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
9/1/2026,RTD,9/1/2026 12:05:00 AM,CLUZ,03STA-RI_G05,G,En,6588.90,
9/1/2026,RTD,9/1/2026 12:05:00 AM,CLUZ,03STA-RI_G06,G,En,6588.90,
9/1/2026,RTD,9/1/2026 12:05:00 AM,CMIN,13MACO_BAT,G,En,32000.0005,
9/1/2026,RTD,9/1/2026 12:05:00 AM,CMIN,13MATIBNK_G01,G,En,32000.0005,
9/1/2026 12:05:00 AM,RTD,9/1/2026 12:10:00 AM,CLUZ,03PAGBIL_G03,G,En,3974.97,
9/1/2026 12:05:00 AM,RTD,9/1/2026 12:10:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
9/1/2026 12:15:00 AM,RTD,9/1/2026 12:20:00 AM,CLUZ,03PAGBIL_G03,G,En,2867.60,
9/1/2026 12:15:00 AM,RTD,9/1/2026 12:20:00 AM,CMIN,11JASA_BAT,G,En,32000,
9/1/2026 12:20:00 AM,RTD,9/1/2026 12:25:00 AM,CLUZ,03PAGBIL_G03,G,En,2867.60,
9/1/2026 12:20:00 AM,RTD,9/1/2026 12:25:00 AM,CMIN,11PACERM_G01,G,En,32000,
9/1/2026 12:25:00 AM,RTD,9/1/2026 12:30:00 AM,CLUZ,01GNPD_U01,G,En,4500,
9/1/2026 12:25:00 AM,RTD,9/1/2026 12:30:00 AM,CLUZ,01GNPD_U02,G,En,4500,
9/1/2026 12:25:00 AM,RTD,9/1/2026 12:30:00 AM,CMIN,13MPCDIG_G01,G,En,32000,
9/1/2026 12:30:00 AM,RTD,9/1/2026 12:35:00 AM,CLUZ,03QPPL_G01,G,En,3000,
9/1/2026 12:30:00 AM,RTD,9/1/2026 12:35:00 AM,CVIS,06KABAN_BAT,G,En,32000.0004,
9/1/2026 12:35:00 AM,RTD,9/1/2026 12:40:00 AM,CLUZ,01SMC_G04,G,En,3000.08,
9/1/2026 12:35:00 AM,RTD,9/1/2026 12:40:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
9/1/2026 12:40:00 AM,RTD,9/1/2026 12:45:00 AM,CLUZ,01MPGC_U01,G,En,3000,
9/1/2026 12:40:00 AM,RTD,9/1/2026 12:45:00 AM,CLUZ,01MPGC_U02,G,En,3000,
9/1/2026 12:40:00 AM,RTD,9/1/2026 12:45:00 AM,CLUZ,01MPGC_U03,G,En,3000,
9/1/2026 12:40:00 AM,RTD,9/1/2026 12:45:00 AM,CMIN,14PKPSOC_G01,G,En,32000,
9/1/2026 12:45:00 AM,RTD,9/1/2026 12:50:00 AM,CLUZ,01SMC_G01,G,En,3000.08,
9/1/2026 12:45:00 AM,RTD,9/1/2026 12:50:00 AM,CLUZ,01SMC_G02,G,En,3000.08,
9/1/2026 12:45:00 AM,RTD,9/1/2026 12:50:00 AM,CLUZ,01SMC_G03,G,En,3000.08,
9/1/2026 12:45:00 AM,RTD,9/1/2026 12:50:00 AM,CVIS,07UBAY_BAT,G,En,32000.0006,
9/1/2026 12:50:00 AM,RTD,9/1/2026 12:55:00 AM,CLUZ,01GNPD_U01,G,En,2754.20,
9/1/2026 12:50:00 AM,RTD,9/1/2026 12:55:00 AM,CLUZ,01GNPD_U02,G,En,2754.20,
9/1/2026 12:50:00 AM,RTD,9/1/2026 12:55:00 AM,CMIN,13TM1_U01,G,En,32000.0006,
9/1/2026 12:55:00 AM,RTD,9/1/2026 1:00:00 AM,CLUZ,03PAGBIL_G03,G,En,2867.60,
9/1/2026 12:55:00 AM,RTD,9/1/2026 1:00:00 AM,CMIN,13TM1_U01,G,En,32000.0006,
9/1/2026 1:00:00 AM,RTD,9/1/2026 1:05:00 AM,CLUZ,03STA-RI_G05,G,En,6588.90,
9/1/2026 1:00:00 AM,RTD,9/1/2026 1:05:00 AM,CLUZ,03STA-RI_G06,G,En,6588.90,
9/1/2026 1:00:00 AM,RTD,9/1/2026 1:05:00 AM,CMIN,14SUPKOR_G01,G,En,32000,
9/1/2026 1:05:00 AM,RTD,9/1/2026 1:10:00 AM,CLUZ,03PAGBIL_G03,G,En,3974.97,
9/1/2026 1:05:00 AM,RTD,9/1/2026 1:10:00 AM,CMIN,13TM1_U01,G,En,32000.0004,
9/1/2026 1:10:00 AM,RTD,9/1/2026 1:15:00 AM,CLUZ,01SUAL_G01,G,En,3200.08,
9/1/2026 1:10:00 AM,RTD,9/1/2026 1:15:00 AM,CMIN,13MACO_BAT,G,En,32000.0040,
9/1/2026 1:10:00 AM,RTD,9/1/2026 1:15:00 AM,CMIN,13MATIBNK_G01,G,En,32000.0040,
9/1/2026 1:15:00 AM,RTD,9/1/2026 1:20:00 AM,CLUZ,01GNPD_U01,G,En,4500,
9/1/2026 1:15:00 AM,RTD,9/1/2026 1:20:00 AM,CLUZ,01GNPD_U02,G,En,4500,
9/1/2026 1:15:00 AM,RTD,9/1/2026 1:20:00 AM,CMIN,13TM1_U01,G,En,32000.0004,
9/1/2026 1:20:00 AM,RTD,9/1/2026 1:25:00 AM,CLUZ,03SBPL_G01,G,En,3684.50,
9/1/2026 1:20:00 AM,RTD,9/1/2026 1:25:00 AM,CMIN,09SANGALI_BAT,G,En,32000,
9/1/2026 1:25:00 AM,RTD,9/1/2026 1:30:00 AM,CLUZ,01SMC_G01,G,En,3000.08,
9/1/2026 1:25:00 AM,RTD,9/1/2026 1:30:00 AM,CLUZ,01SMC_G02,G,En,3000.08,
9/1/2026 1:25:00 AM,RTD,9/1/2026 1:30:00 AM,CLUZ,01SMC_G03,G,En,3000.08,
9/1/2026 1:25:00 AM,RTD,9/1/2026 1:30:00 AM,CMIN,09WMPC_U09,G,En,31800,
9/1/2026 1:30:00 AM,RTD,9/1/2026 1:35:00 AM,CLUZ,01SMC_G01,G,En,3000.08,
9/1/2026 1:30:00 AM,RTD,9/1/2026 1:35:00 AM,CLUZ,01SMC_G02,G,En,3000.08,
