RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
8/20/2026,RTD,8/20/2026 12:05:00 AM,CLUZ,01SMC_G01,G,En,3100.08,
8/20/2026,RTD,8/20/2026 12:05:00 AM,CLUZ,01SMC_G02,G,En,3100.08,
8/20/2026,RTD,8/20/2026 12:05:00 AM,CLUZ,01SMC_G03,G,En,3100.08,
8/20/2026 12:05:00 AM,RTD,8/20/2026 12:10:00 AM,CLUZ,01GNPD_U01,G,En,2853.7004,
8/20/2026 12:05:00 AM,RTD,8/20/2026 12:10:00 AM,CMIN,10IDP1_U03,G,En,19390,
8/20/2026 12:15:00 AM,RTD,8/20/2026 12:20:00 AM,CLUZ,01GNPD_U02,G,En,2853.70,
8/20/2026 12:15:00 AM,RTD,8/20/2026 12:20:00 AM,CMIN,10GNPK_U01,G,En,16800,
8/20/2026 12:15:00 AM,RTD,8/20/2026 12:20:00 AM,CMIN,10GNPK_U04,G,En,16800,
8/20/2026 12:20:00 AM,RTD,8/20/2026 12:25:00 AM,CLUZ,01GNPD_U01,G,En,2853.70,
8/20/2026 12:20:00 AM,RTD,8/20/2026 12:25:00 AM,CLUZ,01GNPD_U02,G,En,2853.70,
8/20/2026 12:20:00 AM,RTD,8/20/2026 12:25:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/20/2026 12:20:00 AM,RTD,8/20/2026 12:25:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/20/2026 12:25:00 AM,RTD,8/20/2026 12:30:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/20/2026 12:25:00 AM,RTD,8/20/2026 12:30:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/20/2026 12:30:00 AM,RTD,8/20/2026 12:35:00 AM,CLUZ,01GNPD_U01,G,En,2853.70,
8/20/2026 12:30:00 AM,RTD,8/20/2026 12:35:00 AM,CMIN,10GNPK_U01,G,En,5000,
8/20/2026 12:30:00 AM,RTD,8/20/2026 12:35:00 AM,CMIN,10GNPK_U04,G,En,5000,
8/20/2026 12:35:00 AM,RTD,8/20/2026 12:40:00 AM,CLUZ,01SMC_G01,G,En,3000.08,
8/20/2026 12:35:00 AM,RTD,8/20/2026 12:40:00 AM,CLUZ,01SMC_G02,G,En,3000.08,
8/20/2026 12:35:00 AM,RTD,8/20/2026 12:40:00 AM,CLUZ,01SMC_G03,G,En,3000.08,
8/20/2026 12:35:00 AM,RTD,8/20/2026 12:40:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/20/2026 12:35:00 AM,RTD,8/20/2026 12:40:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/20/2026 12:40:00 AM,RTD,8/20/2026 12:45:00 AM,CLUZ,01MPGC_U01,G,En,3100,
8/20/2026 12:40:00 AM,RTD,8/20/2026 12:45:00 AM,CLUZ,01MPGC_U02,G,En,3100,
8/20/2026 12:40:00 AM,RTD,8/20/2026 12:45:00 AM,CMIN,10GNPK_U01,G,En,5000,
8/20/2026 12:40:00 AM,RTD,8/20/2026 12:45:00 AM,CMIN,10GNPK_U03,G,En,5000,
8/20/2026 12:40:00 AM,RTD,8/20/2026 12:45:00 AM,CMIN,10GNPK_U04,G,En,5000,
8/20/2026 12:45:00 AM,RTD,8/20/2026 12:50:00 AM,CLUZ,01SMC_G04,G,En,3000.08,
8/20/2026 12:45:00 AM,RTD,8/20/2026 12:50:00 AM,CVIS,08PEDC_U01,G,En,4950,
8/20/2026 12:45:00 AM,RTD,8/20/2026 12:50:00 AM,CVIS,08PEDC_U02,G,En,4950,
8/20/2026 12:50:00 AM,RTD,8/20/2026 12:55:00 AM,CLUZ,01SMC_G01,G,En,3100.08,
8/20/2026 12:50:00 AM,RTD,8/20/2026 12:55:00 AM,CLUZ,01SMC_G02,G,En,3100.08,
8/20/2026 12:50:00 AM,RTD,8/20/2026 12:55:00 AM,CLUZ,01SMC_G03,G,En,3100.08,
8/20/2026 12:50:00 AM,RTD,8/20/2026 12:55:00 AM,CVIS,08PEDC_U03,G,En,4640,
