RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,MARGINAL_PRICE,
7/27/2026,RTD,7/27/2026 12:05:00 AM,CMIN,11FDC_U01,G,En,3383.30,
7/27/2026,RTD,7/27/2026 12:05:00 AM,CMIN,11FDC_U02,G,En,3383.30,
7/27/2026,RTD,7/27/2026 12:05:00 AM,CMIN,11FDC_U03,G,En,3383.30,
7/27/2026 12:05:00 AM,RTD,7/27/2026 12:10:00 AM,CLUZ,01MAGAT_U01,G,En,0,
7/27/2026 12:05:00 AM,RTD,7/27/2026 12:10:00 AM,CLUZ,01MASIWA_G01,G,En,0,
7/27/2026 12:10:00 AM,RTD,7/27/2026 12:15:00 AM,CLUZ,01PNTBNG_U02,G,En,500,
7/27/2026 12:15:00 AM,RTD,7/27/2026 12:20:00 AM,CLUZ,01GNPD_U02,G,En,2623.3597,
7/27/2026 12:20:00 AM,RTD,7/27/2026 12:25:00 AM,CLUZ,01SMC_G01,G,En,2800.08,
7/27/2026 12:20:00 AM,RTD,7/27/2026 12:25:00 AM,CLUZ,01SMC_G02,G,En,2800.08,
7/27/2026 12:20:00 AM,RTD,7/27/2026 12:25:00 AM,CLUZ,01SMC_G03,G,En,2800.08,
7/27/2026 12:25:00 AM,RTD,7/27/2026 12:30:00 AM,CLUZ,01SUAL_G02,G,En,3100.08,
7/27/2026 12:30:00 AM,RTD,7/27/2026 12:35:00 AM,CVIS,08PEDC_U01,G,En,4550,
7/27/2026 12:30:00 AM,RTD,7/27/2026 12:35:00 AM,CVIS,08PEDC_U02,G,En,4550,
7/27/2026 12:35:00 AM,RTD,7/27/2026 12:40:00 AM,CLUZ,03PAGBIL_G03,G,En,3581.10,
7/27/2026 12:40:00 AM,RTD,7/27/2026 12:45:00 AM,CLUZ,03QPPL_G01,G,En,3410,
7/27/2026 12:45:00 AM,RTD,7/27/2026 12:50:00 AM,CLUZ,01SUAL_G02,G,En,3100.08,
7/27/2026 12:50:00 AM,RTD,7/27/2026 12:55:00 AM,CLUZ,01SUAL_G02,G,En,3100.08,
7/27/2026 12:55:00 AM,RTD,7/27/2026 1:00:00 AM,CLUZ,01GNPD_U01,G,En,2623.36,
7/27/2026 12:55:00 AM,RTD,7/27/2026 1:00:00 AM,CLUZ,01GNPD_U02,G,En,2623.36,
7/27/2026 12:55:00 AM,RTD,7/27/2026 1:00:00 AM,CMIN,10GNPK_U01,G,En,3206.80,
7/27/2026 12:55:00 AM,RTD,7/27/2026 1:00:00 AM,CMIN,10GNPK_U02,G,En,3206.80,
7/27/2026 12:55:00 AM,RTD,7/27/2026 1:00:00 AM,CMIN,10GNPK_U03,G,En,3206.80,
7/27/2026 12:55:00 AM,RTD,7/27/2026 1:00:00 AM,CMIN,10GNPK_U04,G,En,3206.80,
7/27/2026 1:00:00 AM,RTD,7/27/2026 1:05:00 AM,CMIN,10GNPK_U01,G,En,3206.80,
7/27/2026 1:00:00 AM,RTD,7/27/2026 1:05:00 AM,CMIN,10GNPK_U02,G,En,3206.80,
7/27/2026 1:00:00 AM,RTD,7/27/2026 1:05:00 AM,CMIN,10GNPK_U03,G,En,3206.80,
7/27/2026 1:00:00 AM,RTD,7/27/2026 1:05:00 AM,CMIN,10GNPK_U04,G,En,3206.80,
7/27/2026 1:05:00 AM,RTD,7/27/2026 1:10:00 AM,CMIN,10GNPK_U01,G,En,3206.80,
